target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1921.46	3024	26.1001
Phatr3_EG01276.t1	366	95.3983	0	0
Phatr3_EG01277.t1	207	33.1457	5	2.5017
Phatr3_Jdraft1048.t1	1395	1117.46	630.263	9.35366
Phatr3_Jdraft1180.t1	1059	781.461	276.554	5.86902
Phatr3_EG02074.t1	3153	2875.46	1.29131	0.00744756
Phatr3_Jdraft1580.t1	1494	1216.46	262.852	3.58348
Phatr3_Jdraft1572.t1	1395	1117.46	8631.06	128.093
Phatr3_EG01278.t1	273	41.08	41435	16727.4
Phatr3_Jdraft825.t1	1209	931.461	8644.42	153.909
Phatr3_Jdraft371.t1	951	673.461	225	5.54067
Phatr3_EG02073.t1	1068	790.461	47.1343	0.988893
Phatr3_EG01275.t1	394	119.93	52110	7205.89
Phatr3_Jdraft1166.t1	747	469.502	286.019	10.103
Phatr3_Jdraft223.t1	738	460.502	514	18.5107
Phatr3_Jdraft1571.t1	1560	1282.46	261.667	3.38374
Phatr3_EG02344.t1	7971	7693.46	4675	10.0775
Phatr3_Jdraft1581.t1	1035	757.461	932.841	20.424
Phatr3_Jdraft1579.t1	2547	2269.46	2469	18.0423
Phatr3_Jdraft1168.t1	990	712.461	130.855	3.04594
Phatr3_Jdraft1182.t1	1170	892.461	2851.29	52.9841
Phatr3_EG01274.t1	447	170.495	0	0
Phatr3_Jdraft1192.t1	1362	1084.46	3401.94	52.0241
Phatr3_Jdraft375.t1	306	54.03	4194.58	1287.5
Phatr3_Jdraft1185.t1	807	529.49	202	6.32683
Phatr3_Jdraft1191.t1	990	712.461	296.145	6.89344
Phatr3_EG01242.t1	366	95.3983	37.4101	6.50341
Phatr3_Jdraft1186.t1	945	667.461	1691.33	42.0237
Phatr3_Jdraft1583.t1	1548	1270.46	634	8.276
Phatr3_Jdraft1189.t1	747	469.502	172.981	6.11018
Phatr3_Jdraft310.t1	1380	1102.46	2491	37.4717
Phatr3_Jdraft1587.t1	1560	1282.46	213.333	2.75872
Phatr3_EG01224.t1	636	358.554	39	1.80386
Phatr3_EG01225.t1	1407	1129.46	452	6.63681
Phatr3_Jdraft1590.t1	5355	5077.46	1867	6.09804
Phatr3_EG01227.t1	591	313.587	0	0
Phatr3_EG02416.t1	867	589.461	1	0.0281344
Phatr3_Jdraft1197.t1	777	499.49	36	1.19528
Phatr3_Jdraft1591.t1	900	622.461	1304.71	34.7613
Phatr3_Jdraft18.t1	2169	1891.46	1832	16.0628
Phatr3_Jdraft1200.t1	3969	3691.46	46.9223	0.210801
Phatr3_Jdraft383.t1	1734	1456.46	1209.53	13.7724
Phatr3_Jdraft1211.t1	1299	1021.46	5	0.0811784
Phatr3_Jdraft1202.t1	4629	4351.46	110.26	0.420217
Phatr3_EG02342.t1	4389	4111.46	2565.86	10.3497
Phatr3_Jdraft1212.t1	2184	1906.46	6	0.0521934
Phatr3_Jdraft1210.t1	4642	4364.46	415.648	1.57938
Phatr3_Jdraft391.t1	4521	4243.46	4123.55	16.1155
Phatr3_Jdraft1216.t1	1419	1141.46	685.5	9.95953
