target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2903	46.2603
Phatr3_EG01276.t1	366	167	68.9693	13.1623
Phatr3_EG01277.t1	207	27.3759	4	4.65676
Phatr3_Jdraft1048.t1	1395	1196	1275.52	33.9896
Phatr3_Jdraft1180.t1	1059	860	1033.61	38.3046
Phatr3_EG02074.t1	3153	2954	3.03327	0.0327259
Phatr3_Jdraft1580.t1	1494	1295	743.499	18.2979
Phatr3_Jdraft1572.t1	1395	1196	6723.38	179.163
Phatr3_EG01278.t1	273	74.5993	24357.5	10406.2
Phatr3_Jdraft825.t1	1209	1010	9453.78	298.315
Phatr3_Jdraft371.t1	951	752	246	10.4258
Phatr3_EG02073.t1	1068	869	123.753	4.53866
Phatr3_EG01275.t1	394	195	41331.5	6755.2
Phatr3_Jdraft1166.t1	747	548	661.665	38.4813
Phatr3_Jdraft223.t1	738	539	252	14.9006
Phatr3_Jdraft1571.t1	1560	1361	1082.81	25.3563
Phatr3_EG02344.t1	7971	7772	4076	16.7145
Phatr3_Jdraft1581.t1	1035	836	2571.49	98.0325
Phatr3_Jdraft1579.t1	2547	2348	2053	27.8665
Phatr3_Jdraft1168.t1	990	791	185.323	7.46696
Phatr3_Jdraft1182.t1	1170	971	2247.99	73.7848
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	4556.62	124.869
Phatr3_Jdraft375.t1	306	107.022	1037.22	308.88
Phatr3_Jdraft1185.t1	807	608	172	9.01606
Phatr3_Jdraft1191.t1	990	791	197.677	7.96475
Phatr3_EG01242.t1	366	167	158.928	30.3302
Phatr3_Jdraft1186.t1	945	746	819.587	35.0145
Phatr3_Jdraft1583.t1	1548	1349	398	9.40292
Phatr3_Jdraft1189.t1	747	548	341.335	19.8514
Phatr3_Jdraft310.t1	1380	1181	1286	34.7043
Phatr3_Jdraft1587.t1	1560	1361	840.189	19.6748
Phatr3_EG01224.t1	636	437	103	7.51186
Phatr3_EG01225.t1	1407	1208	1084	28.5992
Phatr3_Jdraft1590.t1	5355	5156	600.081	3.70927
Phatr3_EG01227.t1	591	392	7.05059	0.573233
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	20	1.10279
Phatr3_Jdraft1591.t1	900	701	2104.7	95.6892
Phatr3_Jdraft18.t1	2169	1970	1943	31.4339
Phatr3_Jdraft1200.t1	3969	3770	151.015	1.27664
Phatr3_Jdraft383.t1	1734	1535	3610.18	74.9569
Phatr3_Jdraft1211.t1	1299	1100	5	0.144867
Phatr3_Jdraft1202.t1	4629	4430	0	0
Phatr3_EG02342.t1	4389	4190	4500.43	34.2319
Phatr3_Jdraft1212.t1	2184	1985	57.4233	0.921976
Phatr3_Jdraft1210.t1	4642	4443	7.98883	0.0573058
Phatr3_Jdraft391.t1	4521	4322	9476.87	69.8831
Phatr3_Jdraft1216.t1	1419	1220	859	22.4401
Phatr3_EG01248.t1	420	221	404	58.2614
Phatr3_Jdraft152.t1	1788	1589	1275	25.5728
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	1.53173	0.0151138
Phatr3_Jdraft1610.t1	840	641	1242	61.7526
Phatr3_Jdraft853.t1	729	530	1617	97.2357
Phatr3_Jdraft1601.t1	2289	2090	0.519453	0.00792122
Phatr3_Jdraft252.t1	1029	830	771	29.6052
Phatr3_Jdraft1600.t1	667	468	192.433	13.1046
Phatr3_Jdraft1611.t1	2742	2543	3411	42.7491
Phatr3_Jdraft402.t1	1049	850	3.68943	0.138335
Phatr3_EG02340.t1	2148	1949	640	10.4655
Phatr3_EG01234.t1	1316	1117	4.58172	0.130728
Phatr3_Jdraft1233.t1	1971	1772	950	17.0864
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	549	14.2021
Phatr3_EG01236.t1	1428	1229	841	21.809
Phatr3_Jdraft1613.t1	3753	3554	10197	91.4422
Phatr3_Jdraft866.t1	747	548	1773	103.115
Phatr3_Jdraft278.t1	972	773	1731	71.3689
Phatr3_Jdraft315.t1	1611	1412	885.25	19.9813
Phatr3_Jdraft977.t1	1149	950	1100.02	36.9035
Phatr3_Jdraft800.t1	954	755	294.168	12.4177
Phatr3_EG01250.t1	1341	1142	42.97	1.1992
Phatr3_EG01251.t1	255	58.2335	614	336.037
Phatr3_Jdraft1548.t1	5466	5267	44.6116	0.269946
Phatr3_Jdraft289.t1	624	425	1122	84.1387
Phatr3_Jdraft1121.t1	1110	911	0	0
Phatr3_Jdraft206.t1	762	563	461	26.0966
Phatr3_Jdraft297.t1	312	113.011	344	97.0133
Phatr3_Jdraft1111.t1	876	677	515.5	24.2679
Phatr3_Jdraft1042.t1	342	143	967	215.517
Phatr3_EG01252.t1	2637	2438	3.34018	0.0436644
Phatr3_Jdraft263.t1	510	311	255.02	26.134
Phatr3_Jdraft417.t1	948	749	663.915	28.2503
Phatr3_Jdraft1234.t1	2292	2093	1.15838	0.017639
Phatr3_EG01230.t1	994	795	150.534	6.03475
Phatr3_Jdraft1617.t1	1020	821	465.285	18.0621
Phatr3_EG01232.t1	249	53.2273	0	0
Phatr3_Jdraft1239.t1	2934	2735	29.5417	0.344247
Phatr3_EG01231.t1	543	344	177.338	16.4299
Phatr3_EG01233.t1	363	164	0	0
Phatr3_Jdraft1241.t1	1629	1430	27	0.601755
Phatr3_Jdraft1240.t1	2436	2237	864	12.3095
Phatr3_Jdraft1618.t1	1005	806	0	0
Phatr3_Jdraft1245.t1	1536	1337	25.3738	0.604846
Phatr3_Jdraft1619.t1	1708	1509	2073.58	43.7948
Phatr3_Jdraft420.t1	4981	4782	3896.92	25.9719
Phatr3_EG01238.t1	348	149	0	0
Phatr3_EG01237.t1	810	611	3	0.156485
Phatr3_Jdraft1621.t1	1296	1097	751.537	21.8341
Phatr3_EG02418.t1	2760	2561	19.8981	0.247624
Phatr3_EG01239.t1	357	158	0	0
Phatr3_EG01241.t1	258	60.8345	0	0
Phatr3_EG01240.t1	186	20.1432	0	0
Phatr3_EG02419.t1	954	755	0	0
Phatr3_Jdraft1622.t1	363	164	560.925	109.007
Phatr3_Jdraft1248.t1	667	468	192.433	13.1046
Phatr3_Jdraft436.t1	975	776	0	0
Phatr3_EG01253.t1	420	221	404	58.2614
Phatr3_Jdraft1259.t1	840	641	1242	61.7526
Phatr3_Jdraft165.t1	1788	1589	1275	25.5728
Phatr3_Jdraft1251.t1	1419	1220	859	22.4401
Phatr3_Jdraft439.t1	1049	850	3.68943	0.138335
Phatr3_Jdraft1252.t1	2067	1868	5635	96.141
Phatr3_Jdraft430.t1	990	791	445	17.9298
Phatr3_EG01254.t1	3429	3230	1.53173	0.0151138
Phatr3_EG02341.t1	2148	1949	640	10.4655
Phatr3_Jdraft1249.t1	2289	2090	0.519453	0.00792122
Phatr3_Jdraft313.t1	1029	830	771	29.6052
Phatr3_Jdraft1000.t1	2742	2543	3411	42.7491
Phatr3_Jdraft998.t1	729	530	1617	97.2357
Phatr3_Jdraft1265.t1	3424	3225	850.05	8.40052
Phatr3_Jdraft1277.t1	1533	1334	392.446	9.37597
Phatr3_Jdraft1628.t1	1866	1667	1969	37.6445
Phatr3_Jdraft453.t1	1413	1214	637	16.7229
Phatr3_Jdraft218.t1	699	500	1216	77.5096
Phatr3_EG01261.t1	1872	1673	14.4108	0.274526
Phatr3_Jdraft1626.t1	978	779	1578	64.5597
Phatr3_Jdraft877.t1	1023	824	1632	63.1226
Phatr3_Jdraft1623.t1	3534	3335	563.05	5.38075
Phatr3_Jdraft1274.t1	759	560	330	18.781
Phatr3_Jdraft870.t1	1380	1181	2405	64.9018
Phatr3_Jdraft1624.t1	3594	3395	1645.91	15.4511
Phatr3_Jdraft462.t1	1989	1790	815.554	14.5208
Phatr3_Jdraft1631.t1	3533	3334	3064.5	29.2945
Phatr3_Jdraft1281.t1	339	140	5	1.13824
Phatr3_Jdraft1284.t1	2484	2285	890.269	12.4173
Phatr3_Jdraft1633.t1	2014	1815	2801	49.1845
Phatr3_Jdraft1280.t1	315	116.007	0	0
Phatr3_EG01244.t1	591	392	0	0
Phatr3_Jdraft1637.t1	4107	3908	2015	16.4328
Phatr3_EG01243.t1	183	19.3378	0	0
Phatr3_Jdraft1639.t1	900	701	4102	186.496
Phatr3_Jdraft1291.t1	1059	860	14.0587	0.521001
Phatr3_Jdraft1287.t1	984	785	386	15.6715
Phatr3_EG02339.t1	5942	5743	2199.42	12.2057
Phatr3_Jdraft1638.t1	1647	1448	3128	68.8478
Phatr3_Jdraft1294.t1	900	701	0	0
Phatr3_Jdraft1293.t1	2682	2483	2.03315	0.0260966
Phatr3_Jdraft1640.t1	2109	1910	291.806	4.86915
Phatr3_EG02420.t1	474	275	0	0
Phatr3_Jdraft1292.t1	645	446	28.2222	2.01673
Phatr3_EG02338.t1	4457	4258	294.228	2.20227
Phatr3_EG02337.t1	4457	4258	294.228	2.20227
Phatr3_EG02360.t1	3693	3494	246622	2249.58
Phatr3_EG01351.t1	267	68.9638	0	0
Phatr3_Jdraft1682.t1	2784	2585	751.799	9.269
Phatr3_EG01353.t1	1116	917	1086	37.7444
Phatr3_Jdraft1656.t1	4137	3938	3131	25.3396
Phatr3_EG01349.t1	954	755	0	0
Phatr3_Jdraft1317.t1	906	707	617	27.8136
Phatr3_Jdraft1354.t1	3762	3563	10.7862	0.0964816
Phatr3_Jdraft1641.t1	1333	1134	688.563	19.3518
Phatr3_EG02363.t1	2328	2129	5743	85.9716
Phatr3_Jdraft1311.t1	819	620	147	7.55644
Phatr3_Jdraft1668.t1	1389	1190	103	2.75856
Phatr3_Jdraft1316.t1	2223	2024	2131	33.5556
Phatr3_Jdraft1643.t1	2217	2018	2237.77	35.3416
Phatr3_Jdraft497.t1	2700	2501	640	8.15564
Phatr3_Jdraft1667.t1	1323	1124	572	16.2189
Phatr3_EG01342.t1	246	50.8321	0	0
Phatr3_Jdraft1662.t1	528	329	1184	114.696
Phatr3_Jdraft1298.t1	5646	5447	5.19768	0.0304119
Phatr3_EG01345.t1	3663	3464	553.068	5.08853
Phatr3_Jdraft1329.t1	2157	1958	477	7.76421
Phatr3_Jdraft1806.t1	1842	1643	55608.6	1078.69
Phatr3_Jdraft270.t1	2004	1805	1154	20.3761
Phatr3_Jdraft1645.t1	1533	1334	29586	706.842
Phatr3_EG01348.t1	534	335	465	44.2384
Phatr3_Jdraft116.t1	1764	1565	2177	44.3339
Phatr3_Jdraft1315.t1	1545	1346	374	8.85561
Phatr3_Jdraft1649.t1	1149	950	3384	113.527
Phatr3_Jdraft1655.t1	1610	1411	847	19.1315
Phatr3_Jdraft1680.t1	2311	2112	1600	24.1445
Phatr3_Jdraft1642.t1	1755	1556	647.461	13.2616
Phatr3_EG02358.t1	1833	1634	2309	45.0364
Phatr3_Jdraft1650.t1	1137	938	3499	118.887
Phatr3_EG01340.t1	345	146	1222	266.753
Phatr3_Jdraft1647.t1	2118	1919	350	5.81279
Phatr3_Jdraft1648.t1	2167	1968	11242	182.058
Phatr3_Jdraft474.t1	2175	1976	3513	56.6608
Phatr3_EG02359.t1	2583	2384	12759	170.57
Phatr3_Jdraft1302.t1	4659	4460	1.38085	0.00986739
Phatr3_EG02362.t1	4635	4436	684	4.91424
Phatr3_EG02361.t1	1899	1700	5772	108.21
Phatr3_EG01343.t1	3015	2816	1353	15.3129
Phatr3_Jdraft1304.t1	474	275	36	4.17217
Phatr3_Jdraft1654.t1	4167	3968	2729	21.9191
Phatr3_EG01341.t1	435	236	0	0
Phatr3_Jdraft477.t1	249	53.2273	668	399.976
Phatr3_Jdraft1350.t1	1533	1334	957	22.8638
Phatr3_EG01344.t1	1413	1214	0	0
Phatr3_EG01354.t1	2880	2681	8.02134	0.0953547
Phatr3_Jdraft1646.t1	1875	1676	8711.45	165.656
Phatr3_Jdraft706.t1	924	725	3111	136.758
Phatr3_EG01347.t1	333	134.001	1437	341.776
Phatr3_Jdraft1660.t1	1602	1403	177	4.02075
Phatr3_Jdraft1652.t1	5133	4934	7155	46.217
Phatr3_EG01346.t1	1476	1277	0	0
Phatr3_Jdraft1303.t1	2241	2042	608	9.48942
Phatr3_EG01352.t1	954	755	435	18.3626
Phatr3_Jdraft719.t1	354	155	2794	574.495
Phatr3_Jdraft465.t1	1122	923	364.562	12.5882
Phatr3_Jdraft1331.t1	1857	1658	1539	29.5832
Phatr3_EG01350.t1	903	704	1449	65.5975
Phatr3_EG01436.t1	309	110.015	3320.38	961.892
Phatr3_Jdraft1717.t1	645	446	20713	1480.13
Phatr3_EG01438.t1	210	28.6775	0	0
Phatr3_EG01431.t1	648	449	1.00186	0.0711136
Phatr3_Jdraft1724.t1	1977	1778	3508	62.881
Phatr3_Jdraft1730.t1	2908	2709	1961	23.0707
Phatr3_Jdraft521.t1	1266	1067	2560	76.4658
Phatr3_EG01442.t1	1281	1082	1281	37.7323
Phatr3_Jdraft1425.t1	1074	875	394	14.3509
Phatr3_EG01444.t1	198	23.9008	0	0
Phatr3_EG02374.t1	2001	1802	1910	33.7808
Phatr3_EG01433.t1	588	389	511	41.8661
Phatr3_EG01443.t1	213	30.0561	0	0
Phatr3_Jdraft1467.t1	1518	1319	113	2.73039
Phatr3_Jdraft1392.t1	1152	953	371	12.4072
Phatr3_Jdraft1748.t1	2410	2211	2846	41.024
Phatr3_Jdraft1436.t1	1038	839	135	5.12818
Phatr3_Jdraft542.t1	1155	956	10699	356.679
Phatr3_EG01448.t1	1881	1682	1463	27.7211
Phatr3_Jdraft552.t1	2715	2516	4098	51.9102
Phatr3_Jdraft1024.t1	1695	1496	1208	25.7352
Phatr3_Jdraft1443.t1	1074	875	512	18.6489
Phatr3_Jdraft1431.t1	3273	3074	1919	19.8959
Phatr3_Jdraft1731.t1	5682	5483	6114	35.5385
Phatr3_Jdraft1478.t1	1659	1460	50	1.09146
Phatr3_Jdraft1423.t1	1335	1136	1705	47.8341
Phatr3_Jdraft1697.t1	1311	1112	959	27.4856
Phatr3_EG01432.t1	192	21.9082	0	0
Phatr3_Jdraft292.t1	3624	3425	11756	109.393
Phatr3_Jdraft1737.t1	1047	848	9111	342.422
Phatr3_Jdraft1464.t1	1065	866	498	18.3275
Phatr3_Jdraft1391.t1	1536	1337	700.035	16.6871
Phatr3_Jdraft1373.t1	699	500	194	12.3658
Phatr3_Jdraft559.t1	1524	1325	1224	29.4413
Phatr3_Jdraft1463.t1	969	770	413	17.0943
Phatr3_EG01428.t1	306	107.022	56	16.6766
Phatr3_Jdraft1387.t1	1029	830	700	26.8789
Phatr3_Jdraft1453.t1	3792	3593	311.919	2.76679
Phatr3_Jdraft913.t1	1300	1101	2916	84.4096
Phatr3_Jdraft79.t1	1503	1304	478	11.6827
Phatr3_Jdraft1740.t1	2232	2033	3084	48.3469
Phatr3_Jdraft1377.t1	1911	1712	365	6.79486
Phatr3_Jdraft1693.t1	852	653	4218	205.866
Phatr3_Jdraft1444.t1	1014	815	79	3.08931
Phatr3_Jdraft1746.t1	1383	1184	548	14.751
Phatr3_Jdraft748.t1	2406	2207	4068	58.7449
Phatr3_Jdraft1732.t1	1452	1253	350.127	8.90567
Phatr3_Jdraft1437.t1	1674	1475	28	0.605003
Phatr3_Jdraft1747.t1	1494	1295	6431	158.271
Phatr3_EG02375.t1	1620	1421	1367	30.6596
Phatr3_Jdraft1695.t1	3033	2834	4370	49.1443
Phatr3_Jdraft509.t1	927	728	837	36.6426
Phatr3_EG01449.t1	333	134.001	4646	1105
Phatr3_Jdraft1758.t1	2394	2195	5156.56	74.8716
Phatr3_EG01435.t1	1062	863	5.80045	0.214212
Phatr3_Jdraft1692.t1	944	745	3404	145.621
Phatr3_Jdraft1441.t1	978	779	99.0118	4.0508
Phatr3_Jdraft1718.t1	1614	1415	2436	54.8672
Phatr3_Jdraft1714.t1	882	683	2776	129.536
Phatr3_Jdraft561.t1	1209	1010	4076	128.619
Phatr3_Jdraft1367.t1	738	539	1649	97.5043
Phatr3_EG01441.t1	624	425	5.08201	0.381099
Phatr3_Jdraft1756.t1	2067	1868	929.199	15.8534
Phatr3_Jdraft1390.t1	1971	1772	974.965	17.5355
Phatr3_EG01439.t1	216	31.5146	0	0
Phatr3_Jdraft1812.t1	1521	1322	2826	68.1291
Phatr3_Jdraft1735.t1	2700	2501	5624	71.6677
Phatr3_Jdraft144.t1	1293	1094	1982	57.7402
Phatr3_Jdraft1691.t1	1308	1109	2032	58.3961
Phatr3_Jdraft765.t1	1428	1229	662	17.1671
Phatr3_Jdraft1372.t1	378	179	181	32.2268
Phatr3_Jdraft1734.t1	2251	2052	1625	25.2387
Phatr3_Jdraft1694.t1	1575	1376	601	13.9203
Phatr3_Jdraft1750.t1	1659	1460	1993	43.5057
Phatr3_Jdraft276.t1	1731	1532	890	18.515
Phatr3_Jdraft52.t1	1851	1652	903	17.4209
Phatr3_Jdraft955.t1	5399	5200	5520	33.832
Phatr3_Jdraft1686.t1	2340	2141	3279	48.8109
Phatr3_EG02373.t1	3480	3281	2101	20.4085
Phatr3_EG01450.t1	261	63.4937	0	0
Phatr3_EG01429.t1	600	401	419.116	33.3105
Phatr3_Jdraft174.t1	1896	1697	921	17.2969
Phatr3_Jdraft1723.t1	960	761	1080	45.2304
Phatr3_Jdraft741.t1	1680	1481	2560	55.0905
Phatr3_EG01447.t1	621	422	11	0.830753
Phatr3_Jdraft1689.t1	2196	1997	7751	123.7
Phatr3_EG01445.t1	324	125.002	1	0.254961
Phatr3_Jdraft1472.t1	759	560	268	15.2524
Phatr3_Jdraft1749.t1	1902	1703	2611	48.8634
Phatr3_EG01430.t1	456	257	0	0
Phatr3_Jdraft224.t1	915	716	261	11.6177
Phatr3_Jdraft1418.t1	1359	1160	258	7.08848
Phatr3_EG01451.t1	925	726	740	32.4853
Phatr3_EG01440.t1	426	227	59	8.28358
Phatr3_Jdraft1438.t1	2346	2147	10	0.148443
Phatr3_Jdraft1384.t1	1032	833	716	27.3943
Phatr3_Jdraft1374.t1	1911	1712	190	3.53705
Phatr3_Jdraft1023.t1	966	767	9313	386.978
Phatr3_EG02422.t1	3474	3275	2399	23.3459
Phatr3_EG01434.t1	210	28.6775	0	0
Phatr3_Jdraft1393.t1	1476	1277	141	3.51901
Phatr3_Jdraft1820.t1	1108	909	5535	194.064
Phatr3_Jdraft1725.t1	978	779	1806	73.8877
Phatr3_Jdraft1366.t1	591	392	179	14.5532
Phatr3_EG01437.t1	369	170	0	0
Phatr3_Jdraft1400.t1	1974	1775	1406	25.2452
Phatr3_EG02110.t1	3333	3134	3939	40.057
Phatr3_Jdraft1396.t1	699	500	861	54.8814
Phatr3_Jdraft1684.t1	1863	1664	1420	27.1974
Phatr3_Jdraft1435.t1	1215	1016	189	5.9287
Phatr3_Jdraft1380.t1	909	710	423	18.9878
Phatr3_Jdraft1398.t1	1431	1232	10	0.258691
Phatr3_Jdraft1446.t1	2112	1913	445	7.41373
Phatr3_Jdraft780.t1	1707	1508	889	18.7885
Phatr3_Jdraft1704.t1	372	173	2353	433.478
Phatr3_Jdraft1757.t1	1068	869	6450.52	236.574
Phatr3_Jdraft1699.t1	1546	1347	2125	50.2786
Phatr3_Jdraft920.t1	1791	1592	599	11.9916
Phatr3_Jdraft1025.t1	1254	1055	596	18.0047
Phatr3_Jdraft1395.t1	723	524	77	4.68329
Phatr3_Jdraft590.t1	1122	923	249.438	8.61295
Phatr3_EG01262.t1	324	125.002	58.086	14.8097
Phatr3_Jdraft1488.t1	5616	5417	68.6094	0.40366
Phatr3_Jdraft1759.t1	396	197	365.997	59.2111
Phatr3_EG01265.t1	306	107.022	0	0
Phatr3_EG02343.t1	2967	2768	654.201	7.53246
Phatr3_Jdraft1484.t1	2094	1895	0	0
Phatr3_Jdraft1481.t1	1626	1427	124	2.76942
Phatr3_EG01263.t1	228	38.1945	1	0.834432
Phatr3_EG01266.t1	2475	2276	139.573	1.95444
Phatr3_Jdraft1483.t1	5616	5417	45.2871	0.266445
Phatr3_EG01264.t1	648	449	10	0.709815
Phatr3_Jdraft1480.t1	1062	863	245.747	9.07547
Phatr3_Jdraft1479.t1	1596	1397	36.986	0.843786
Phatr3_EG01255.t1	1038	839	5.44984	0.207021
Phatr3_EG01258.t1	1359	1160	0	0
Phatr3_EG01259.t1	2847	2648	16.4828	0.198383
Phatr3_EG01256.t1	747	548	1132.17	65.8448
Phatr3_Jdraft1491.t1	322	123.003	0	0
Phatr3_Jdraft1760.t1	1398	1199	409.388	10.882
Phatr3_EG01260.t1	855	656	0	0
Phatr3_EG01257.t1	2637	2438	35.4455	0.46336
Phatr3_Jdraft1761.t1	1362	1163	1093.38	29.9628
Phatr3_Jdraft1762.t1	5892	5693	5570.15	31.1829
Phatr3_Jdraft1493.t1	2320	2121	1780.55	26.7551
Phatr3_Jdraft1498.t1	1041	842	3876.52	146.731
Phatr3_Jdraft598.t1	993	794	190.447	7.64443
Phatr3_Jdraft1500.t1	4044	3845	656.544	5.44201
Phatr3_EG02070.t1	1443	1244	5.55337	0.142275
Phatr3_Jdraft1763.t1	2433	2234	1810	25.8218
Phatr3_EG01245.t1	1815	1616	20.51	0.404497
Phatr3_EG01246.t1	432	233	0	0
Phatr3_Jdraft1499.t1	1215	1016	457	14.3355
Phatr3_EG02069.t1	2220	2021	0	0
Phatr3_Jdraft1764.t1	2197	1998	1154.87	18.4217
Phatr3_EG01221.t1	204	26.1481	33.3001	40.5879
Phatr3_Jdraft1504.t1	927	728	43.3644	1.89842
Phatr3_Jdraft1505.t1	1386	1187	2.84395	0.0763595
Phatr3_EG01272.t1	1413	1214	0	0
Phatr3_Jdraft1768.t1	3810	3611	100.898	0.890527
Phatr3_EG01273.t1	1266	1067	1870.14	55.8601
Phatr3_Jdraft231.t1	1254	1055	992	29.9675
Phatr3_EG01271.t1	4320	4121	1324.8	10.2457
Phatr3_Jdraft1767.t1	3676	3477	4160.86	38.1391
Phatr3_Jdraft1502.t1	1809	1610	0.368114	0.007287
Phatr3_Jdraft1766.t1	1123	924	2330.41	80.3807
Phatr3_Jdraft1769.t1	2829	2630	2789.48	33.8033
Phatr3_Jdraft1512.t1	609	410	415.228	32.2771
Phatr3_Jdraft1513.t1	930	731	0	0
Phatr3_EG01228.t1	481	282	17.3039	1.95563
Phatr3_Jdraft1549.t1	1074	875	8	0.291389
Phatr3_Jdraft1772.t1	963	764	106.424	4.43955
Phatr3_Jdraft1771.t1	525	326	627.5	61.3462
Phatr3_Jdraft1770.t1	1143	944	3211.58	108.427
Phatr3_Jdraft1517.t1	678	479	1.05056	0.0699003
Phatr3_Jdraft1518.t1	980	781	1200	48.9691
Phatr3_Jdraft972.t1	1832	1633	2838.55	55.3991
Phatr3_Jdraft1519.t1	1179	980	302.784	9.84687
Phatr3_Jdraft308.t1	2863	2664	37891.3	453.312
Phatr3_Jdraft1525.t1	492	293	29.9247	3.25502
Phatr3_Jdraft1524.t1	561	362	5.99867	0.528127
Phatr3_Jdraft609.t1	413	214	454	67.6136
Phatr3_Jdraft1777.t1	2181	1982	476.251	7.65815
Phatr3_Jdraft1526.t1	573	374	633.457	53.9806
Phatr3_Jdraft1528.t1	3015	2816	3356	37.9823
Phatr3_Jdraft1534.t1	934	735	471.033	20.4247
Phatr3_Jdraft1869.t1	663	464	1387.68	95.3154
Phatr3_Jdraft1870.t1	843	644	1273.09	63.0037
Phatr3_Jdraft1535.t1	600	401	20.3398	1.61657
Phatr3_Jdraft976.t1	870	671	568.798	27.0164
Phatr3_EG01223.t1	525	326	228.061	22.2959
Phatr3_EG01222.t1	396	197	1268.74	205.257
Phatr3_Jdraft1537.t1	633	434	113.649	8.34582
Phatr3_EG02423.t1	570	371	13.1055	1.12583
Phatr3_EG02424.t1	2880	2681	303.505	3.60795
Phatr3_EG01229.t1	501	302	104	10.9753
Phatr3_Jdraft1125.t1	735	536	1440.35	85.6436
Phatr3_EG02425.t1	2328	2129	383	5.73343
Phatr3_Jdraft1784.t1	2203	2004	632	10.051
Phatr3_Jdraft1539.t1	1068	869	346.177	12.6961
Phatr3_Jdraft1540.t1	738	539	464	27.436
Phatr3_EG02426.t1	399	200	2.89755	0.461735
Phatr3_EG01220.t1	261	63.4937	0.5	0.250975
Phatr3_Jdraft1786.t1	575	376	145.89	12.366
Phatr3_Jdraft611.t1	792	593	788	42.351
Phatr3_Jdraft251.t1	828	629	867.798	43.9703
Phatr3_Jdraft1128.t1	1718	1519	199.331	4.18224
Phatr3_EG01226.t1	491	292	77.6689	8.47727
Phatr3_Jdraft1127.t1	1599	1400	3.70956	0.0844474
