target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1923.45	3488	27.6619
Phatr3_EG01276.t1	366	97.0309	0	0
Phatr3_EG01277.t1	207	32.6052	5	2.33921
Phatr3_Jdraft1048.t1	1395	1119.45	879.886	11.9897
Phatr3_Jdraft1180.t1	1059	783.452	490.302	9.54636
Phatr3_EG02074.t1	3153	2877.45	0	0
Phatr3_Jdraft1580.t1	1494	1218.45	402.956	5.04471
Phatr3_Jdraft1572.t1	1395	1119.45	6147.31	83.7658
Phatr3_EG01278.t1	273	40.9105	88941.6	33163.2
Phatr3_Jdraft825.t1	1209	933.452	9159.45	149.68
Phatr3_Jdraft371.t1	951	675.452	276	6.23306
Phatr3_EG02073.t1	1068	792.452	45.6918	0.879533
Phatr3_EG01275.t1	394	121.851	69181.4	8660.55
Phatr3_Jdraft1166.t1	747	471.47	419.806	13.5825
Phatr3_Jdraft223.t1	738	462.47	625	20.615
Phatr3_Jdraft1571.t1	1560	1284.45	386.015	4.5843
Phatr3_EG02344.t1	7971	7695.45	4580	9.07858
Phatr3_Jdraft1581.t1	1035	759.452	1214.38	24.3917
Phatr3_Jdraft1579.t1	2547	2271.45	2573	17.2792
Phatr3_Jdraft1168.t1	990	714.452	190.847	4.07474
Phatr3_Jdraft1182.t1	1170	894.452	3741.69	63.8112
Phatr3_EG01274.t1	447	172.493	0	0
Phatr3_Jdraft1192.t1	1362	1086.45	2702.69	37.9465
Phatr3_Jdraft375.t1	306	54.5743	5446.55	1522.37
Phatr3_Jdraft1185.t1	807	531.47	276	7.92168
Phatr3_Jdraft1191.t1	990	714.452	520.153	11.1057
Phatr3_EG01242.t1	366	97.0309	26	4.08742
Phatr3_Jdraft1186.t1	945	669.452	2357.11	53.7091
Phatr3_Jdraft1583.t1	1548	1272.45	370	4.43555
Phatr3_Jdraft1189.t1	747	471.47	165.194	5.34476
Phatr3_Jdraft310.t1	1380	1104.45	3212	44.3624
Phatr3_Jdraft1587.t1	1560	1284.45	217.985	2.58878
Phatr3_EG01224.t1	636	360.538	61	2.58087
Phatr3_EG01225.t1	1407	1131.45	950	12.8078
Phatr3_Jdraft1590.t1	5355	5079.45	2748.28	8.25337
Phatr3_EG01227.t1	591	315.59	1	0.0483351
Phatr3_EG02416.t1	867	591.47	0	0
Phatr3_Jdraft1197.t1	777	501.47	63	1.91638
Phatr3_Jdraft1591.t1	900	624.47	2100.86	51.3184
Phatr3_Jdraft18.t1	2169	1893.45	2793	22.5011
Phatr3_Jdraft1200.t1	3969	3693.45	58.3082	0.240815
Phatr3_Jdraft383.t1	1734	1458.45	1386.13	14.4976
Phatr3_Jdraft1211.t1	1299	1023.45	0	0
Phatr3_Jdraft1202.t1	4629	4353.45	1.7885	0.00626673
Phatr3_EG02342.t1	4389	4113.45	2412.59	8.94673
Phatr3_Jdraft1212.t1	2184	1908.45	19	0.151865
Phatr3_Jdraft1210.t1	4642	4366.45	0.211504	0.000738884
Phatr3_Jdraft391.t1	4521	4245.45	3409.5	12.2505
Phatr3_Jdraft1216.t1	1419	1143.45	940	12.54
Phatr3_EG01248.t1	420	146.315	185	19.2872
Phatr3_Jdraft152.t1	1788	1512.45	470	4.74027
Phatr3_Jdraft392.t1	975	699.452	0	0
Phatr3_EG01249.t1	3429	3153.45	0	0
Phatr3_Jdraft1610.t1	840	564.47	909.5	24.5781
Phatr3_Jdraft853.t1	729	453.47	2209	74.3077
Phatr3_Jdraft1601.t1	2289	2013.45	0	0
Phatr3_Jdraft252.t1	1029	753.452	666	13.4836
Phatr3_Jdraft1600.t1	667	391.5	0	0
Phatr3_Jdraft1611.t1	2742	2466.45	1239	7.66276
Phatr3_Jdraft402.t1	1049	773.452	0	0
Phatr3_EG02340.t1	2148	1872.45	394	3.20976
Phatr3_EG01234.t1	1316	1040.45	0	0
Phatr3_Jdraft1233.t1	1971	1695.45	978	8.79914
Phatr3_EG01235.t1	1035	759.452	0	0
Phatr3_Jdraft1616.t1	1431	1155.45	384	5.06951
Phatr3_EG01236.t1	1428	1152.45	658	8.70943
Phatr3_Jdraft1613.t1	3753	3477.45	3231	14.173
Phatr3_Jdraft866.t1	747	471.47	3037	98.2602
Phatr3_Jdraft278.t1	972	696.452	1323	28.9771
Phatr3_Jdraft315.t1	1611	1335.45	803.869	9.18214
Phatr3_Jdraft977.t1	1149	873.452	2106.62	36.7904
Phatr3_Jdraft800.t1	954	678.452	317.018	7.12773
Phatr3_EG01250.t1	1341	1065.45	66.2638	0.948701
Phatr3_EG01251.t1	255	36.4443	2123	888.602
Phatr3_Jdraft1548.t1	5466	5190.45	0	0
Phatr3_Jdraft289.t1	624	348.548	943	41.2701
Phatr3_Jdraft1121.t1	1110	834.452	0	0
Phatr3_Jdraft206.t1	762	486.47	297	9.31295
Phatr3_Jdraft297.t1	312	57.938	4601.5	1211.5
Phatr3_Jdraft1111.t1	876	600.47	367.5	9.33583
