target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1924.87	3406	27.5749
Phatr3_EG01276.t1	366	97.9364	0	0
Phatr3_EG01277.t1	207	31.6234	9	4.43511
Phatr3_Jdraft1048.t1	1395	1120.87	702.781	9.77091
Phatr3_Jdraft1180.t1	1059	784.871	312.535	6.20541
Phatr3_EG02074.t1	3153	2878.87	1	0.00541313
Phatr3_Jdraft1580.t1	1494	1219.87	268.275	3.42719
Phatr3_Jdraft1572.t1	1395	1120.87	8042.76	111.82
Phatr3_EG01278.t1	273	40.6006	49612.7	19042.8
Phatr3_Jdraft825.t1	1209	934.871	9277.74	154.654
Phatr3_Jdraft371.t1	951	676.871	199	4.58161
Phatr3_EG02073.t1	1068	793.871	36.7057	0.720533
Phatr3_EG01275.t1	394	122.938	59487.3	7540.66
Phatr3_Jdraft1166.t1	747	472.882	317.491	10.4628
Phatr3_Jdraft223.t1	738	463.892	574	19.2826
Phatr3_Jdraft1571.t1	1560	1285.87	286.75	3.47517
Phatr3_EG02344.t1	7971	7696.87	5289	10.7085
Phatr3_Jdraft1581.t1	1035	760.871	957.845	19.618
Phatr3_Jdraft1579.t1	2547	2272.87	2426	16.6336
Phatr3_Jdraft1168.t1	990	715.871	210.313	4.57828
Phatr3_Jdraft1182.t1	1170	895.871	3716	64.64
Phatr3_EG01274.t1	447	173.727	0	0
Phatr3_Jdraft1192.t1	1362	1087.87	3401.24	48.7225
Phatr3_Jdraft375.t1	306	55.0861	4359.26	1233.22
Phatr3_Jdraft1185.t1	807	532.882	230	6.72616
Phatr3_Jdraft1191.t1	990	715.871	251.687	5.47893
Phatr3_EG01242.t1	366	97.9364	23	3.65978
Phatr3_Jdraft1186.t1	945	670.871	1876.22	43.5828
Phatr3_Jdraft1583.t1	1548	1273.87	680	8.31867
Phatr3_Jdraft1189.t1	747	472.882	160.509	5.28953
Phatr3_Jdraft310.t1	1380	1105.87	2891	40.7394
Phatr3_Jdraft1587.t1	1560	1285.87	209.25	2.53594
Phatr3_EG01224.t1	636	361.924	37	1.59314
Phatr3_EG01225.t1	1407	1132.87	366	5.03467
Phatr3_Jdraft1590.t1	5355	5080.87	3672.1	11.2628
Phatr3_EG01227.t1	591	316.945	482	23.6992
Phatr3_EG02416.t1	867	592.871	0	0
Phatr3_Jdraft1197.t1	777	502.882	30	0.929663
