target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1927.38	3644	33.4377
Phatr3_EG01276.t1	366	100.035	0	0
Phatr3_EG01277.t1	207	34.4491	16	8.21424
Phatr3_Jdraft1048.t1	1395	1123.38	945.962	14.8927
Phatr3_Jdraft1180.t1	1059	787.379	486.51	10.9278
Phatr3_EG02074.t1	3153	2881.38	0	0
Phatr3_Jdraft1580.t1	1494	1222.38	445.659	6.44795
Phatr3_Jdraft1572.t1	1395	1123.38	4163.94	65.5547
Phatr3_EG01278.t1	273	42.9933	73039.9	30045.9
Phatr3_Jdraft825.t1	1209	937.379	5846.42	110.306
Phatr3_Jdraft371.t1	951	679.379	269	7.0027
Phatr3_EG02073.t1	1068	796.379	50.4836	1.12113
Phatr3_EG01275.t1	394	125.134	61851.1	8741.74
Phatr3_Jdraft1166.t1	747	475.425	471.851	17.5529
Phatr3_Jdraft223.t1	738	466.425	604	22.9024
Phatr3_Jdraft1571.t1	1560	1288.38	314.913	4.32287
Phatr3_EG02344.t1	7971	7699.38	4578	10.5159
Phatr3_Jdraft1581.t1	1035	763.379	1105.66	25.6158
Phatr3_Jdraft1579.t1	2547	2275.38	2467	19.1752
Phatr3_Jdraft1168.t1	990	718.379	238.456	5.87057
Phatr3_Jdraft1182.t1	1170	898.379	2968.2	58.4332
Phatr3_EG01274.t1	447	176.228	0	0
Phatr3_Jdraft1192.t1	1362	1090.38	2149.06	34.8575
Phatr3_Jdraft375.t1	306	56.9312	3959.58	1230.05
Phatr3_Jdraft1185.t1	807	535.404	297	9.8107
Phatr3_Jdraft1191.t1	990	718.379	407.544	10.0333
Phatr3_EG01242.t1	366	100.035	41	7.24865
Phatr3_Jdraft1186.t1	945	673.379	1892.04	49.693
Phatr3_Jdraft1583.t1	1548	1276.38	322	4.46171
Phatr3_Jdraft1189.t1	747	475.425	217.149	8.07797
Phatr3_Jdraft310.t1	1380	1108.38	2069	33.0139
Phatr3_Jdraft1587.t1	1560	1288.38	162.087	2.225
Phatr3_EG01224.t1	636	364.456	59	2.86307
Phatr3_EG01225.t1	1407	1135.38	810	12.6174
Phatr3_Jdraft1590.t1	5355	5083.38	2544	8.85095
Phatr3_EG01227.t1	591	319.517	0	0
Phatr3_EG02416.t1	867	595.404	0	0
Phatr3_Jdraft1197.t1	777	505.415	72	2.51947
Phatr3_Jdraft1591.t1	900	628.392	2842.78	80.0087
Phatr3_Jdraft18.t1	2169	1897.38	2427	22.6225
Phatr3_Jdraft1200.t1	3969	3697.38	43.5164	0.208154
Phatr3_Jdraft383.t1	1734	1462.38	1444.83	17.4736
Phatr3_Jdraft1211.t1	1299	1027.38	0	0
Phatr3_Jdraft1202.t1	4629	4357.38	0	0
Phatr3_EG02342.t1	4389	4117.38	2713.59	11.656
Phatr3_Jdraft1212.t1	2184	1912.38	10	0.0924807
Phatr3_Jdraft1210.t1	4642	4370.38	0	0
Phatr3_Jdraft391.t1	4521	4249.38	3740.42	15.5676
Phatr3_Jdraft1216.t1	1419	1147.38	785.5	12.1078
Phatr3_EG01248.t1	420	149.89	217	25.6042
Phatr3_Jdraft152.t1	1788	1516.38	409.5	4.77608
Phatr3_Jdraft392.t1	975	703.379	0	0
Phatr3_EG01249.t1	3429	3157.38	0	0
Phatr3_Jdraft1610.t1	840	568.404	927	28.8435
Phatr3_Jdraft853.t1	729	457.425	2595	100.333
