target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	3802	39.4872
Phatr3_EG01276.t1	366	167	52.2562	6.49974
Phatr3_EG01277.t1	207	27.3759	5	3.79381
Phatr3_Jdraft1048.t1	1395	1196	1702.36	29.5661
Phatr3_Jdraft1180.t1	1059	860	640.696	15.4749
Phatr3_EG02074.t1	3153	2954	1.50438	0.0105784
Phatr3_Jdraft1580.t1	1494	1295	1339.88	21.4917
Phatr3_Jdraft1572.t1	1395	1196	6727.26	116.837
Phatr3_EG01278.t1	273	74.5993	42181.6	11745.3
Phatr3_Jdraft825.t1	1209	1010	9261.71	190.478
Phatr3_Jdraft371.t1	951	752	115	3.17654
Phatr3_EG02073.t1	1068	869	111.729	2.67066
Phatr3_EG01275.t1	394	195	54452.4	5800.38
Phatr3_Jdraft1166.t1	747	548	712.746	27.0164
Phatr3_Jdraft223.t1	738	539	229	8.82512
Phatr3_Jdraft1571.t1	1560	1361	734.4	11.2085
Phatr3_EG02344.t1	7971	7772	5421	14.4884
Phatr3_Jdraft1581.t1	1035	836	3568.19	88.6575
Phatr3_Jdraft1579.t1	2547	2348	2212	19.5687
Phatr3_Jdraft1168.t1	990	791	100.607	2.64196
Phatr3_Jdraft1182.t1	1170	971	5057.16	108.184
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	3042.74	54.3449
Phatr3_Jdraft375.t1	306	107.022	1067.29	207.148
Phatr3_Jdraft1185.t1	807	608	148	5.05629
Phatr3_Jdraft1191.t1	990	791	212.393	5.57747
Phatr3_EG01242.t1	366	167	371.04	46.1506
Phatr3_Jdraft1186.t1	945	746	1401.34	39.0193
Phatr3_Jdraft1583.t1	1548	1349	813	12.5185
Phatr3_Jdraft1189.t1	747	548	369.254	13.9965
Phatr3_Jdraft310.t1	1380	1181	1401	24.6412
Phatr3_Jdraft1587.t1	1560	1361	507.6	7.74707
Phatr3_EG01224.t1	636	437	98	4.65821
Phatr3_EG01225.t1	1407	1208	704	12.1054
Phatr3_Jdraft1590.t1	5355	5156	2625.29	10.5764
Phatr3_EG01227.t1	591	392	4.03728	0.213932
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	8	0.287499
Phatr3_Jdraft1591.t1	900	701	1985.99	58.8482
Phatr3_Jdraft18.t1	2169	1970	3794	40.0042
Phatr3_Jdraft1200.t1	3969	3770	106.119	0.584688
Phatr3_Jdraft383.t1	1734	1535	2013.39	27.2454
Phatr3_Jdraft1211.t1	1299	1100	0	0
Phatr3_Jdraft1202.t1	4629	4430	0	0
Phatr3_EG02342.t1	4389	4190	5936.23	29.4287
Phatr3_Jdraft1212.t1	2184	1985	19.7595	0.206771
Phatr3_Jdraft1210.t1	4642	4443	7.36008	0.0344096
Phatr3_Jdraft391.t1	4521	4322	9337	44.8742
Phatr3_Jdraft1216.t1	1419	1220	824	14.0295
Phatr3_EG01248.t1	420	221	264	24.8134
Phatr3_Jdraft152.t1	1788	1589	884.5	11.5624
