target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1904.61	3970	26.2424
Phatr3_EG01276.t1	366	82.9778	0	0
Phatr3_EG01277.t1	207	36.4874	13	4.48558
Phatr3_Jdraft1048.t1	1395	1100.61	828.133	9.47296
Phatr3_Jdraft1180.t1	1059	764.606	405.289	6.67335
Phatr3_EG02074.t1	3153	2858.61	1	0.00440416
Phatr3_Jdraft1580.t1	1494	1199.61	296.871	3.11564
Phatr3_Jdraft1572.t1	1395	1100.61	9713.76	111.115
Phatr3_EG01278.t1	273	38.2311	48916.4	16108.5
Phatr3_Jdraft825.t1	1209	914.606	10421	143.447
Phatr3_Jdraft371.t1	951	656.626	228	4.37154
Phatr3_EG02073.t1	1068	773.606	80.0794	1.30322
Phatr3_EG01275.t1	394	105.804	60960.6	7253.77
Phatr3_Jdraft1166.t1	747	452.64	364.883	10.1489
Phatr3_Jdraft223.t1	738	443.653	695	19.7224
Phatr3_Jdraft1571.t1	1560	1265.61	370.536	3.68595
Phatr3_EG02344.t1	7971	7676.61	6425	10.5371
Phatr3_Jdraft1581.t1	1035	740.606	1258.24	21.3891
Phatr3_Jdraft1579.t1	2547	2252.61	3350	18.7231
Phatr3_Jdraft1168.t1	990	695.606	247.486	4.47924
Phatr3_Jdraft1182.t1	1170	875.606	3171.35	45.5987
Phatr3_EG01274.t1	447	154.272	0	0
Phatr3_Jdraft1192.t1	1362	1067.61	4257.24	50.2035
Phatr3_Jdraft375.t1	306	47.6799	5042.04	1331.34
Phatr3_Jdraft1185.t1	807	512.626	301	7.39236
Phatr3_Jdraft1191.t1	990	695.606	362.514	6.56114
Phatr3_EG01242.t1	366	82.9778	41	6.22071
Phatr3_Jdraft1186.t1	945	650.626	1785.87	34.5569
Phatr3_Jdraft1583.t1	1548	1253.61	877	8.80757
Phatr3_Jdraft1189.t1	747	452.64	213.117	5.92767
Phatr3_Jdraft310.t1	1380	1085.61	3282	38.0613
Phatr3_Jdraft1587.t1	1560	1265.61	286.464	2.84964
Phatr3_EG01224.t1	636	341.71	50	1.84217
Phatr3_EG01225.t1	1407	1112.61	792	8.96192
Phatr3_Jdraft1590.t1	5355	5060.61	2223	5.53037
Phatr3_EG01227.t1	591	296.758	0	0
Phatr3_EG02416.t1	867	572.626	0	0
Phatr3_Jdraft1197.t1	777	482.626	57	1.4869
Phatr3_Jdraft1591.t1	900	605.626	1836.73	38.1819
Phatr3_Jdraft18.t1	2169	1874.61	2279	15.3057
Phatr3_Jdraft1200.t1	3969	3674.61	54.9206	0.188166
Phatr3_Jdraft383.t1	1734	1439.61	1649.86	14.4285
Phatr3_Jdraft1211.t1	1299	1004.61	2	0.0250641
Phatr3_Jdraft1202.t1	4629	4334.61	331.851	0.963854
Phatr3_EG02342.t1	4389	4094.61	3737.45	11.4916
Phatr3_Jdraft1212.t1	2184	1889.61	13	0.0866143
Phatr3_Jdraft1210.t1	4642	4347.61	72.0546	0.208655
Phatr3_Jdraft391.t1	4521	4226.61	5271.36	15.7018
Phatr3_Jdraft1216.t1	1419	1124.61	898	10.0529
Phatr3_EG01248.t1	420	128.854	231	22.57
Phatr3_Jdraft152.t1	1788	1493.61	496.5	4.18505
Phatr3_Jdraft392.t1	975	680.626	0	0
Phatr3_EG01249.t1	3429	3134.61	1.97794	0.00794415
Phatr3_Jdraft1610.t1	840	545.626	980	22.6125
Phatr3_Jdraft853.t1	729	434.659	2153.5	62.3755
Phatr3_Jdraft1601.t1	2289	1994.61	0	0
Phatr3_Jdraft252.t1	1029	734.606	917	15.7156
Phatr3_Jdraft1600.t1	667	372.665	0	0
Phatr3_Jdraft1611.t1	2742	2447.61	1738.5	8.94233
Phatr3_Jdraft402.t1	1049	754.606	0.523843	0.00873974
Phatr3_EG02340.t1	2148	1853.61	429	2.91378
Phatr3_EG01234.t1	1316	1021.61	0	0
Phatr3_Jdraft1233.t1	1971	1676.61	1121	8.41767
Phatr3_EG01235.t1	1035	740.606	0	0
Phatr3_Jdraft1616.t1	1431	1136.61	506	5.60477
Phatr3_EG01236.t1	1428	1133.61	852	9.46226
Phatr3_Jdraft1613.t1	3753	3458.61	1919	6.9854
Phatr3_Jdraft866.t1	747	452.64	5768	160.432
Phatr3_Jdraft278.t1	972	677.626	939	17.4459
Phatr3_Jdraft315.t1	1611	1316.61	656.743	6.27996
Phatr3_Jdraft977.t1	1149	854.606	8446.22	124.427
Phatr3_Jdraft800.t1	954	659.626	468.071	8.9337
Phatr3_EG01250.t1	1341	1046.61	23	0.27667
Phatr3_EG01251.t1	255	35.9643	1009	353.213
Phatr3_Jdraft1548.t1	5466	5171.61	0	0
Phatr3_Jdraft289.t1	624	329.719	949	36.2359
Phatr3_Jdraft1121.t1	1110	815.606	0	0
Phatr3_Jdraft206.t1	762	467.64	258	6.94586
Phatr3_Jdraft297.t1	312	50.2966	3672.5	919.266
Phatr3_Jdraft1111.t1	876	581.626	569	12.3165
Phatr3_Jdraft1042.t1	342	66.399	1658	314.37
Phatr3_EG01252.t1	2637	2342.61	0	0
Phatr3_Jdraft263.t1	510	216.084	1220.73	71.1238
Phatr3_Jdraft417.t1	948	653.626	486.383	9.36843
Phatr3_Jdraft1234.t1	2292	1997.61	0	0
Phatr3_EG01230.t1	994	699.606	199.617	3.5922
Phatr3_Jdraft1617.t1	1020	725.606	625.657	10.8556
Phatr3_EG01232.t1	249	35.6019	0	0
Phatr3_Jdraft1239.t1	2934	2639.61	4	0.0190782
Phatr3_EG01231.t1	543	248.851	34.0301	1.72164
Phatr3_EG01233.t1	363	80.7598	0	0
Phatr3_Jdraft1241.t1	1629	1334.61	215	2.02816
Phatr3_Jdraft1240.t1	2436	2141.61	2370	13.9324
Phatr3_Jdraft1618.t1	1005	710.606	0	0
Phatr3_Jdraft1245.t1	1536	1241.61	62.2555	0.631265
Phatr3_Jdraft1619.t1	1708	1413.61	1125.29	10.022
Phatr3_Jdraft420.t1	4981	4686.61	3739.17	10.0446
Phatr3_EG01238.t1	348	70.2772	0	0
Phatr3_EG01237.t1	810	515.626	0	0
Phatr3_Jdraft1621.t1	1296	1001.61	231.895	2.91482
Phatr3_EG02418.t1	2760	2465.61	0	0
Phatr3_EG01239.t1	357	76.3781	0	0
Phatr3_EG01241.t1	258	36.2647	0	0
Phatr3_EG01240.t1	186	39.6825	0	0
Phatr3_EG02419.t1	954	659.626	0	0
Phatr3_Jdraft1622.t1	363	80.7598	1230.5	191.824
Phatr3_Jdraft1248.t1	667	372.665	422.608	14.277
Phatr3_Jdraft436.t1	975	680.626	0	0
