target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	3057	42.6009
Phatr3_EG01276.t1	366	167	180.381	30.1043
Phatr3_EG01277.t1	207	27.3759	6	6.10853
Phatr3_Jdraft1048.t1	1395	1196	2008.03	46.7942
Phatr3_Jdraft1180.t1	1059	860	513.307	16.6354
Phatr3_EG02074.t1	3153	2954	0	0
Phatr3_Jdraft1580.t1	1494	1295	517.367	11.1348
Phatr3_Jdraft1572.t1	1395	1196	6020.05	140.289
Phatr3_EG01278.t1	273	74.5993	3371.59	1259.66
Phatr3_Jdraft825.t1	1209	1010	2698.48	74.4647
Phatr3_Jdraft371.t1	951	752	7	0.259438
Phatr3_EG02073.t1	1068	869	79.6002	2.55298
Phatr3_EG01275.t1	394	195	11006.4	1573.13
Phatr3_Jdraft1166.t1	747	548	617.894	31.4258
Phatr3_Jdraft223.t1	738	539	338	17.4776
Phatr3_Jdraft1571.t1	1560	1361	798.166	16.3451
Phatr3_EG02344.t1	7971	7772	9857	35.348
Phatr3_Jdraft1581.t1	1035	836	1499.64	49.996
Phatr3_Jdraft1579.t1	2547	2348	2238	26.5653
Phatr3_Jdraft1168.t1	990	791	70.9375	2.4995
Phatr3_Jdraft1182.t1	1170	971	9954.08	285.716
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	4798.95	115.006
Phatr3_Jdraft375.t1	306	107.022	384.525	100.139
Phatr3_Jdraft1185.t1	807	608	102	4.67574
Phatr3_Jdraft1191.t1	990	791	156.062	5.4989
Phatr3_EG01242.t1	366	167	679.233	113.359
Phatr3_Jdraft1186.t1	945	746	347.357	12.9775
Phatr3_Jdraft1583.t1	1548	1349	293	6.05354
Phatr3_Jdraft1189.t1	747	548	236.106	12.0082
Phatr3_Jdraft310.t1	1380	1181	1526	36.0129
Phatr3_Jdraft1587.t1	1560	1361	403.834	8.26986
Phatr3_EG01224.t1	636	437	72	4.59203
Phatr3_EG01225.t1	1407	1208	557	12.8511
Phatr3_Jdraft1590.t1	5355	5156	4296.25	23.2236
Phatr3_EG01227.t1	591	392	2.02707	0.144124
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	20	0.964396
Phatr3_Jdraft1591.t1	900	701	1184.42	47.0912
Phatr3_Jdraft18.t1	2169	1970	3021	42.7403
Phatr3_Jdraft1200.t1	3969	3770	69.4257	0.513254
Phatr3_Jdraft383.t1	1734	1535	1906.39	34.6143
Phatr3_Jdraft1211.t1	1299	1100	0	0
Phatr3_Jdraft1202.t1	4629	4430	5.35251	0.033675
Phatr3_EG02342.t1	4389	4190	3623.8	24.1048
Phatr3_Jdraft1212.t1	2184	1985	22.6512	0.318041
