target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1926.77	4099	39.4675
Phatr3_EG01276.t1	366	99.6105	0	0
Phatr3_EG01277.t1	207	34.3276	33	17.8346
Phatr3_Jdraft1048.t1	1395	1122.77	2897.15	47.8709
Phatr3_Jdraft1180.t1	1059	786.773	819.591	19.3259
Phatr3_EG02074.t1	3153	2880.77	0	0
Phatr3_Jdraft1580.t1	1494	1221.77	295.478	4.4867
Phatr3_Jdraft1572.t1	1395	1122.77	3155.71	52.1431
Phatr3_EG01278.t1	273	41.8301	33630.5	14915.5
Phatr3_Jdraft825.t1	1209	936.773	12780.5	253.107
Phatr3_Jdraft371.t1	951	678.78	257	7.02419
Phatr3_EG02073.t1	1068	795.773	79.6401	1.85667
Phatr3_EG01275.t1	394	124.697	25666.5	3818.6
Phatr3_Jdraft1166.t1	747	474.813	349.966	13.674
Phatr3_Jdraft223.t1	738	465.813	1649	65.6752
Phatr3_Jdraft1571.t1	1560	1287.77	332.714	4.79318
Phatr3_EG02344.t1	7971	7698.77	9677	23.3191
Phatr3_Jdraft1581.t1	1035	762.773	1253.6	30.4898
Phatr3_Jdraft1579.t1	2547	2274.77	3933	32.0759
Phatr3_Jdraft1168.t1	990	717.78	309.166	7.99084
Phatr3_Jdraft1182.t1	1170	897.773	2774.23	57.3282
Phatr3_EG01274.t1	447	175.662	1	0.105612
Phatr3_Jdraft1192.t1	1362	1089.77	1458.29	24.8257
Phatr3_Jdraft375.t1	306	56.2225	4157.53	1371.88
Phatr3_Jdraft1185.t1	807	534.798	625	21.6812
Phatr3_Jdraft1191.t1	990	717.78	757.834	19.5873
Phatr3_EG01242.t1	366	99.6105	918.125	170.997
Phatr3_Jdraft1186.t1	945	672.78	1002.72	27.6503
Phatr3_Jdraft1583.t1	1548	1275.77	1849	26.8878
Phatr3_Jdraft1189.t1	747	474.813	154.034	6.01848
Phatr3_Jdraft310.t1	1380	1107.77	3815	63.8905
Phatr3_Jdraft1587.t1	1560	1287.77	171.286	2.4676
Phatr3_EG01224.t1	636	363.859	115	5.8635
Phatr3_EG01225.t1	1407	1134.77	1453	23.7547
Phatr3_Jdraft1590.t1	5355	5082.77	2269.19	8.28251
Phatr3_EG01227.t1	591	318.9	0	0
Phatr3_EG02416.t1	867	594.793	0	0
Phatr3_Jdraft1197.t1	777	504.813	66	2.42552
Phatr3_Jdraft1591.t1	900	627.78	3197.62	94.4957
Phatr3_Jdraft18.t1	2169	1896.77	2127	20.8039
Phatr3_Jdraft1200.t1	3969	3696.77	98.5141	0.494388
Phatr3_Jdraft383.t1	1734	1461.77	2391.11	30.3467
Phatr3_Jdraft1211.t1	1299	1026.77	1	0.0180683
Phatr3_Jdraft1202.t1	4629	4356.77	116.403	0.495667
Phatr3_EG02342.t1	4389	4116.77	11242.3	50.663
Phatr3_Jdraft1212.t1	2184	1911.77	41	0.397869
Phatr3_Jdraft1210.t1	4642	4369.77	21.8806	0.0928952
Phatr3_Jdraft391.t1	4521	4248.77	14788.2	64.5722
Phatr3_Jdraft1216.t1	1419	1146.77	1089	17.6174
Phatr3_EG01248.t1	420	149.34	353	43.8521
Phatr3_Jdraft152.t1	1788	1515.77	957.5	11.7192
Phatr3_Jdraft392.t1	975	702.78	0	0
Phatr3_EG01249.t1	3429	3156.77	1	0.00587691
Phatr3_Jdraft1610.t1	840	567.793	1619.5	52.9156
Phatr3_Jdraft853.t1	729	456.813	3158	128.252
Phatr3_Jdraft1601.t1	2289	2016.77	0	0
Phatr3_Jdraft252.t1	1029	756.773	548	13.4341
Phatr3_Jdraft1600.t1	667	394.844	0	0
Phatr3_Jdraft1611.t1	2742	2469.77	1667.5	12.5257
Phatr3_Jdraft402.t1	1049	776.773	0	0
Phatr3_EG02340.t1	2148	1875.77	579.5	5.73146
Phatr3_EG01234.t1	1316	1043.77	0	0
Phatr3_Jdraft1233.t1	1971	1698.77	1941	21.1974
Phatr3_EG01235.t1	1035	762.773	0	0
Phatr3_Jdraft1616.t1	1431	1158.77	799	12.7921
Phatr3_EG01236.t1	1428	1155.77	1020	16.3727
Phatr3_Jdraft1613.t1	3753	3480.77	6643	35.4063
