target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2608	45.1814
Phatr3_EG01276.t1	366	167	75.3511	15.6334
Phatr3_EG01277.t1	207	27.3759	1	1.26565
Phatr3_Jdraft1048.t1	1395	1196	845.786	24.5025
Phatr3_Jdraft1180.t1	1059	860	945.008	38.0732
Phatr3_EG02074.t1	3153	2954	0	0
Phatr3_Jdraft1580.t1	1494	1295	1031.25	27.5916
Phatr3_Jdraft1572.t1	1395	1196	5875.41	170.211
Phatr3_EG01278.t1	273	74.5993	14870.7	6906.82
Phatr3_Jdraft825.t1	1209	1010	7625.17	261.583
Phatr3_Jdraft371.t1	951	752	162	7.46412
Phatr3_EG02073.t1	1068	869	163.405	6.51521
Phatr3_EG01275.t1	394	195	33863.3	6016.95
Phatr3_Jdraft1166.t1	747	548	588.852	37.2312
Phatr3_Jdraft223.t1	738	539	283	18.192
Phatr3_Jdraft1571.t1	1560	1361	1075.6	27.3826
Phatr3_EG02344.t1	7971	7772	4542	20.2486
Phatr3_Jdraft1581.t1	1035	836	3697.2	153.232
Phatr3_Jdraft1579.t1	2547	2348	2526	37.2749
Phatr3_Jdraft1168.t1	990	791	61.3636	2.68792
Phatr3_Jdraft1182.t1	1170	971	2119.86	75.643
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	3061.59	91.2113
Phatr3_Jdraft375.t1	306	107.022	991.834	321.106
Phatr3_Jdraft1185.t1	807	608	135	7.69329
Phatr3_Jdraft1191.t1	990	791	343.636	15.0524
Phatr3_EG01242.t1	366	167	71.55	14.8448
Phatr3_Jdraft1186.t1	945	746	576.313	26.7671
Phatr3_Jdraft1583.t1	1548	1349	452	11.6094
Phatr3_Jdraft1189.t1	747	548	301.148	19.0406
Phatr3_Jdraft310.t1	1380	1181	1338	39.2544
Phatr3_Jdraft1587.t1	1560	1361	558.398	14.2157
Phatr3_EG01224.t1	636	437	104	8.24582
Phatr3_EG01225.t1	1407	1208	923	26.4738
Phatr3_Jdraft1590.t1	5355	5156	732.872	4.9249
Phatr3_EG01227.t1	591	392	6.05191	0.534919
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	11	0.659396
Phatr3_Jdraft1591.t1	900	701	1736.64	85.8369
Phatr3_Jdraft18.t1	2169	1970	1540	27.0855
Phatr3_Jdraft1200.t1	3969	3770	87.1404	0.800866
Phatr3_Jdraft383.t1	1734	1535	6209.11	140.153
Phatr3_Jdraft1211.t1	1299	1100	5.00774	0.157736
Phatr3_Jdraft1202.t1	4629	4430	12.6616	0.09903
Phatr3_EG02342.t1	4389	4190	7425.3	61.4019
Phatr3_Jdraft1212.t1	2184	1985	20.4659	0.357233
Phatr3_Jdraft1210.t1	4642	4443	2.13185	0.016625
Phatr3_Jdraft391.t1	4521	4322	10175.3	81.5724
Phatr3_Jdraft1216.t1	1419	1220	803.5	22.8196
Phatr3_EG01248.t1	420	221	426.5	66.8665
Phatr3_Jdraft152.t1	1788	1589	1289	28.1068
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	2.2449	0.0240811
Phatr3_Jdraft1610.t1	840	641	1078.5	58.2967
Phatr3_Jdraft853.t1	729	530	1426.5	93.2562
Phatr3_Jdraft1601.t1	2289	2090	0	0
Phatr3_Jdraft252.t1	1029	830	660.5	27.5725
Phatr3_Jdraft1600.t1	667	468	123.02	9.10778
Phatr3_Jdraft1611.t1	2742	2543	4827	65.7677
Phatr3_Jdraft402.t1	1049	850	0.962378	0.0392291
Phatr3_EG02340.t1	2148	1949	748	13.2975
Phatr3_EG01234.t1	1316	1117	1.2317	0.038206
Phatr3_Jdraft1233.t1	1971	1772	819	16.0141
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	444	12.4869
Phatr3_EG01236.t1	1428	1229	839	23.6533
Phatr3_Jdraft1613.t1	3753	3554	20704	201.845
Phatr3_Jdraft866.t1	747	548	1946	123.039
Phatr3_Jdraft278.t1	972	773	1341	60.1078
Phatr3_Jdraft315.t1	1611	1412	964.438	23.6658
Phatr3_Jdraft977.t1	1149	950	996.586	36.3474
Phatr3_Jdraft800.t1	954	755	244.769	11.2329
Phatr3_EG01250.t1	1341	1142	58.1327	1.76375
Phatr3_EG01251.t1	255	58.2335	382	227.286
Phatr3_Jdraft1548.t1	5466	5267	71.9406	0.473252
Phatr3_Jdraft289.t1	624	425	1016	82.8298
Phatr3_Jdraft1121.t1	1110	911	0	0
Phatr3_Jdraft206.t1	762	563	403	24.8015
Phatr3_Jdraft297.t1	312	113.011	306	93.8175
Phatr3_Jdraft1111.t1	876	677	371	18.9875
Phatr3_Jdraft1042.t1	342	143	714	172.999
Phatr3_EG01252.t1	2637	2438	6.1855	0.0879069
Phatr3_Jdraft263.t1	510	311	188.673	21.02
Phatr3_Jdraft417.t1	948	749	446.053	20.6341
Phatr3_Jdraft1234.t1	2292	2093	0	0
Phatr3_EG01230.t1	994	795	165.285	7.20359
Phatr3_Jdraft1617.t1	1020	821	408.335	17.2328
Phatr3_EG01232.t1	249	53.2273	0	0
Phatr3_Jdraft1239.t1	2934	2735	37.5137	0.475242
Phatr3_EG01231.t1	543	344	134.028	13.4995
Phatr3_EG01233.t1	363	164	0	0
Phatr3_Jdraft1241.t1	1629	1430	17	0.411903
Phatr3_Jdraft1240.t1	2436	2237	496	7.68241
Phatr3_Jdraft1618.t1	1005	806	0	0
Phatr3_Jdraft1245.t1	1536	1337	18.6003	0.482027
Phatr3_Jdraft1619.t1	1708	1509	1709.97	39.2627
Phatr3_Jdraft420.t1	4981	4782	3325.93	24.0982
Phatr3_EG01238.t1	348	149	0	0
Phatr3_EG01237.t1	810	611	7	0.396952
Phatr3_Jdraft1621.t1	1296	1097	459.32	14.5074
Phatr3_EG02418.t1	2760	2561	17.7035	0.239515
Phatr3_EG01239.t1	357	158	0	0
Phatr3_EG01241.t1	258	60.8345	0	0
Phatr3_EG01240.t1	186	20.1432	0	0
Phatr3_EG02419.t1	954	755	0	0
Phatr3_Jdraft1622.t1	363	164	560.688	118.456
Phatr3_Jdraft1248.t1	667	468	123.02	9.10778
Phatr3_Jdraft436.t1	975	776	0	0
Phatr3_EG01253.t1	420	221	426.5	66.8665
Phatr3_Jdraft1259.t1	840	641	1078.5	58.2967
Phatr3_Jdraft165.t1	1788	1589	1289	28.1068
Phatr3_Jdraft1251.t1	1419	1220	803.5	22.8196
Phatr3_Jdraft439.t1	1049	850	0.962378	0.0392291
Phatr3_Jdraft1252.t1	2067	1868	5836	108.248
Phatr3_Jdraft430.t1	990	791	374	16.3824
Phatr3_EG01254.t1	3429	3230	2.2449	0.0240811
Phatr3_EG02341.t1	2148	1949	748	13.2975
Phatr3_Jdraft1249.t1	2289	2090	0	0
Phatr3_Jdraft313.t1	1029	830	660.5	27.5725
Phatr3_Jdraft1000.t1	2742	2543	4827	65.7677
Phatr3_Jdraft998.t1	729	530	1426.5	93.2562
Phatr3_Jdraft1265.t1	3424	3225	719.779	7.73306
Phatr3_Jdraft1277.t1	1533	1334	357.427	9.28353
Phatr3_Jdraft1628.t1	1866	1667	1522	31.6345
Phatr3_Jdraft453.t1	1413	1214	527	15.0409
Phatr3_Jdraft218.t1	699	500	962	66.6633
Phatr3_EG01261.t1	1872	1673	4.75458	0.0984686
Phatr3_Jdraft1626.t1	978	779	1432	63.6923
Phatr3_Jdraft877.t1	1023	824	1673	70.3478
Phatr3_Jdraft1623.t1	3534	3335	578.322	6.00835
Phatr3_Jdraft1274.t1	759	560	183	11.3226
Phatr3_Jdraft870.t1	1380	1181	2032	59.615
Phatr3_Jdraft1624.t1	3594	3395	1689.38	17.2412
Phatr3_Jdraft462.t1	1989	1790	744.573	14.4124
Phatr3_Jdraft1631.t1	3533	3334	2086.09	21.6795
Phatr3_Jdraft1281.t1	339	140	0	0
Phatr3_Jdraft1284.t1	2484	2285	836.12	12.6784
Phatr3_Jdraft1633.t1	2014	1815	2462	46.9995
Phatr3_Jdraft1280.t1	315	116.007	2	0.597347
Phatr3_EG01244.t1	591	392	0	0
Phatr3_Jdraft1637.t1	4107	3908	2820	25.0021
Phatr3_EG01243.t1	183	19.3378	0	0
Phatr3_Jdraft1639.t1	900	701	3700	182.88
Phatr3_Jdraft1291.t1	1059	860	21.135	0.851502
Phatr3_Jdraft1287.t1	984	785	231	10.1959
Phatr3_EG02339.t1	5942	5743	1408.15	8.49558
Phatr3_Jdraft1638.t1	1647	1448	2884	69.0094
Phatr3_Jdraft1294.t1	900	701	0	0
Phatr3_Jdraft1293.t1	2682	2483	0	0
Phatr3_Jdraft1640.t1	2109	1910	207.631	3.76653
Phatr3_EG02420.t1	474	275	0	0
Phatr3_Jdraft1292.t1	645	446	50.6042	3.93127
Phatr3_EG02338.t1	4457	4258	345.189	2.80888
Phatr3_EG02337.t1	4457	4258	345.189	2.80888
Phatr3_EG02360.t1	3693	3494	161447	1600.99
Phatr3_EG01351.t1	267	68.9638	0	0
Phatr3_Jdraft1682.t1	2784	2585	777.965	10.4275
Phatr3_EG01353.t1	1116	917	585	22.1039
Phatr3_Jdraft1656.t1	4137	3938	3091	27.196
Phatr3_EG01349.t1	954	755	0	0
Phatr3_Jdraft1317.t1	906	707	466	22.8375
Phatr3_Jdraft1354.t1	3762	3563	34.3092	0.333638
Phatr3_Jdraft1641.t1	1333	1134	629.258	19.2264
Phatr3_EG02363.t1	2328	2129	5437	88.4841
Phatr3_Jdraft1311.t1	819	620	129	7.20908
Phatr3_Jdraft1668.t1	1389	1190	155	4.51301
Phatr3_Jdraft1316.t1	2223	2024	1911	32.7139
Phatr3_Jdraft1643.t1	2217	2018	2322.47	39.876
Phatr3_Jdraft497.t1	2700	2501	476	6.59439
Phatr3_Jdraft1667.t1	1323	1124	629	19.3895
Phatr3_EG01342.t1	246	50.8321	0	0
Phatr3_Jdraft1662.t1	528	329	1174	123.639
Phatr3_Jdraft1298.t1	5646	5447	4.32829	0.0275322
Phatr3_EG01345.t1	3663	3464	344.95	3.45033
Phatr3_Jdraft1329.t1	2157	1958	388	6.86595
Phatr3_Jdraft1806.t1	1842	1643	24784.9	522.675
Phatr3_Jdraft270.t1	2004	1805	1244	23.8795
Phatr3_Jdraft1645.t1	1533	1334	32286	838.572
Phatr3_EG01348.t1	534	335	364	37.6477
