target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	1879	28.2357
Phatr3_EG01276.t1	366	167	235.278	42.3416
Phatr3_EG01277.t1	207	27.3759	7	7.6848
Phatr3_Jdraft1048.t1	1395	1196	3008.29	75.5946
Phatr3_Jdraft1180.t1	1059	860	501.921	17.5404
Phatr3_EG02074.t1	3153	2954	0	0
Phatr3_Jdraft1580.t1	1494	1295	281.153	6.52492
Phatr3_Jdraft1572.t1	1395	1196	4647.74	116.792
Phatr3_EG01278.t1	273	74.5993	3799.57	1530.74
Phatr3_Jdraft825.t1	1209	1010	1345.7	40.0433
Phatr3_Jdraft371.t1	951	752	16	0.639447
Phatr3_EG02073.t1	1068	869	94.9794	3.28482
Phatr3_EG01275.t1	394	195	13848.4	2134.36
Phatr3_Jdraft1166.t1	747	548	706.584	38.7513
Phatr3_Jdraft223.t1	738	539	270	15.0549
Phatr3_Jdraft1571.t1	1560	1361	569.423	12.5742
Phatr3_EG02344.t1	7971	7772	3786	14.6403
Phatr3_Jdraft1581.t1	1035	836	1183.05	42.5304
Phatr3_Jdraft1579.t1	2547	2348	1398	17.8942
Phatr3_Jdraft1168.t1	990	791	108.8	4.13385
Phatr3_Jdraft1182.t1	1170	971	7884.59	244.041
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	4475.26	115.649
Phatr3_Jdraft375.t1	306	107.022	319.3	89.6661
Phatr3_Jdraft1185.t1	807	608	121	5.98114
Phatr3_Jdraft1191.t1	990	791	27.2	1.03346
Phatr3_EG01242.t1	366	167	786.669	141.572
Phatr3_Jdraft1186.t1	945	746	333.766	13.4464
Phatr3_Jdraft1583.t1	1548	1349	320	7.1292
Phatr3_Jdraft1189.t1	747	548	247.416	13.5691
Phatr3_Jdraft310.t1	1380	1181	871	22.1652
Phatr3_Jdraft1587.t1	1560	1361	375.577	8.2936
Phatr3_EG01224.t1	636	437	26	1.78811
Phatr3_EG01225.t1	1407	1208	409	10.1756
Phatr3_Jdraft1590.t1	5355	5156	987.968	5.75881
Phatr3_EG01227.t1	591	392	2.01796	0.154714
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	14	0.727952
