target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1917.91	3305	28.2164
Phatr3_EG01276.t1	366	92.7052	0	0
Phatr3_EG01277.t1	207	36.2657	11	4.96655
Phatr3_Jdraft1048.t1	1395	1113.91	918.509	13.5018
Phatr3_Jdraft1180.t1	1059	777.908	405.272	8.53054
Phatr3_EG02074.t1	3153	2871.91	0	0
Phatr3_Jdraft1580.t1	1494	1212.91	336.366	4.5409
Phatr3_Jdraft1572.t1	1395	1113.91	6351.56	93.3661
Phatr3_EG01278.t1	273	41.4134	37128.8	14680.1
Phatr3_Jdraft825.t1	1209	927.908	4803.15	84.7577
Phatr3_Jdraft371.t1	951	669.908	192	4.69293
Phatr3_EG02073.t1	1068	786.908	41.6684	0.867044
Phatr3_EG01275.t1	394	116.798	42939.2	6019.75
Phatr3_Jdraft1166.t1	747	465.908	399.348	14.0349
Phatr3_Jdraft223.t1	738	456.908	725	25.9817
Phatr3_Jdraft1571.t1	1560	1278.91	282.575	3.61787
Phatr3_EG02344.t1	7971	7689.91	5687	12.1093
Phatr3_Jdraft1581.t1	1035	753.908	1123.79	24.4075
Phatr3_Jdraft1579.t1	2547	2265.91	3190	23.0519
Phatr3_Jdraft1168.t1	990	708.908	214.015	4.94324
Phatr3_Jdraft1182.t1	1170	888.908	2258.28	41.5986
Phatr3_EG01274.t1	447	166.918	1.09255	0.107176
Phatr3_Jdraft1192.t1	1362	1080.91	3448.44	52.2387
Phatr3_Jdraft375.t1	306	53.141	3280.85	1010.92
Phatr3_Jdraft1185.t1	807	525.908	278	8.65552
Phatr3_Jdraft1191.t1	990	708.908	386.985	8.93846
Phatr3_EG01242.t1	366	92.7052	80.513	14.2207
Phatr3_Jdraft1186.t1	945	663.908	1326.98	32.7276
Phatr3_Jdraft1583.t1	1548	1266.91	1018	13.1571
Phatr3_Jdraft1189.t1	747	465.908	220.652	7.7547
Phatr3_Jdraft310.t1	1380	1098.91	2699	40.2161
Phatr3_Jdraft1587.t1	1560	1278.91	201.425	2.57889
Phatr3_EG01224.t1	636	354.931	60	2.768
Phatr3_EG01225.t1	1407	1125.91	698	10.151
Phatr3_Jdraft1590.t1	5355	5073.91	1465	4.72774
Phatr3_EG01227.t1	591	309.96	0	0
Phatr3_EG02416.t1	867	585.908	0	0
Phatr3_Jdraft1197.t1	777	495.908	27	0.891499
Phatr3_Jdraft1591.t1	900	618.908	2274.31	60.1704
Phatr3_Jdraft18.t1	2169	1887.91	1823	15.8112
Phatr3_Jdraft1200.t1	3969	3687.91	68.3316	0.303389
Phatr3_Jdraft383.t1	1734	1452.91	1512.06	17.0408
Phatr3_Jdraft1211.t1	1299	1017.91	2	0.0321721
Phatr3_Jdraft1202.t1	4629	4347.91	274.537	1.0339
Phatr3_EG02342.t1	4389	4107.91	4190.78	16.7045
Phatr3_Jdraft1212.t1	2184	1902.91	15	0.129072
Phatr3_Jdraft1210.t1	4642	4360.91	152.467	0.572475
Phatr3_Jdraft391.t1	4521	4239.91	5158.97	19.9235
Phatr3_Jdraft1216.t1	1419	1137.91	871.5	12.5406
Phatr3_EG01248.t1	420	140.883	221	25.6858
Phatr3_Jdraft152.t1	1788	1506.91	446	4.84626
Phatr3_Jdraft392.t1	975	693.908	0	0
Phatr3_EG01249.t1	3429	3147.91	0	0
Phatr3_Jdraft1610.t1	840	558.908	992	29.0623
Phatr3_Jdraft853.t1	729	447.908	2032	74.2836
Phatr3_Jdraft1601.t1	2289	2007.91	0	0
Phatr3_Jdraft252.t1	1029	747.908	834.5	18.2699
Phatr3_Jdraft1600.t1	667	385.921	0	0
Phatr3_Jdraft1611.t1	2742	2460.91	1537.5	10.2301
Phatr3_Jdraft402.t1	1049	767.908	0	0
Phatr3_EG02340.t1	2148	1866.91	402.5	3.53022
Phatr3_EG01234.t1	1316	1034.91	0	0
Phatr3_Jdraft1233.t1	1971	1689.91	1204	11.666
Phatr3_EG01235.t1	1035	753.908	0	0
Phatr3_Jdraft1616.t1	1431	1149.91	498	7.09128
Phatr3_EG01236.t1	1428	1146.91	763	10.8932
