target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1978.53	3689	42.2221
Phatr3_EG01276.t1	366	146.168	0	0
Phatr3_EG01277.t1	207	29.8422	53	40.2178
Phatr3_Jdraft1048.t1	1395	1174.53	1150.05	22.1731
Phatr3_Jdraft1180.t1	1059	838.528	698.924	18.875
Phatr3_EG02074.t1	3153	2932.53	4	0.0308881
Phatr3_Jdraft1580.t1	1494	1273.53	1559.26	27.7257
Phatr3_Jdraft1572.t1	1395	1174.53	1186.76	22.8809
Phatr3_EG01278.t1	273	61.3129	40899.7	15105.7
Phatr3_Jdraft825.t1	1209	988.528	8151.75	186.739
Phatr3_Jdraft371.t1	951	730.528	279	8.6485
Phatr3_EG02073.t1	1068	847.528	49.3292	1.31802
Phatr3_EG01275.t1	394	173.961	31869.3	4148.52
Phatr3_Jdraft1166.t1	747	526.547	520.1	22.3678
Phatr3_Jdraft223.t1	738	517.562	903	39.5092
Phatr3_Jdraft1571.t1	1560	1339.53	208.993	3.53307
Phatr3_EG02344.t1	7971	7750.53	5828	17.0279
Phatr3_Jdraft1581.t1	1035	814.528	3742.76	104.054
Phatr3_Jdraft1579.t1	2547	2326.53	2890	28.1296
Phatr3_Jdraft1168.t1	990	769.528	270.463	7.95898
Phatr3_Jdraft1182.t1	1170	949.528	1679.56	40.0554
Phatr3_EG01274.t1	447	226.8	0	0
Phatr3_Jdraft1192.t1	1362	1141.53	1470.24	29.1659
Phatr3_Jdraft375.t1	306	88.8502	3334.25	849.792
Phatr3_Jdraft1185.t1	807	586.547	585	22.5853
Phatr3_Jdraft1191.t1	990	769.528	582.537	17.1424
Phatr3_EG01242.t1	366	146.168	117.451	18.196
Phatr3_Jdraft1186.t1	945	724.528	1224.5	38.2715
Phatr3_Jdraft1583.t1	1548	1327.53	1482	25.28
Phatr3_Jdraft1189.t1	747	526.547	255.9	11.0054
Phatr3_Jdraft310.t1	1380	1159.53	2277	44.4688
Phatr3_Jdraft1587.t1	1560	1339.53	173.007	2.92473
Phatr3_EG01224.t1	636	415.568	54	2.94256
Phatr3_EG01225.t1	1407	1186.53	656	12.5199
Phatr3_Jdraft1590.t1	5355	5134.53	3436.69	15.157
Phatr3_EG01227.t1	591	370.612	1696	103.629
Phatr3_EG02416.t1	867	646.547	0	0
Phatr3_Jdraft1197.t1	777	556.547	31	1.26134
Phatr3_Jdraft1591.t1	900	679.528	5331.99	177.687
Phatr3_Jdraft18.t1	2169	1948.53	2483	28.8565
Phatr3_Jdraft1200.t1	3969	3748.53	114.671	0.692732
Phatr3_Jdraft383.t1	1734	1513.53	1892.8	28.3196
Phatr3_Jdraft1211.t1	1299	1078.53	0	0
Phatr3_Jdraft1202.t1	4629	4408.53	31.1133	0.159818
Phatr3_EG02342.t1	4389	4168.53	9397.45	51.0506
Phatr3_Jdraft1212.t1	2184	1963.53	16	0.184525
Phatr3_Jdraft1210.t1	4642	4421.53	12.0553	0.061742
Phatr3_Jdraft391.t1	4521	4300.53	10906.2	57.4281
Phatr3_Jdraft1216.t1	1419	1198.53	823.5	15.5593
Phatr3_EG01248.t1	420	199.866	446.5	50.589
Phatr3_Jdraft152.t1	1788	1567.53	816	11.7882
Phatr3_Jdraft392.t1	975	754.528	0	0
Phatr3_EG01249.t1	3429	3208.53	0	0
Phatr3_Jdraft1610.t1	840	619.547	1463	53.4741
Phatr3_Jdraft853.t1	729	508.562	3609	160.7
Phatr3_Jdraft1601.t1	2289	2068.53	0.500052	0.00547429
Phatr3_Jdraft252.t1	1029	808.528	646	18.093
Phatr3_Jdraft1600.t1	667	446.562	0	0
Phatr3_Jdraft1611.t1	2742	2521.53	1793	16.1024
Phatr3_Jdraft402.t1	1049	828.528	0	0
Phatr3_EG02340.t1	2148	1927.53	581.5	6.8316
Phatr3_EG01234.t1	1316	1095.53	0	0
Phatr3_Jdraft1233.t1	1971	1750.53	1368	17.6966
Phatr3_EG01235.t1	1035	814.528	0	0
Phatr3_Jdraft1616.t1	1431	1210.53	644	12.0472
Phatr3_EG01236.t1	1428	1207.53	993	18.622
Phatr3_Jdraft1613.t1	3753	3532.53	6144	39.3857
Phatr3_Jdraft866.t1	747	526.547	1351	58.102
Phatr3_Jdraft278.t1	972	751.528	658	19.8269
Phatr3_Jdraft315.t1	1611	1390.53	851.21	13.8621
Phatr3_Jdraft977.t1	1149	928.528	863.199	21.0518
Phatr3_Jdraft800.t1	954	733.528	223.197	6.89042
Phatr3_EG01250.t1	1341	1120.53	116.151	2.34732
Phatr3_EG01251.t1	255	48.9358	2884	1334.57
Phatr3_Jdraft1548.t1	5466	5245.53	0	0
Phatr3_Jdraft289.t1	624	403.568	783	43.9358
Phatr3_Jdraft1121.t1	1110	889.528	0	0
Phatr3_Jdraft206.t1	762	541.547	128	5.35238
Phatr3_Jdraft297.t1	312	94.2942	1614	387.607
Phatr3_Jdraft1111.t1	876	655.547	378	13.0575
Phatr3_Jdraft1042.t1	342	122.724	646	119.2
Phatr3_EG01252.t1	2637	2416.53	1.13488	0.0106348
Phatr3_Jdraft263.t1	510	289.723	261.717	20.4561
Phatr3_Jdraft417.t1	948	727.528	435.044	13.5412
Phatr3_Jdraft1234.t1	2292	2071.53	0	0
Phatr3_EG01230.t1	994	773.528	91.9559	2.69201
Phatr3_Jdraft1617.t1	1020	799.528	213.343	6.04253
Phatr3_EG01232.t1	249	45.5049	0	0
Phatr3_Jdraft1239.t1	2934	2713.53	0	0
Phatr3_EG01231.t1	543	322.693	42.5436	2.98551
Phatr3_EG01233.t1	363	143.224	0	0
Phatr3_Jdraft1241.t1	1629	1408.53	145	2.33118
Phatr3_Jdraft1240.t1	2436	2215.53	1982	20.2582
Phatr3_Jdraft1618.t1	1005	784.528	0	0
Phatr3_Jdraft1245.t1	1536	1315.53	43.9429	0.756419
Phatr3_Jdraft1619.t1	1708	1487.53	1544.87	23.5181
Phatr3_Jdraft420.t1	4981	4760.53	2787.02	13.2574
Phatr3_EG01238.t1	348	128.538	0	0
Phatr3_EG01237.t1	810	589.547	0	0
Phatr3_Jdraft1621.t1	1296	1075.53	427.406	8.99897
Phatr3_EG02418.t1	2760	2539.53	0	0
Phatr3_EG01239.t1	357	137.32	0	0
Phatr3_EG01241.t1	258	50.7877	0	0
Phatr3_EG01240.t1	186	27.2624	0	0
Phatr3_EG02419.t1	954	733.528	0	0
Phatr3_Jdraft1622.t1	363	143.224	1092.72	172.769
Phatr3_Jdraft1248.t1	667	446.562	50	2.53549
Phatr3_Jdraft436.t1	975	754.528	0	0
Phatr3_EG01253.t1	420	199.866	446.5	50.589
Phatr3_Jdraft1259.t1	840	619.547	1463	53.4741
Phatr3_Jdraft165.t1	1788	1567.53	816	11.7882
Phatr3_Jdraft1251.t1	1419	1198.53	823.5	15.5593
Phatr3_Jdraft439.t1	1049	828.528	0	0
Phatr3_Jdraft1252.t1	2067	1846.53	10670	130.852
Phatr3_Jdraft430.t1	990	769.528	360	10.5938
Phatr3_EG01254.t1	3429	3208.53	0	0
Phatr3_EG02341.t1	2148	1927.53	581.5	6.8316
Phatr3_Jdraft1249.t1	2289	2068.53	0.500052	0.00547429
Phatr3_Jdraft313.t1	1029	808.528	646	18.093
Phatr3_Jdraft1000.t1	2742	2521.53	1793	16.1024
Phatr3_Jdraft998.t1	729	508.562	3609	160.7
Phatr3_Jdraft1265.t1	3424	3203.53	750.092	5.30224
Phatr3_Jdraft1277.t1	1533	1312.53	207.722	3.58382
Phatr3_Jdraft1628.t1	1866	1645.53	1907	26.2433
Phatr3_Jdraft453.t1	1413	1192.53	301	5.71572
Phatr3_Jdraft218.t1	699	478.562	2016	95.395
Phatr3_EG01261.t1	1872	1651.53	42.8485	0.58752
Phatr3_Jdraft1626.t1	978	757.528	1106	33.062
Phatr3_Jdraft877.t1	1023	802.528	1416	39.9555
Phatr3_Jdraft1623.t1	3534	3313.53	290.82	1.9875
Phatr3_Jdraft1274.t1	759	538.547	126	5.2981
Phatr3_Jdraft870.t1	1380	1159.53	2611	50.9916
Phatr3_Jdraft1624.t1	3594	3373.53	1298.57	8.71672
Phatr3_Jdraft462.t1	1989	1768.53	1183.28	15.1512
Phatr3_Jdraft1631.t1	3533	3312.53	838.145	5.72972
Phatr3_Jdraft1281.t1	339	119.825	0	0
Phatr3_Jdraft1284.t1	2484	2263.53	431.205	4.31391
Phatr3_Jdraft1633.t1	2014	1793.53	1433	18.093
Phatr3_Jdraft1280.t1	315	97.0775	4	0.933071
Phatr3_EG01244.t1	591	370.612	0	0
Phatr3_Jdraft1637.t1	4107	3886.53	578	3.36775
Phatr3_EG01243.t1	183	27.0107	0	0
Phatr3_Jdraft1639.t1	900	679.528	2144	71.4481
Phatr3_Jdraft1291.t1	1059	838.528	2.00739	0.054211
Phatr3_Jdraft1287.t1	984	763.528	247	7.32563
Phatr3_EG02339.t1	5942	5721.53	842.164	3.33318
Phatr3_Jdraft1638.t1	1647	1426.53	2104	33.3994
Phatr3_Jdraft1294.t1	900	679.528	0	0
Phatr3_Jdraft1293.t1	2682	2461.53	1.28179	0.0117919
Phatr3_Jdraft1640.t1	2109	1888.53	161.486	1.93635
Phatr3_EG02420.t1	474	253.769	2	0.17847
Phatr3_Jdraft1292.t1	645	424.562	7.73507	0.412569
Phatr3_EG02338.t1	4457	4236.53	1588.89	8.49294
Phatr3_EG02337.t1	4457	4236.53	1588.89	8.49294
Phatr3_EG02360.t1	3693	3472.53	81900	534.086
Phatr3_EG01351.t1	267	56.8769	0	0
Phatr3_Jdraft1682.t1	2784	2563.53	254.977	2.25235
Phatr3_EG01353.t1	1116	895.528	1196	30.243
Phatr3_Jdraft1656.t1	4137	3916.53	2668	15.4262
Phatr3_EG01349.t1	954	733.528	0	0
Phatr3_Jdraft1317.t1	906	685.528	549	18.1351
Phatr3_Jdraft1354.t1	3762	3541.53	50.3801	0.322138
Phatr3_Jdraft1641.t1	1333	1112.53	614.161	12.501
Phatr3_EG02363.t1	2328	2107.53	3094	33.2445
Phatr3_Jdraft1311.t1	819	598.547	914	34.5797
Phatr3_Jdraft1668.t1	1389	1168.53	0	0
Phatr3_Jdraft1316.t1	2223	2002.53	2695	30.4757
Phatr3_Jdraft1643.t1	2217	1996.53	843.29	9.56478
Phatr3_Jdraft497.t1	2700	2479.53	872	7.96381
Phatr3_Jdraft1667.t1	1323	1102.53	170	3.49167
Phatr3_EG01342.t1	246	43.8668	0	0
Phatr3_Jdraft1662.t1	528	307.701	294	21.6367
Phatr3_Jdraft1298.t1	5646	5425.53	0	0
Phatr3_EG01345.t1	3663	3442.53	55.5776	0.365591
Phatr3_Jdraft1329.t1	2157	1936.53	225	2.63107
Phatr3_Jdraft1806.t1	1842	1621.53	227	3.17011
Phatr3_Jdraft270.t1	2004	1783.53	562	7.13559
Phatr3_Jdraft1645.t1	1533	1312.53	34504	595.298
Phatr3_EG01348.t1	534	313.693	243	17.5419
Phatr3_Jdraft116.t1	1764	1543.53	2309	33.8753
Phatr3_Jdraft1315.t1	1545	1324.53	320	5.47094
Phatr3_Jdraft1649.t1	1149	928.528	4009	97.772
Phatr3_Jdraft1655.t1	1610	1389.53	1270	20.6971
Phatr3_Jdraft1680.t1	2311	2090.53	1173	12.7062
Phatr3_Jdraft1642.t1	1755	1534.53	410.583	6.05898
Phatr3_EG02358.t1	1833	1612.53	3377	47.4239
