target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1926.16	4117	30.2643
Phatr3_EG01276.t1	366	98.9033	0	0
Phatr3_EG01277.t1	207	34.7253	17	6.93179
Phatr3_Jdraft1048.t1	1395	1122.16	1115.43	14.0744
Phatr3_Jdraft1180.t1	1059	786.16	542.697	9.77436
Phatr3_EG02074.t1	3153	2880.16	0	0
Phatr3_Jdraft1580.t1	1494	1221.16	416.57	4.83011
Phatr3_Jdraft1572.t1	1395	1122.16	5464.03	68.9446
Phatr3_EG01278.t1	273	42.2591	101394	33973.1
Phatr3_Jdraft825.t1	1209	936.16	8321.03	125.855
Phatr3_Jdraft371.t1	951	678.16	468	9.77137
Phatr3_EG02073.t1	1068	795.16	41.9632	0.747232
Phatr3_EG01275.t1	394	124.052	78807.9	8995.14
Phatr3_Jdraft1166.t1	747	474.181	427.615	12.7688
Phatr3_Jdraft223.t1	738	465.181	723	22.0068
Phatr3_Jdraft1571.t1	1560	1287.16	456.183	5.01821
Phatr3_EG02344.t1	7971	7698.16	4714	8.67051
Phatr3_Jdraft1581.t1	1035	762.16	1295.37	24.0651
Phatr3_Jdraft1579.t1	2547	2274.16	3003	18.6972
Phatr3_Jdraft1168.t1	990	717.16	375.309	7.40994
Phatr3_Jdraft1182.t1	1170	897.16	2516.23	39.7121
Phatr3_EG01274.t1	447	174.928	0	0
Phatr3_Jdraft1192.t1	1362	1089.16	2666.97	34.6711
Phatr3_Jdraft375.t1	306	56.0494	5886.97	1487.18
Phatr3_Jdraft1185.t1	807	534.172	377	9.99315
Phatr3_Jdraft1191.t1	990	717.16	571.691	11.2872
Phatr3_EG01242.t1	366	98.9033	33	4.72438
Phatr3_Jdraft1186.t1	945	672.16	2516.57	53.0124
Phatr3_Jdraft1583.t1	1548	1275.16	341	3.78644
Phatr3_Jdraft1189.t1	747	474.181	225.385	6.73012
Phatr3_Jdraft310.t1	1380	1107.16	3301	42.216
Phatr3_Jdraft1587.t1	1560	1287.16	238.817	2.62709
Phatr3_EG01224.t1	636	363.23	48	1.87112
Phatr3_EG01225.t1	1407	1134.16	769	9.6005
Phatr3_Jdraft1590.t1	5355	5082.16	4798.75	13.3697
Phatr3_EG01227.t1	591	318.271	981.402	43.6609
Phatr3_EG02416.t1	867	594.16	0	0
Phatr3_Jdraft1197.t1	777	504.172	58	1.62889
Phatr3_Jdraft1591.t1	900	627.16	3335.05	75.2949
Phatr3_Jdraft18.t1	2169	1896.16	3046	22.7456
Phatr3_Jdraft1200.t1	3969	3696.16	63.0368	0.241482
Phatr3_Jdraft383.t1	1734	1461.16	1564.47	15.1604
Phatr3_Jdraft1211.t1	1299	1026.16	0	0
Phatr3_Jdraft1202.t1	4629	4356.16	3.67857	0.0119569
Phatr3_EG02342.t1	4389	4116.16	2207.25	7.59278
Phatr3_Jdraft1212.t1	2184	1911.16	13	0.0963137
Phatr3_Jdraft1210.t1	4642	4369.16	0.321428	0.00104166
Phatr3_Jdraft391.t1	4521	4248.16	3807.88	12.6918
Phatr3_Jdraft1216.t1	1419	1146.16	1176.5	14.5341
Phatr3_EG01248.t1	420	148.668	300	28.5723
Phatr3_Jdraft152.t1	1788	1515.16	579.5	5.41548
Phatr3_Jdraft392.t1	975	702.16	0	0
Phatr3_EG01249.t1	3429	3156.16	0	0
Phatr3_Jdraft1610.t1	840	567.172	1300.5	32.4667
Phatr3_Jdraft853.t1	729	456.181	2974	92.3093
Phatr3_Jdraft1601.t1	2289	2016.16	0	0
Phatr3_Jdraft252.t1	1029	756.16	868	16.2535
Phatr3_Jdraft1600.t1	667	394.215	0	0
Phatr3_Jdraft1611.t1	2742	2469.16	1522.5	8.73072
Phatr3_Jdraft402.t1	1049	776.16	0	0
Phatr3_EG02340.t1	2148	1875.16	542.5	4.09641
Phatr3_EG01234.t1	1316	1043.16	0	0
Phatr3_Jdraft1233.t1	1971	1698.16	975	8.12958
Phatr3_EG01235.t1	1035	762.16	0	0
Phatr3_Jdraft1616.t1	1431	1158.16	456	5.57491
Phatr3_EG01236.t1	1428	1155.16	678	8.31054
Phatr3_Jdraft1613.t1	3753	3480.16	3348	13.6216
Phatr3_Jdraft866.t1	747	474.181	2568	76.6818
Phatr3_Jdraft278.t1	972	699.16	1671	33.8409
Phatr3_Jdraft315.t1	1611	1338.16	1248.16	13.207
Phatr3_Jdraft977.t1	1149	876.16	1924.25	31.0971
Phatr3_Jdraft800.t1	954	681.16	383.819	7.97847
Phatr3_EG01250.t1	1341	1068.16	146.299	1.93931
Phatr3_EG01251.t1	255	38.0088	5163	1923.36
Phatr3_Jdraft1548.t1	5466	5193.16	4.00831	0.0109288
Phatr3_Jdraft289.t1	624	351.23	1106	44.5868
Phatr3_Jdraft1121.t1	1110	837.16	0	0
Phatr3_Jdraft206.t1	762	489.172	218	6.31011
Phatr3_Jdraft297.t1	312	59.5039	4379	1042.01
Phatr3_Jdraft1111.t1	876	603.16	538.5	12.6414
Phatr3_Jdraft1042.t1	342	79.6766	920	163.493
Phatr3_EG01252.t1	2637	2364.16	0	0
Phatr3_Jdraft263.t1	510	237.362	727.517	43.3985
Phatr3_Jdraft417.t1	948	675.16	405.137	8.49645
Phatr3_Jdraft1234.t1	2292	2019.16	0	0
Phatr3_EG01230.t1	994	721.16	143.366	2.81486
Phatr3_Jdraft1617.t1	1020	747.16	337.458	6.39511
Phatr3_EG01232.t1	249	36.9152	0	0
Phatr3_Jdraft1239.t1	2934	2661.16	4	0.0212829
Phatr3_EG01231.t1	543	270.311	48.3025	2.53016
Phatr3_EG01233.t1	363	96.3186	0	0
