target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1923.12	2966	25.0069
Phatr3_EG01276.t1	366	96.7735	0	0
Phatr3_EG01277.t1	207	33.4249	19	9.21676
Phatr3_Jdraft1048.t1	1395	1119.12	778.701	11.2821
Phatr3_Jdraft1180.t1	1059	783.117	408.627	8.46049
Phatr3_EG02074.t1	3153	2877.12	0	0
Phatr3_Jdraft1580.t1	1494	1218.12	302.286	4.02369
Phatr3_Jdraft1572.t1	1395	1119.12	7278.94	105.46
Phatr3_EG01278.t1	273	40.8079	42429.8	16858.6
Phatr3_Jdraft825.t1	1209	933.117	5356.05	93.0686
Phatr3_Jdraft371.t1	951	675.117	181	4.34705
Phatr3_EG02073.t1	1068	792.117	39.7523	0.813707
Phatr3_EG01275.t1	394	121.552	54407.2	7257.54
Phatr3_Jdraft1166.t1	747	471.142	325.321	11.1958
Phatr3_Jdraft223.t1	738	462.142	709	24.8751
Phatr3_Jdraft1571.t1	1560	1284.12	318.103	4.0166
Phatr3_EG02344.t1	7971	7695.12	5522	11.6353
Phatr3_Jdraft1581.t1	1035	759.117	1020.44	21.7958
Phatr3_Jdraft1579.t1	2547	2271.12	2612	18.6478
Phatr3_Jdraft1168.t1	990	714.117	240.64	5.46379
Phatr3_Jdraft1182.t1	1170	894.117	2470.55	44.8016
Phatr3_EG01274.t1	447	172.103	0	0
Phatr3_Jdraft1192.t1	1362	1086.12	3013.06	44.9806
Phatr3_Jdraft375.t1	306	54.442	4178.95	1244.6
Phatr3_Jdraft1185.t1	807	531.13	291	8.88355
Phatr3_Jdraft1191.t1	990	714.117	408.36	9.27189
Phatr3_EG01242.t1	366	96.7735	58	9.71776
Phatr3_Jdraft1186.t1	945	669.117	1226.3	29.7159
Phatr3_Jdraft1583.t1	1548	1272.12	854	10.8849
Phatr3_Jdraft1189.t1	747	471.142	193.679	6.66539
Phatr3_Jdraft310.t1	1380	1104.12	2817	41.3682
Phatr3_Jdraft1587.t1	1560	1284.12	221.897	2.80182
Phatr3_EG01224.t1	636	360.162	51	2.29597
Phatr3_EG01225.t1	1407	1131.12	632	9.0595
