target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1931.5	3503	28.7421
Phatr3_EG01276.t1	366	103.641	0	0
Phatr3_EG01277.t1	207	31.2065	11	5.58625
Phatr3_Jdraft1048.t1	1395	1127.5	656.533	9.2281
Phatr3_Jdraft1180.t1	1059	791.501	292.492	5.85645
Phatr3_EG02074.t1	3153	2885.5	0	0
Phatr3_Jdraft1580.t1	1494	1226.5	227.546	2.94018
Phatr3_Jdraft1572.t1	1395	1127.5	8512.38	119.648
Phatr3_EG01278.t1	273	42.6435	49999	18581.5
Phatr3_Jdraft825.t1	1209	941.501	9937.32	167.271
Phatr3_Jdraft371.t1	951	683.501	171	3.96488
Phatr3_EG02073.t1	1068	800.501	20.4133	0.404132
Phatr3_EG01275.t1	394	129.022	60480	7428.84
Phatr3_Jdraft1166.t1	747	479.541	336.186	11.1103
Phatr3_Jdraft223.t1	738	470.541	615	20.7133
Phatr3_Jdraft1571.t1	1560	1292.5	301.799	3.70049
Phatr3_EG02344.t1	7971	7703.5	4893	10.0661
Phatr3_Jdraft1581.t1	1035	767.501	855.677	17.6687
Phatr3_Jdraft1579.t1	2547	2279.5	2450	17.0333
Phatr3_Jdraft1168.t1	990	722.501	117.425	2.5757
Phatr3_Jdraft1182.t1	1170	902.501	3818.41	67.0514
Phatr3_EG01274.t1	447	180.233	0	0
Phatr3_Jdraft1192.t1	1362	1094.5	3623.62	52.4685
Phatr3_Jdraft375.t1	306	58.3888	4584.68	1244.38
Phatr3_Jdraft1185.t1	807	539.527	215	6.31536
Phatr3_Jdraft1191.t1	990	722.501	309.575	6.79047
Phatr3_EG01242.t1	366	103.641	36.3761	5.56235
Phatr3_Jdraft1186.t1	945	677.501	1905.09	44.5634
Phatr3_Jdraft1583.t1	1548	1280.5	619	7.66097
Phatr3_Jdraft1189.t1	747	479.541	187.814	6.20689
Phatr3_Jdraft310.t1	1380	1112.5	2645	37.6789
Phatr3_Jdraft1587.t1	1560	1292.5	219.201	2.68773
Phatr3_EG01224.t1	636	368.571	34	1.46195
Phatr3_EG01225.t1	1407	1139.5	285	3.96372
Phatr3_Jdraft1590.t1	5355	5087.5	3625.56	11.2939
Phatr3_EG01227.t1	591	323.595	344	16.8473
Phatr3_EG02416.t1	867	599.519	0	0
Phatr3_Jdraft1197.t1	777	509.527	32	0.995304
Phatr3_Jdraft1591.t1	900	632.501	1243.21	31.1498
Phatr3_Jdraft18.t1	2169	1901.5	1956	16.3022
Phatr3_Jdraft1200.t1	3969	3701.5	36.5867	0.156646
Phatr3_Jdraft383.t1	1734	1466.5	928.339	10.0322
Phatr3_Jdraft1211.t1	1299	1031.5	0	0
Phatr3_Jdraft1202.t1	4629	4361.5	36.838	0.133854
Phatr3_EG02342.t1	4389	4121.5	2460.71	9.46188
Phatr3_Jdraft1212.t1	2184	1916.5	8	0.0661536
Phatr3_Jdraft1210.t1	4642	4374.5	8.3927	0.0304051
Phatr3_Jdraft391.t1	4521	4253.5	3371.4	12.5614
Phatr3_Jdraft1216.t1	1419	1151.5	646.5	8.89768
Phatr3_EG01248.t1	420	153.883	192	19.7734
Phatr3_Jdraft152.t1	1788	1520.5	428.5	4.46619
Phatr3_Jdraft392.t1	975	707.501	0	0
Phatr3_EG01249.t1	3429	3161.5	1.00071	0.00501635
Phatr3_Jdraft1610.t1	840	572.527	992	27.4592
Phatr3_Jdraft853.t1	729	461.541	2624.5	90.1175
Phatr3_Jdraft1601.t1	2289	2021.5	0.500032	0.0039201
Phatr3_Jdraft252.t1	1029	761.501	732	15.234
Phatr3_Jdraft1600.t1	667	399.56	0	0
Phatr3_Jdraft1611.t1	2742	2474.5	1530.5	9.80209
Phatr3_Jdraft402.t1	1049	781.501	0	0
Phatr3_EG02340.t1	2148	1880.5	366	3.08447
Phatr3_EG01234.t1	1316	1048.5	0	0
Phatr3_Jdraft1233.t1	1971	1703.5	790	7.3495
Phatr3_EG01235.t1	1035	767.501	0	0
Phatr3_Jdraft1616.t1	1431	1163.5	385	5.24405
Phatr3_EG01236.t1	1428	1160.5	516	7.04656
Phatr3_Jdraft1613.t1	3753	3485.5	1007	4.57865
Phatr3_Jdraft866.t1	747	479.541	3835	126.74
Phatr3_Jdraft278.t1	972	704.501	883	19.8633
Phatr3_Jdraft315.t1	1611	1343.5	530.122	6.25332
Phatr3_Jdraft977.t1	1149	881.501	8549.65	153.709
Phatr3_Jdraft800.t1	954	686.501	436.54	10.0776
Phatr3_EG01250.t1	1341	1073.5	56.784	0.838293
Phatr3_EG01251.t1	255	37.2598	821	349.201
Phatr3_Jdraft1548.t1	5466	5198.5	0	0
Phatr3_Jdraft289.t1	624	356.571	817	36.3119
Phatr3_Jdraft1121.t1	1110	842.501	0	0
Phatr3_Jdraft206.t1	762	494.534	236	7.5629
Phatr3_Jdraft297.t1	312	62.0537	3202.5	817.889
Phatr3_Jdraft1111.t1	876	608.51	442	11.5114
Phatr3_Jdraft1042.t1	342	83.545	1125	213.405
Phatr3_EG01252.t1	2637	2369.5	1	0.0066883
Phatr3_Jdraft263.t1	510	242.734	1303.5	85.1048
Phatr3_Jdraft417.t1	948	680.501	321.562	7.48874
Phatr3_Jdraft1234.t1	2292	2024.5	0	0
Phatr3_EG01230.t1	994	726.501	113.438	2.47454
Phatr3_Jdraft1617.t1	1020	752.501	513.915	10.8232
Phatr3_EG01232.t1	249	35.9914	0	0
Phatr3_Jdraft1239.t1	2934	2666.5	0	0
Phatr3_EG01231.t1	543	275.667	12.5931	0.723968
Phatr3_EG01233.t1	363	101.002	0	0
Phatr3_Jdraft1241.t1	1629	1361.5	164	1.90897
Phatr3_Jdraft1240.t1	2436	2168.5	1689	12.3436
Phatr3_Jdraft1618.t1	1005	737.501	0	0
Phatr3_Jdraft1245.t1	1536	1268.5	45.0389	0.562691
Phatr3_Jdraft1619.t1	1708	1440.5	690.584	7.59758
Phatr3_Jdraft420.t1	4981	4713.5	3146.84	10.5805
Phatr3_EG01238.t1	348	88.4247	0	0
Phatr3_EG01237.t1	810	542.527	0	0
Phatr3_Jdraft1621.t1	1296	1028.5	329.655	5.07957
Phatr3_EG02418.t1	2760	2492.5	0	0
Phatr3_EG01239.t1	357	95.8645	0	0
Phatr3_EG01241.t1	258	37.9964	0	0
Phatr3_EG01240.t1	186	31.8061	0	0
Phatr3_EG02419.t1	954	686.501	0	0
Phatr3_Jdraft1622.t1	363	101.002	889.965	139.642
Phatr3_Jdraft1248.t1	667	399.56	348.447	13.8206
Phatr3_Jdraft436.t1	975	707.501	0	0
Phatr3_EG01253.t1	420	153.883	192	19.7734
Phatr3_Jdraft1259.t1	840	572.527	992	27.4592
Phatr3_Jdraft165.t1	1788	1520.5	428.5	4.46619
Phatr3_Jdraft1251.t1	1419	1151.5	646.5	8.89768
Phatr3_Jdraft439.t1	1049	781.501	0	0
Phatr3_Jdraft1252.t1	2067	1799.5	9328	82.1503
Phatr3_Jdraft430.t1	990	722.501	286	6.27336
Phatr3_EG01254.t1	3429	3161.5	1.00071	0.00501635
Phatr3_EG02341.t1	2148	1880.5	366	3.08447
Phatr3_Jdraft1249.t1	2289	2021.5	0.500032	0.0039201
Phatr3_Jdraft313.t1	1029	761.501	732	15.234
Phatr3_Jdraft1000.t1	2742	2474.5	1530.5	9.80209
Phatr3_Jdraft998.t1	729	461.541	2624.5	90.1175
Phatr3_Jdraft1265.t1	3424	3156.5	574.606	2.88494
Phatr3_Jdraft1277.t1	1533	1265.5	136.007	1.70323
Phatr3_Jdraft1628.t1	1866	1598.5	1281	12.7002
Phatr3_Jdraft453.t1	1413	1145.5	292	4.0398
Phatr3_Jdraft218.t1	699	431.548	2924	107.38
Phatr3_EG01261.t1	1872	1604.5	12	0.118526
Phatr3_Jdraft1626.t1	978	710.501	6546	146.01
Phatr3_Jdraft877.t1	1023	755.501	1020	21.3963
Phatr3_Jdraft1623.t1	3534	3266.5	197.006	0.955804
Phatr3_Jdraft1274.t1	759	491.541	256	8.25378
Phatr3_Jdraft870.t1	1380	1112.5	3076	43.8186
Phatr3_Jdraft1624.t1	3594	3326.5	498.093	2.37299
Phatr3_Jdraft462.t1	1989	1721.5	920.993	8.47855
Phatr3_Jdraft1631.t1	3533	3265.5	375.14	1.82061
Phatr3_Jdraft1281.t1	339	81.1762	3	0.585687
Phatr3_Jdraft1284.t1	2484	2216.5	362.502	2.59189
Phatr3_Jdraft1633.t1	2014	1746.5	2041	18.5203
Phatr3_Jdraft1280.t1	315	63.9747	0	0
Phatr3_EG01244.t1	591	323.595	1.05328	0.0515838
Phatr3_Jdraft1637.t1	4107	3839.5	1078	4.44956
Phatr3_EG01243.t1	183	32.1532	0	0
Phatr3_Jdraft1639.t1	900	632.501	3508	87.8964
Phatr3_Jdraft1291.t1	1059	791.501	1	0.0200226
Phatr3_Jdraft1287.t1	984	716.501	216	4.7776
Phatr3_EG02339.t1	5942	5674.5	973.412	2.71858
Phatr3_Jdraft1638.t1	1647	1379.5	2630	30.2139
Phatr3_Jdraft1294.t1	900	632.501	0	0
Phatr3_Jdraft1293.t1	2682	2414.5	0	0
Phatr3_Jdraft1640.t1	2109	1841.5	57.9459	0.498682
Phatr3_EG02420.t1	474	206.956	1	0.0765763
Phatr3_Jdraft1292.t1	645	377.56	0	0
Phatr3_EG02338.t1	4457	4189.5	820.146	3.10243
Phatr3_EG02337.t1	4457	4189.5	820.146	3.10243
Phatr3_EG02360.t1	3693	3425.5	33042	152.867
Phatr3_EG01351.t1	267	40.5375	0	0
Phatr3_Jdraft1682.t1	2784	2516.5	240.82	1.51659
Phatr3_EG01353.t1	1116	848.501	488	9.11465
Phatr3_Jdraft1656.t1	4137	3869.5	2137	8.75231
Phatr3_EG01349.t1	954	686.501	0	0
Phatr3_Jdraft1317.t1	906	638.501	1140	28.2954
Phatr3_Jdraft1354.t1	3762	3494.5	20.6587	0.0936895
Phatr3_Jdraft1641.t1	1333	1065.5	494.572	7.35612
Phatr3_EG02363.t1	2328	2060.5	1296	9.96793
Phatr3_Jdraft1311.t1	819	551.527	420	12.0686
Phatr3_Jdraft1668.t1	1389	1121.5	2	0.028262
Phatr3_Jdraft1316.t1	2223	1955.5	3152	25.5447
Phatr3_Jdraft1643.t1	2217	1949.5	408.147	3.31792
Phatr3_Jdraft497.t1	2700	2432.5	587	3.82435
Phatr3_Jdraft1667.t1	1323	1055.5	413	6.20103
Phatr3_EG01342.t1	246	35.4734	3	1.34027
Phatr3_Jdraft1662.t1	528	260.69	285	17.3258
Phatr3_Jdraft1298.t1	5646	5378.5	0	0
Phatr3_EG01345.t1	3663	3395.5	5.76761	0.0269194
Phatr3_Jdraft1329.t1	2157	1889.5	139	1.16584
Phatr3_Jdraft1806.t1	1842	1574.5	649	6.53243
Phatr3_Jdraft270.t1	2004	1736.5	314	2.86568
Phatr3_Jdraft1645.t1	1533	1265.5	24492	306.715
Phatr3_EG01348.t1	534	266.687	162	9.62691
Phatr3_Jdraft116.t1	1764	1496.5	2072	21.9425
Phatr3_Jdraft1315.t1	1545	1277.5	156	1.93525
Phatr3_Jdraft1649.t1	1149	881.501	5721	102.854
Phatr3_Jdraft1655.t1	1610	1342.5	2636	31.1174
Phatr3_Jdraft1680.t1	2311	2043.5	52	0.403275
Phatr3_Jdraft1642.t1	1755	1487.5	282.67	3.01158
Phatr3_EG02358.t1	1833	1565.5	2265	22.9291
Phatr3_Jdraft1650.t1	1137	869.501	596	10.863
Phatr3_EG01340.t1	345	85.9627	10	1.84358
Phatr3_Jdraft1647.t1	2118	1850.5	266	2.27806
Phatr3_Jdraft1648.t1	2167	1899.5	6958	58.0521
Phatr3_Jdraft474.t1	2175	1907.5	4590	38.1347
Phatr3_EG02359.t1	2583	2315.5	5206	35.6313
Phatr3_Jdraft1302.t1	4659	4391.5	2	0.00721755
Phatr3_EG02362.t1	4635	4367.5	4630	16.8004
Phatr3_EG02361.t1	1899	1631.5	1877	18.2326
Phatr3_EG01343.t1	3015	2747.5	939	5.41627
Phatr3_Jdraft1304.t1	474	206.956	2	0.153153
Phatr3_Jdraft1654.t1	4167	3899.5	1768	7.18532
Phatr3_EG01341.t1	435	168.454	0	0
Phatr3_Jdraft477.t1	249	35.9914	6839	3011.39
Phatr3_Jdraft1350.t1	1533	1265.5	632	7.91457
Phatr3_EG01344.t1	1413	1145.5	0	0
Phatr3_EG01354.t1	2880	2612.5	0	0
Phatr3_Jdraft1646.t1	1875	1607.5	3517.04	34.6736
Phatr3_Jdraft706.t1	924	656.501	772	18.6361
Phatr3_EG01347.t1	333	76.5438	565	116.98
Phatr3_Jdraft1660.t1	1602	1334.5	130	1.54382
Phatr3_Jdraft1652.t1	5133	4865.5	1015	3.30607
Phatr3_EG01346.t1	1476	1208.5	0	0
Phatr3_Jdraft1303.t1	2241	1973.5	271	2.17623
Phatr3_EG01352.t1	954	686.501	570	13.1585
Phatr3_Jdraft719.t1	354	93.3848	421	71.4461
Phatr3_Jdraft465.t1	1122	854.501	270.362	5.01426
Phatr3_Jdraft1331.t1	1857	1589.5	191	1.90434
Phatr3_EG01350.t1	903	635.501	662	16.5088
Phatr3_EG01436.t1	309	60.1835	1041.5	274.256
Phatr3_Jdraft1717.t1	645	377.56	3764	157.993
Phatr3_EG01438.t1	210	31.4266	0	0
Phatr3_EG01431.t1	648	380.56	0	0
Phatr3_Jdraft1724.t1	1977	1709.5	3217	29.8232
Phatr3_Jdraft1730.t1	2908	2640.5	2093	12.5619
Phatr3_Jdraft521.t1	1266	998.501	4929	78.2318
Phatr3_EG01442.t1	1281	1013.5	933	14.5892
Phatr3_Jdraft1425.t1	1074	806.501	324	6.36668
Phatr3_EG01444.t1	198	31.1311	1	0.509071
Phatr3_EG02374.t1	2001	1733.5	3435	31.4033
Phatr3_EG01433.t1	588	320.6	388	19.1797
Phatr3_EG01443.t1	213	31.5164	0	0
Phatr3_Jdraft1467.t1	1518	1250.5	78	0.988515
Phatr3_Jdraft1392.t1	1152	884.501	619	11.0909
Phatr3_Jdraft1748.t1	2410	2142.5	715	5.28881
Phatr3_Jdraft1436.t1	1038	770.501	305	6.27335
Phatr3_Jdraft542.t1	1155	887.501	13029	232.656
Phatr3_EG01448.t1	1881	1613.5	323	3.17253
Phatr3_Jdraft552.t1	2715	2447.5	4539	29.3907
Phatr3_Jdraft1024.t1	1695	1427.5	602	6.68333
Phatr3_Jdraft1443.t1	1074	806.501	9	0.176852
Phatr3_Jdraft1431.t1	3273	3005.5	1492	7.86728
Phatr3_Jdraft1731.t1	5682	5414.5	3652	10.6892
Phatr3_Jdraft1478.t1	1659	1391.5	10	0.113891
Phatr3_Jdraft1423.t1	1335	1067.5	696	10.3327
Phatr3_Jdraft1697.t1	1311	1043.5	978	14.8532
Phatr3_EG01432.t1	192	31.5193	0	0
Phatr3_Jdraft292.t1	3624	3356.5	5527	26.0961
Phatr3_Jdraft1737.t1	1047	779.501	4731	96.1854
Phatr3_Jdraft1464.t1	1065	797.501	257	5.1071
Phatr3_Jdraft1391.t1	1536	1268.5	452.481	5.65304
Phatr3_Jdraft1373.t1	699	431.548	1032	37.8987
Phatr3_Jdraft559.t1	1524	1256.5	1346	16.9768
Phatr3_Jdraft1463.t1	969	701.501	372	8.40402
Phatr3_EG01428.t1	306	58.3888	60	16.2853
Phatr3_Jdraft1387.t1	1029	761.501	273	5.68152
Phatr3_Jdraft1453.t1	3792	3524.5	90	0.404686
Phatr3_Jdraft913.t1	1300	1032.5	28323	434.732
Phatr3_Jdraft79.t1	1503	1235.5	3127	40.1105
Phatr3_Jdraft1740.t1	2232	1964.5	980	7.90582
Phatr3_Jdraft1377.t1	1911	1643.5	208	2.0057
Phatr3_Jdraft1693.t1	852	584.519	80	2.16902
Phatr3_Jdraft1444.t1	1014	746.501	5	0.106148
Phatr3_Jdraft1746.t1	1383	1115.5	2880	40.9162
Phatr3_Jdraft748.t1	2406	2138.5	3159	23.4106
Phatr3_Jdraft1732.t1	1452	1184.5	1094.79	14.6476
Phatr3_Jdraft1437.t1	1674	1406.5	39	0.439438
Phatr3_Jdraft1747.t1	1494	1226.5	5905	76.3
Phatr3_EG02375.t1	1620	1352.5	1201	14.0727
Phatr3_Jdraft1695.t1	3033	2765.5	2569	14.7219
Phatr3_Jdraft509.t1	927	659.501	936	22.4923
Phatr3_EG01449.t1	333	76.5438	793	164.186
Phatr3_Jdraft1758.t1	2394	2126.5	10417.3	77.6359
Phatr3_EG01435.t1	1062	794.501	4.16366	0.0830526
Phatr3_Jdraft1692.t1	944	676.501	504	11.8069
Phatr3_Jdraft1441.t1	978	710.501	282.214	6.29486
Phatr3_Jdraft1718.t1	1614	1346.5	2441	28.7299
Phatr3_Jdraft1714.t1	882	614.51	136	3.50738
Phatr3_Jdraft561.t1	1209	941.501	2969	49.9761
Phatr3_Jdraft1367.t1	738	470.541	2021	68.0678
Phatr3_EG01441.t1	624	356.571	1	0.0444455
Phatr3_Jdraft1756.t1	2067	1799.5	446.402	3.9314
Phatr3_Jdraft1390.t1	1971	1703.5	417.519	3.88425
Phatr3_EG01439.t1	216	31.7166	0	0
Phatr3_Jdraft1812.t1	1521	1253.5	1246	15.7531
Phatr3_Jdraft1735.t1	2700	2432.5	7750	50.4919
Phatr3_Jdraft144.t1	1293	1025.5	539	8.32963
Phatr3_Jdraft1691.t1	1308	1040.5	1179	17.9574
Phatr3_Jdraft765.t1	1428	1160.5	749	10.2284
Phatr3_Jdraft1372.t1	378	114.305	123	17.0535
Phatr3_Jdraft1734.t1	2251	1983.5	563	4.4983
Phatr3_Jdraft1694.t1	1575	1307.5	450	5.45435
Phatr3_Jdraft1750.t1	1659	1391.5	974	11.093
Phatr3_Jdraft276.t1	1731	1463.5	1271	13.7634
Phatr3_Jdraft52.t1	1851	1583.5	165	1.65135
Phatr3_Jdraft955.t1	5399	5131.5	3285	10.1453
Phatr3_Jdraft1686.t1	2340	2072.5	2526	19.3157
Phatr3_EG02373.t1	3480	3212.5	155	0.764648
Phatr3_EG01450.t1	261	38.8576	0	0
Phatr3_EG01429.t1	600	332.59	3655	174.161
Phatr3_Jdraft174.t1	1896	1628.5	548	5.33292
Phatr3_Jdraft1723.t1	960	692.501	733	16.7748
Phatr3_Jdraft741.t1	1680	1412.5	250	2.80494
Phatr3_EG01447.t1	621	353.576	39	1.74806
Phatr3_Jdraft1689.t1	2196	1928.5	17076	140.326
Phatr3_EG01445.t1	324	70.0411	1	0.226267
Phatr3_Jdraft1472.t1	759	491.541	175	5.64223
Phatr3_Jdraft1749.t1	1902	1634.5	721	6.99074
Phatr3_EG01430.t1	456	189.104	0	0
Phatr3_Jdraft224.t1	915	647.501	237	5.8007
Phatr3_Jdraft1418.t1	1359	1091.5	749	10.875
Phatr3_EG01451.t1	925	657.501	442	10.6537
Phatr3_EG01440.t1	426	159.681	40	3.96989
Phatr3_Jdraft1438.t1	2346	2078.5	64	0.487981
Phatr3_Jdraft1384.t1	1032	764.501	902	18.6983
Phatr3_Jdraft1374.t1	1911	1643.5	685	6.60531
Phatr3_Jdraft1023.t1	966	698.501	7404	167.986
Phatr3_EG02422.t1	3474	3206.5	477	2.35754
Phatr3_EG01434.t1	210	31.4266	0	0
Phatr3_Jdraft1393.t1	1476	1208.5	213	2.79322
Phatr3_Jdraft1820.t1	1108	840.501	48	0.905057
Phatr3_Jdraft1725.t1	978	710.501	3389	75.5926
Phatr3_Jdraft1366.t1	591	323.595	497	24.3404
Phatr3_EG01437.t1	369	106.248	0	0
Phatr3_Jdraft1400.t1	1974	1706.5	674	6.25931
Phatr3_EG02110.t1	3333	3065.5	588	3.03983
Phatr3_Jdraft1396.t1	699	431.548	339	12.4493
Phatr3_Jdraft1684.t1	1863	1595.5	464	4.60886
Phatr3_Jdraft1435.t1	1215	947.501	408	6.82422
Phatr3_Jdraft1380.t1	909	641.501	633	15.6379
Phatr3_Jdraft1398.t1	1431	1163.5	25	0.340523
Phatr3_Jdraft1446.t1	2112	1844.5	562	4.8287
Phatr3_Jdraft780.t1	1707	1439.5	156	1.71746
Phatr3_Jdraft1704.t1	372	108.914	2279	331.614
Phatr3_Jdraft1757.t1	1068	800.501	6179.79	122.345
Phatr3_Jdraft1699.t1	1546	1278.5	8355	103.566
