target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2442	32.0916
Phatr3_EG01276.t1	366	167	262.575	41.3249
Phatr3_EG01277.t1	207	27.3759	5	4.8004
Phatr3_Jdraft1048.t1	1395	1196	3170.12	69.6657
Phatr3_Jdraft1180.t1	1059	860	672.194	20.5433
Phatr3_EG02074.t1	3153	2954	6.79983	0.060501
Phatr3_Jdraft1580.t1	1494	1295	126.523	2.56788
Phatr3_Jdraft1572.t1	1395	1196	5836.77	128.267
Phatr3_EG01278.t1	273	74.5993	33452.7	11786.2
Phatr3_Jdraft825.t1	1209	1010	3347.84	87.12
Phatr3_Jdraft371.t1	951	752	77	2.69121
Phatr3_EG02073.t1	1068	869	114.214	3.45442
Phatr3_EG01275.t1	394	195	40188.3	5416.76
Phatr3_Jdraft1166.t1	747	548	665.091	31.8989
Phatr3_Jdraft223.t1	738	539	278	13.556
Phatr3_Jdraft1571.t1	1560	1361	489.375	9.45058
Phatr3_EG02344.t1	7971	7772	2257	7.63262
Phatr3_Jdraft1581.t1	1035	836	698.68	21.9658
Phatr3_Jdraft1579.t1	2547	2348	1772	19.8354
Phatr3_Jdraft1168.t1	990	791	98.7692	3.28186
Phatr3_Jdraft1182.t1	1170	971	5256.25	142.276
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	4229.23	95.5777
Phatr3_Jdraft375.t1	306	107.022	732.162	179.808
Phatr3_Jdraft1185.t1	807	608	107	4.62546
Phatr3_Jdraft1191.t1	990	791	222.231	7.38419
Phatr3_EG01242.t1	366	167	975.775	153.571
Phatr3_Jdraft1186.t1	945	746	1100.53	38.7739
Phatr3_Jdraft1583.t1	1548	1349	198	3.8577
Phatr3_Jdraft1189.t1	747	548	233.909	11.2187
Phatr3_Jdraft310.t1	1380	1181	690	15.3559
Phatr3_Jdraft1587.t1	1560	1361	293.625	5.67035
Phatr3_EG01224.t1	636	437	21	1.26303
Phatr3_EG01225.t1	1407	1208	588	12.7934
Phatr3_Jdraft1590.t1	5355	5156	429.721	2.19053
Phatr3_EG01227.t1	591	392	2.00636	0.134523
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	26	1.18228
Phatr3_Jdraft1591.t1	900	701	890.251	33.3787
Phatr3_Jdraft18.t1	2169	1970	2742	36.5827
Phatr3_Jdraft1200.t1	3969	3770	144.983	1.01077
Phatr3_Jdraft383.t1	1734	1535	2066.55	35.3845
Phatr3_Jdraft1211.t1	1299	1100	0	0
Phatr3_Jdraft1202.t1	4629	4430	12.1274	0.0719513
Phatr3_EG02342.t1	4389	4190	1383.46	8.67814
Phatr3_Jdraft1212.t1	2184	1985	9.26256	0.122644
Phatr3_Jdraft1210.t1	4642	4443	0.444927	0.00263201
Phatr3_Jdraft391.t1	4521	4322	1874.02	11.3963
Phatr3_Jdraft1216.t1	1419	1220	444	9.56529
Phatr3_EG01248.t1	420	221	218.5	25.9857
Phatr3_Jdraft152.t1	1788	1589	427.5	7.0711
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	1.5187	0.0123579
Phatr3_Jdraft1610.t1	840	641	1318	54.0421
Phatr3_Jdraft853.t1	729	530	2715	134.638
Phatr3_Jdraft1601.t1	2289	2090	8.78034	0.110418
Phatr3_Jdraft252.t1	1029	830	689.5	21.8339
Phatr3_Jdraft1600.t1	667	468	135.58	7.61418
Phatr3_Jdraft1611.t1	2742	2543	945.5	9.77215
Phatr3_Jdraft402.t1	1049	850	0	0
Phatr3_EG02340.t1	2148	1949	398	5.36718
Phatr3_EG01234.t1	1316	1117	0	0
Phatr3_Jdraft1233.t1	1971	1772	302	4.47938
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	378	8.0641
Phatr3_EG01236.t1	1428	1229	616	13.1736
Phatr3_Jdraft1613.t1	3753	3554	1808	13.3708
Phatr3_Jdraft866.t1	747	548	2146	102.926
Phatr3_Jdraft278.t1	972	773	1217	41.3796
Phatr3_Jdraft315.t1	1611	1412	1389.2	25.8586
Phatr3_Jdraft977.t1	1149	950	751.046	20.7787
Phatr3_Jdraft800.t1	954	755	294.369	10.2475
Phatr3_EG01250.t1	1341	1142	2.22333	0.0511697
Phatr3_EG01251.t1	255	58.2335	380	171.508
Phatr3_Jdraft1548.t1	5466	5267	28.41	0.14177
Phatr3_Jdraft289.t1	624	425	1591	98.3912
Phatr3_Jdraft1121.t1	1110	911	0	0
Phatr3_Jdraft206.t1	762	563	523	24.4157
Phatr3_Jdraft297.t1	312	113.011	790	183.731
Phatr3_Jdraft1111.t1	876	677	453	17.5867
Phatr3_Jdraft1042.t1	342	143	2841	522.167
Phatr3_EG01252.t1	2637	2438	0	0
Phatr3_Jdraft263.t1	510	311	335.88	28.3856
Phatr3_Jdraft417.t1	948	749	534.993	18.7733
