target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1933.4	4457	34.9163
Phatr3_EG01276.t1	366	105.015	0	0
Phatr3_EG01277.t1	207	34.4836	8	3.51387
Phatr3_Jdraft1048.t1	1395	1129.4	854.405	11.4584
Phatr3_Jdraft1180.t1	1059	793.402	377.887	7.21402
Phatr3_EG02074.t1	3153	2887.4	0	0
Phatr3_Jdraft1580.t1	1494	1228.4	642.729	7.92494
Phatr3_Jdraft1572.t1	1395	1129.4	5960.32	79.9337
Phatr3_EG01278.t1	273	44.6318	59394.7	20156.3
Phatr3_Jdraft825.t1	1209	943.402	9017.15	144.771
Phatr3_Jdraft371.t1	951	685.402	227	5.01636
Phatr3_EG02073.t1	1068	802.402	66.3503	1.25245
Phatr3_EG01275.t1	394	130.585	49784.3	5774.39
Phatr3_Jdraft1166.t1	747	481.415	590.735	18.5858
Phatr3_Jdraft223.t1	738	472.415	398	12.7605
Phatr3_Jdraft1571.t1	1560	1294.4	290.038	3.39386
Phatr3_EG02344.t1	7971	7705.4	4724	9.28588
Phatr3_Jdraft1581.t1	1035	769.402	1261.02	24.8244
Phatr3_Jdraft1579.t1	2547	2281.4	2784	18.4831
Phatr3_Jdraft1168.t1	990	724.402	224.384	4.69159
Phatr3_Jdraft1182.t1	1170	904.402	3425.28	57.3645
Phatr3_EG01274.t1	447	182.03	0	0
Phatr3_Jdraft1192.t1	1362	1096.4	3264.68	45.1002
Phatr3_Jdraft375.t1	306	59.9368	3111.85	786.382
Phatr3_Jdraft1185.t1	807	541.415	213	5.95879
Phatr3_Jdraft1191.t1	990	724.402	321.616	6.72461
Phatr3_EG01242.t1	366	105.015	22	3.17307
Phatr3_Jdraft1186.t1	945	679.402	2691.59	60.0055
Phatr3_Jdraft1583.t1	1548	1282.4	360	4.25194
Phatr3_Jdraft1189.t1	747	481.415	254.265	7.99973
Phatr3_Jdraft310.t1	1380	1114.4	1679	22.8201
Phatr3_Jdraft1587.t1	1560	1294.4	156.962	1.83668
Phatr3_EG01224.t1	636	370.484	80	3.27061
Phatr3_EG01225.t1	1407	1141.4	578	7.67004
Phatr3_Jdraft1590.t1	5355	5089.4	3876.15	11.5357
Phatr3_EG01227.t1	591	325.517	0	0
Phatr3_EG02416.t1	867	601.415	0	0
Phatr3_Jdraft1197.t1	777	511.415	49	1.45121
Phatr3_Jdraft1591.t1	900	634.415	3043.29	72.6572
Phatr3_Jdraft18.t1	2169	1903.4	2513	19.9973
Phatr3_Jdraft1200.t1	3969	3703.4	49.6497	0.20306
Phatr3_Jdraft383.t1	1734	1468.4	1213.83	12.5205
Phatr3_Jdraft1211.t1	1299	1033.4	0	0
Phatr3_Jdraft1202.t1	4629	4363.4	2.91069	0.0101037
Phatr3_EG02342.t1	4389	4123.4	2873.24	10.5542
Phatr3_Jdraft1212.t1	2184	1918.4	2.0657	0.0163093
Phatr3_Jdraft1210.t1	4642	4376.4	0.303452	0.00105022
Phatr3_Jdraft391.t1	4521	4255.4	4168.62	14.8375
Phatr3_Jdraft1216.t1	1419	1153.4	953.5	12.5213
Phatr3_EG01248.t1	420	155.52	216.5	21.0853
Phatr3_Jdraft152.t1	1788	1522.4	407	4.04924
Phatr3_Jdraft392.t1	975	709.402	0	0
Phatr3_EG01249.t1	3429	3163.4	0	0
Phatr3_Jdraft1610.t1	840	574.415	738	19.4598
Phatr3_Jdraft853.t1	729	463.415	2874.5	93.9509
Phatr3_Jdraft1601.t1	2289	2023.4	0.500069	0.00374332
Phatr3_Jdraft252.t1	1029	763.402	839.5	16.6562
Phatr3_Jdraft1600.t1	667	401.423	0	0
Phatr3_Jdraft1611.t1	2742	2476.4	1289	7.88388
Phatr3_Jdraft402.t1	1049	783.402	1	0.0193341
Phatr3_EG02340.t1	2148	1882.4	473	3.8059
Phatr3_EG01234.t1	1316	1050.4	0	0
Phatr3_Jdraft1233.t1	1971	1705.4	758	6.7321
Phatr3_EG01235.t1	1035	769.402	0	0
Phatr3_Jdraft1616.t1	1431	1165.4	315	4.09396
Phatr3_EG01236.t1	1428	1162.4	614	8.00056
Phatr3_Jdraft1613.t1	3753	3487.4	3075	13.3552
Phatr3_Jdraft866.t1	747	481.415	2671	84.0355
Phatr3_Jdraft278.t1	972	706.402	1424	30.5328
Phatr3_Jdraft315.t1	1611	1345.4	925.99	10.4247
Phatr3_Jdraft977.t1	1149	883.402	2097.24	35.9582
Phatr3_Jdraft800.t1	954	688.402	485.247	10.6765
Phatr3_EG01250.t1	1341	1075.4	55.1534	0.776801
Phatr3_EG01251.t1	255	39.485	3189	1223.29
Phatr3_Jdraft1548.t1	5466	5200.4	2.0058	0.00584198
Phatr3_Jdraft289.t1	624	358.484	892	37.688
Phatr3_Jdraft1121.t1	1110	844.402	1	0.0179374
Phatr3_Jdraft206.t1	762	496.415	131	3.99701
Phatr3_Jdraft297.t1	312	63.5292	3121	744.096
