target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1918.54	3334	26.8335
Phatr3_EG01276.t1	366	93.3813	0	0
Phatr3_EG01277.t1	207	33.7897	4	1.82792
Phatr3_Jdraft1048.t1	1395	1114.54	729.882	10.112
Phatr3_Jdraft1180.t1	1059	778.541	321.514	6.37678
Phatr3_EG02074.t1	3153	2872.54	0	0
Phatr3_Jdraft1580.t1	1494	1213.54	276.942	3.52385
Phatr3_Jdraft1572.t1	1395	1114.54	7950.29	110.146
Phatr3_EG01278.t1	273	39.726	49305.6	19164.8
Phatr3_Jdraft825.t1	1209	928.541	8146.56	135.474
Phatr3_Jdraft371.t1	951	670.541	180	4.14505
Phatr3_EG02073.t1	1068	787.541	40.7528	0.799036
Phatr3_EG01275.t1	394	117.607	61027.4	8012.64
Phatr3_Jdraft1166.t1	747	466.592	365.59	12.0987
Phatr3_Jdraft223.t1	738	457.592	641	21.6302
Phatr3_Jdraft1571.t1	1560	1279.54	298.488	3.60209
Phatr3_EG02344.t1	7971	7690.54	5085	10.2098
Phatr3_Jdraft1581.t1	1035	754.541	1027.44	21.026
Phatr3_Jdraft1579.t1	2547	2266.54	2591	17.6517
Phatr3_Jdraft1168.t1	990	709.541	98.8929	2.15214
Phatr3_Jdraft1182.t1	1170	889.541	3245.79	56.3425
Phatr3_EG01274.t1	447	167.774	0	0
Phatr3_Jdraft1192.t1	1362	1081.54	3652.71	52.15
Phatr3_Jdraft375.t1	306	52.6899	4683.44	1372.52
Phatr3_Jdraft1185.t1	807	526.56	270	7.91769
Phatr3_Jdraft1191.t1	990	709.541	327.107	7.11861
Phatr3_EG01242.t1	366	93.3813	37	6.11821
Phatr3_Jdraft1186.t1	945	664.541	1724.12	40.0616
Phatr3_Jdraft1583.t1	1548	1267.54	729	8.88072
Phatr3_Jdraft1189.t1	747	466.592	179.41	5.93733
Phatr3_Jdraft310.t1	1380	1099.54	2889	40.5713
Phatr3_Jdraft1587.t1	1560	1279.54	246.512	2.97486
Phatr3_EG01224.t1	636	355.638	37	1.60648
Phatr3_EG01225.t1	1407	1126.54	351	4.81108
Phatr3_Jdraft1590.t1	5355	5074.54	3581.2	10.8972
Phatr3_EG01227.t1	591	310.682	509	25.2979
Phatr3_EG02416.t1	867	586.551	0	0
Phatr3_Jdraft1197.t1	777	496.56	27	0.839604
Phatr3_Jdraft1591.t1	900	619.541	1454.55	36.2527
Phatr3_Jdraft18.t1	2169	1888.54	2001	16.3607
Phatr3_Jdraft1200.t1	3969	3688.54	40.4619	0.169385
Phatr3_Jdraft383.t1	1734	1453.54	1085.28	11.5292
Phatr3_Jdraft1211.t1	1299	1018.54	0	0
Phatr3_Jdraft1202.t1	4629	4348.54	42.8588	0.152188
Phatr3_EG02342.t1	4389	4108.54	2755.54	10.3562
Phatr3_Jdraft1212.t1	2184	1903.54	7	0.056783
Phatr3_Jdraft1210.t1	4642	4361.54	15.9089	0.0563224
Phatr3_Jdraft391.t1	4521	4240.54	3966.83	14.4446
Phatr3_Jdraft1216.t1	1419	1138.54	677.5	9.18847
Phatr3_EG01248.t1	420	141.812	181.5	19.7627
Phatr3_Jdraft152.t1	1788	1507.54	475	4.86527
Phatr3_Jdraft392.t1	975	694.541	0	0
Phatr3_EG01249.t1	3429	3148.54	0.5	0.00245213
Phatr3_Jdraft1610.t1	840	559.56	1057	29.1683
Phatr3_Jdraft853.t1	729	448.592	2531	87.1209
Phatr3_Jdraft1601.t1	2289	2008.54	0.500047	0.00384426
Phatr3_Jdraft252.t1	1029	748.541	669	13.8004
Phatr3_Jdraft1600.t1	667	386.607	0	0
Phatr3_Jdraft1611.t1	2742	2461.54	1518	9.52241
Phatr3_Jdraft402.t1	1049	768.541	0	0
Phatr3_EG02340.t1	2148	1867.54	360.5	2.9807
Phatr3_EG01234.t1	1316	1035.54	0	0
Phatr3_Jdraft1233.t1	1971	1690.54	855	7.80949
Phatr3_EG01235.t1	1035	754.541	0	0
Phatr3_Jdraft1616.t1	1431	1150.54	443	5.94544
Phatr3_EG01236.t1	1428	1147.54	585	7.87173
Phatr3_Jdraft1613.t1	3753	3472.54	1328	5.90518
Phatr3_Jdraft866.t1	747	466.592	3814	126.219
Phatr3_Jdraft278.t1	972	691.541	790	17.6397
Phatr3_Jdraft315.t1	1611	1330.54	560.906	6.50945
Phatr3_Jdraft977.t1	1149	868.541	7942.65	141.207
