target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1924.56	3466	37.8278
Phatr3_EG01276.t1	366	98.0888	9.58826e-09	2.05322e-09
Phatr3_EG01277.t1	207	36.593	54	30.9964
Phatr3_Jdraft1048.t1	1395	1120.56	2942.8	55.1619
Phatr3_Jdraft1180.t1	1059	784.564	1158.61	31.0187
Phatr3_EG02074.t1	3153	2878.56	2.08726	0.0152305
Phatr3_Jdraft1580.t1	1494	1219.56	312.947	5.38991
Phatr3_Jdraft1572.t1	1395	1120.56	2058.22	38.5808
Phatr3_EG01278.t1	273	42.7216	19880.4	9774.47
Phatr3_Jdraft825.t1	1209	934.564	9447.91	212.345
Phatr3_Jdraft371.t1	951	676.564	173	5.37096
Phatr3_EG02073.t1	1068	793.564	76.1876	2.01659
Phatr3_EG01275.t1	394	122.981	15787.6	2696.46
Phatr3_Jdraft1166.t1	747	472.596	202.87	9.01659
Phatr3_Jdraft223.t1	738	463.596	1738	78.7453
Phatr3_Jdraft1571.t1	1560	1285.56	295.224	4.82362
Phatr3_EG02344.t1	7971	7696.56	9276	25.3151
Phatr3_Jdraft1581.t1	1035	760.564	986.236	27.237
Phatr3_Jdraft1579.t1	2547	2272.56	3274	30.2606
Phatr3_Jdraft1168.t1	990	715.564	263.616	7.73817
Phatr3_Jdraft1182.t1	1170	895.564	2408.72	56.4944
Phatr3_EG01274.t1	447	173.55	0	0
Phatr3_Jdraft1192.t1	1362	1087.56	1076.78	20.7963
Phatr3_Jdraft375.t1	306	55.9799	3161.09	1186.1
Phatr3_Jdraft1185.t1	807	532.587	704	27.765
Phatr3_Jdraft1191.t1	990	715.564	887.384	26.0482
Phatr3_EG01242.t1	366	98.0888	805.515	172.492
Phatr3_Jdraft1186.t1	945	670.564	1017.68	31.8777
Phatr3_Jdraft1583.t1	1548	1273.56	1265	20.8634
Phatr3_Jdraft1189.t1	747	472.596	109.13	4.8503
