target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1924.07	3088	26.9767
Phatr3_EG01276.t1	366	97.1582	0	0
Phatr3_EG01277.t1	207	34.1289	7	3.44753
Phatr3_Jdraft1048.t1	1395	1120.07	759.162	11.3926
Phatr3_Jdraft1180.t1	1059	784.066	277.476	5.94846
Phatr3_EG02074.t1	3153	2878.07	0	0
Phatr3_Jdraft1580.t1	1494	1219.07	290.606	4.00691
Phatr3_Jdraft1572.t1	1395	1120.07	6690.78	100.407
Phatr3_EG01278.t1	273	41.6114	40051.6	16178.6
Phatr3_Jdraft825.t1	1209	934.066	6142.29	110.531
Phatr3_Jdraft371.t1	951	676.066	219	5.44486
Phatr3_EG02073.t1	1068	793.066	54.2845	1.15053
Phatr3_EG01275.t1	394	122.147	48579.4	6685
Phatr3_Jdraft1166.t1	747	472.134	404.253	14.392
Phatr3_Jdraft223.t1	738	463.143	593	21.5215
Phatr3_Jdraft1571.t1	1560	1285.07	235.385	3.07882
Phatr3_EG02344.t1	7971	7696.07	4801	10.4856
Phatr3_Jdraft1581.t1	1035	760.066	1013.31	22.4091
Phatr3_Jdraft1579.t1	2547	2272.07	2717	20.1002
Phatr3_Jdraft1168.t1	990	715.066	161.25	3.7904
Phatr3_Jdraft1182.t1	1170	895.066	2256.8	42.3809
Phatr3_EG01274.t1	447	172.916	0	0
Phatr3_Jdraft1192.t1	1362	1087.07	3775.22	58.3739
Phatr3_Jdraft375.t1	306	54.7507	3867.71	1187.4
Phatr3_Jdraft1185.t1	807	532.114	264	8.33933
Phatr3_Jdraft1191.t1	990	715.066	268.75	6.31734
Phatr3_EG01242.t1	366	97.1582	64	11.0722
Phatr3_Jdraft1186.t1	945	670.066	1490.84	37.3977
Phatr3_Jdraft1583.t1	1548	1273.07	698	9.21587
Phatr3_Jdraft1189.t1	747	472.134	196.747	7.00446
Phatr3_Jdraft310.t1	1380	1105.07	2427	36.9159
Phatr3_Jdraft1587.t1	1560	1285.07	184.615	2.41476
Phatr3_EG01224.t1	636	361.173	42	1.95464
Phatr3_EG01225.t1	1407	1132.07	596	8.84925
Phatr3_Jdraft1590.t1	5355	5080.07	1818	6.01529
Phatr3_EG01227.t1	591	316.233	0	0
Phatr3_EG02416.t1	867	592.092	0	0
Phatr3_Jdraft1197.t1	777	502.114	38	1.27208
Phatr3_Jdraft1591.t1	900	625.08	1691.83	45.4939
Phatr3_Jdraft18.t1	2169	1894.07	1852	16.4353
Phatr3_Jdraft1200.t1	3969	3694.07	40.7155	0.185262
Phatr3_Jdraft383.t1	1734	1459.07	1411.14	16.2565
Phatr3_Jdraft1211.t1	1299	1024.07	1	0.0164136
Phatr3_Jdraft1202.t1	4629	4354.07	267.579	1.03297
Phatr3_EG02342.t1	4389	4114.07	3347.18	13.6754
Phatr3_Jdraft1212.t1	2184	1909.07	5	0.0440231
Phatr3_Jdraft1210.t1	4642	4367.07	68.7143	0.264478
Phatr3_Jdraft391.t1	4521	4246.07	3870.97	15.3238
Phatr3_Jdraft1216.t1	1419	1144.07	703	10.3285
Phatr3_EG01248.t1	420	146.74	211.5	24.2267
Phatr3_Jdraft152.t1	1788	1513.07	401	4.4547
Phatr3_Jdraft392.t1	975	700.066	0	0
Phatr3_EG01249.t1	3429	3154.07	0	0
Phatr3_Jdraft1610.t1	840	565.103	773.5	23.0073
Phatr3_Jdraft853.t1	729	454.143	1797	66.5101
Phatr3_Jdraft1601.t1	2289	2014.07	0	0
Phatr3_Jdraft252.t1	1029	754.066	815.5	18.178
Phatr3_Jdraft1600.t1	667	392.159	0	0
