target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1922.91	3352	31.1257
Phatr3_EG01276.t1	366	97.0672	0	0
Phatr3_EG01277.t1	207	34.111	8	4.18764
Phatr3_Jdraft1048.t1	1395	1118.91	580.385	9.2618
Phatr3_Jdraft1180.t1	1059	782.911	254.499	5.80429
Phatr3_EG02074.t1	3153	2876.91	3	0.0186196
Phatr3_Jdraft1580.t1	1494	1217.91	474.033	6.94972
Phatr3_Jdraft1572.t1	1395	1118.91	6144	98.0461
Phatr3_EG01278.t1	273	42.2773	59577.8	25162.4
Phatr3_Jdraft825.t1	1209	932.911	9304.6	178.087
Phatr3_Jdraft371.t1	951	674.911	191	5.05315
Phatr3_EG02073.t1	1068	791.911	51.4206	1.15941
Phatr3_EG01275.t1	394	121.787	56940.2	8348.21
Phatr3_Jdraft1166.t1	747	470.963	384.979	14.5957
Phatr3_Jdraft223.t1	738	461.986	339	13.1022
Phatr3_Jdraft1571.t1	1560	1283.91	310.709	4.3211
Phatr3_EG02344.t1	7971	7694.91	3768	8.74343
Phatr3_Jdraft1581.t1	1035	758.911	1166.29	27.4403
Phatr3_Jdraft1579.t1	2547	2270.91	1961	15.4189
Phatr3_Jdraft1168.t1	990	713.911	189.228	4.73277
Phatr3_Jdraft1182.t1	1170	893.911	3457.16	69.0559
Phatr3_EG01274.t1	447	172.08	0	0
Phatr3_Jdraft1192.t1	1362	1085.91	2697	44.3467
Phatr3_Jdraft375.t1	306	55.6547	3408.4	1093.51
Phatr3_Jdraft1185.t1	807	530.927	207	6.96162
Phatr3_Jdraft1191.t1	990	713.911	285.772	7.14745
Phatr3_EG01242.t1	366	97.0672	25	4.59877
Phatr3_Jdraft1186.t1	945	668.911	1926.61	51.4282
Phatr3_Jdraft1583.t1	1548	1271.91	193	2.70941
Phatr3_Jdraft1189.t1	747	470.963	177.021	6.71141
Phatr3_Jdraft310.t1	1380	1103.91	1621	26.2195
Phatr3_Jdraft1587.t1	1560	1283.91	190.291	2.64641
Phatr3_EG01224.t1	636	360.083	51	2.52896
Phatr3_EG01225.t1	1407	1130.91	576	9.09429
Phatr3_Jdraft1590.t1	5355	5078.91	2850	10.0196
Phatr3_EG01227.t1	591	315.202	0	0
Phatr3_EG02416.t1	867	590.927	0	0
Phatr3_Jdraft1197.t1	777	500.927	35.2541	1.25664
Phatr3_Jdraft1591.t1	900	623.927	1822.34	52.152
Phatr3_Jdraft18.t1	2169	1892.91	2274	21.4504
Phatr3_Jdraft1200.t1	3969	3692.91	42.5794	0.205876
Phatr3_Jdraft383.t1	1734	1457.91	1119.51	13.7111
Phatr3_Jdraft1211.t1	1299	1022.91	0	0
Phatr3_Jdraft1202.t1	4629	4352.91	1.50844	0.00618762
Phatr3_EG02342.t1	4389	4112.91	1979.32	8.59293
Phatr3_Jdraft1212.t1	2184	1907.91	16	0.14974
Phatr3_Jdraft1210.t1	4642	4365.91	0.491558	0.00201036
Phatr3_Jdraft391.t1	4521	4244.91	3209.74	13.5013
Phatr3_Jdraft1216.t1	1419	1142.91	703.5	10.9907
Phatr3_EG01248.t1	420	146.087	154.5	18.8838
Phatr3_Jdraft152.t1	1788	1511.91	392	4.62951
Phatr3_Jdraft392.t1	975	698.911	0	0
Phatr3_EG01249.t1	3429	3152.91	0.5	0.00283161
Phatr3_Jdraft1610.t1	840	563.927	567	17.9529
Phatr3_Jdraft853.t1	729	452.986	2006	79.0716
Phatr3_Jdraft1601.t1	2289	2012.91	0	0
Phatr3_Jdraft252.t1	1029	752.911	639.5	15.166
Phatr3_Jdraft1600.t1	667	391.037	0	0
Phatr3_Jdraft1611.t1	2742	2465.91	1173.5	8.49729
Phatr3_Jdraft402.t1	1049	772.911	0	0
Phatr3_EG02340.t1	2148	1871.91	372.5	3.55317
Phatr3_EG01234.t1	1316	1039.91	0	0
Phatr3_Jdraft1233.t1	1971	1694.91	508	5.3517
Phatr3_EG01235.t1	1035	758.911	0	0
Phatr3_Jdraft1616.t1	1431	1154.91	284	4.39081
Phatr3_EG01236.t1	1428	1151.91	554	8.58748
Phatr3_Jdraft1613.t1	3753	3476.91	2689	13.8093
Phatr3_Jdraft866.t1	747	470.963	2333	88.451
Phatr3_Jdraft278.t1	972	695.911	1463	37.5375
Phatr3_Jdraft315.t1	1611	1334.91	693.785	9.27999
Phatr3_Jdraft977.t1	1149	872.911	1537.55	31.4509
Phatr3_Jdraft800.t1	954	677.911	328.43	8.65058
Phatr3_EG01250.t1	1341	1064.91	44.6583	0.748797
Phatr3_EG01251.t1	255	38.5453	2276	1054.33
Phatr3_Jdraft1548.t1	5466	5189.91	0	0
Phatr3_Jdraft289.t1	624	348.145	844	43.287
Phatr3_Jdraft1121.t1	1110	833.911	0	0
Phatr3_Jdraft206.t1	762	485.939	198	7.27542
Phatr3_Jdraft297.t1	312	58.7972	2448	743.411
Phatr3_Jdraft1111.t1	876	599.927	319	9.49439
Phatr3_Jdraft1042.t1	342	78.1657	672	153.507
Phatr3_EG01252.t1	2637	2360.91	0	0
Phatr3_Jdraft263.t1	510	234.471	490.818	37.377
Phatr3_Jdraft417.t1	948	671.911	277.496	7.37429
Phatr3_Jdraft1234.t1	2292	2015.91	3.17785	0.0281473
Phatr3_EG01230.t1	994	717.911	118.954	2.95859
Phatr3_Jdraft1617.t1	1020	743.911	326.677	7.84101
Phatr3_EG01232.t1	249	37.4724	0	0
Phatr3_Jdraft1239.t1	2934	2657.91	5	0.0335896
Phatr3_EG01231.t1	543	267.334	15.9485	1.06522
Phatr3_EG01233.t1	363	94.6078	0	0
Phatr3_Jdraft1241.t1	1629	1352.91	137	1.80812
Phatr3_Jdraft1240.t1	2436	2159.91	1250	10.3335
Phatr3_Jdraft1618.t1	1005	728.911	0	0
Phatr3_Jdraft1245.t1	1536	1259.91	68.7326	0.974087
Phatr3_Jdraft1619.t1	1708	1431.91	746.785	9.31224
Phatr3_Jdraft420.t1	4981	4704.91	3346.89	12.7018
Phatr3_EG01238.t1	348	82.6133	0	0
Phatr3_EG01237.t1	810	533.927	0	0
Phatr3_Jdraft1621.t1	1296	1019.91	124.816	2.18516
Phatr3_EG02418.t1	2760	2483.91	1	0.00718851
Phatr3_EG01239.t1	357	89.6732	0	0
Phatr3_EG01241.t1	258	39.0196	0	0
Phatr3_EG01240.t1	186	35.0326	0	0
Phatr3_EG02419.t1	954	677.911	0	0
Phatr3_Jdraft1622.t1	363	94.6078	767.68	144.887
Phatr3_Jdraft1248.t1	667	391.037	238.015	10.8683
Phatr3_Jdraft436.t1	975	698.911	0	0
Phatr3_EG01253.t1	420	146.087	154.5	18.8838
Phatr3_Jdraft1259.t1	840	563.927	567	17.9529
Phatr3_Jdraft165.t1	1788	1511.91	392	4.62951
Phatr3_Jdraft1251.t1	1419	1142.91	703.5	10.9907
Phatr3_Jdraft439.t1	1049	772.911	0	0
Phatr3_Jdraft1252.t1	2067	1790.91	8745	87.1888
Phatr3_Jdraft430.t1	990	713.911	260	6.50286
