target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1923.13	3655	38.3186
Phatr3_EG01276.t1	366	96.9225	0	0
Phatr3_EG01277.t1	207	35.6949	16	9.03741
Phatr3_Jdraft1048.t1	1395	1119.13	1032.22	18.596
Phatr3_Jdraft1180.t1	1059	783.131	899.972	23.17
Phatr3_EG02074.t1	3153	2877.13	0	0
Phatr3_Jdraft1580.t1	1494	1218.13	295.922	4.89794
Phatr3_Jdraft1572.t1	1395	1119.13	2376.46	42.8135
Phatr3_EG01278.t1	273	41.9235	34324.6	16507.4
Phatr3_Jdraft825.t1	1209	933.131	5031.26	108.709
Phatr3_Jdraft371.t1	951	675.131	240	7.16727
Phatr3_EG02073.t1	1068	792.131	29.5242	0.751471
Phatr3_EG01275.t1	394	121.692	24245.4	4016.96
Phatr3_Jdraft1166.t1	747	471.174	243.933	10.4381
Phatr3_Jdraft223.t1	738	462.183	1332	58.106
Phatr3_Jdraft1571.t1	1560	1284.13	290.761	4.56517
Phatr3_EG02344.t1	7971	7695.13	7469	19.5694
Phatr3_Jdraft1581.t1	1035	759.131	1072.05	28.4728
Phatr3_Jdraft1579.t1	2547	2271.13	3067	27.2271
Phatr3_Jdraft1168.t1	990	714.131	310.296	8.7605
Phatr3_Jdraft1182.t1	1170	894.131	2471.42	55.7284
Phatr3_EG01274.t1	447	172.306	0	0
Phatr3_Jdraft1192.t1	1362	1086.13	959.536	17.8119
Phatr3_Jdraft375.t1	306	54.8806	2324.74	854.054
Phatr3_Jdraft1185.t1	807	531.154	636	24.1417
Phatr3_Jdraft1191.t1	990	714.131	957.704	27.0386
Phatr3_EG01242.t1	366	96.9225	93	19.3459
Phatr3_Jdraft1186.t1	945	669.131	1097.78	33.0778
Phatr3_Jdraft1583.t1	1548	1272.13	1589	25.1839
Phatr3_Jdraft1189.t1	747	471.174	84.0672	3.5973
Phatr3_Jdraft310.t1	1380	1104.13	3630	66.2852
Phatr3_Jdraft1587.t1	1560	1284.13	137.239	2.15476
Phatr3_EG01224.t1	636	360.206	75	4.19799
Phatr3_EG01225.t1	1407	1131.13	1039	18.5197
Phatr3_Jdraft1590.t1	5355	5079.13	4180.07	16.593
Phatr3_EG01227.t1	591	315.259	1675.5	107.154
Phatr3_EG02416.t1	867	591.131	0	0
Phatr3_Jdraft1197.t1	777	501.154	47	1.89085
Phatr3_Jdraft1591.t1	900	624.131	3329.79	107.565
Phatr3_Jdraft18.t1	2169	1893.13	1993	21.2255
Phatr3_Jdraft1200.t1	3969	3693.13	80.4758	0.43934
Phatr3_Jdraft383.t1	1734	1458.13	2331.79	32.2421
Phatr3_Jdraft1211.t1	1299	1023.13	1	0.019706
Phatr3_Jdraft1202.t1	4629	4353.13	50.5301	0.234034
Phatr3_EG02342.t1	4389	4113.13	7946.34	38.9516
Phatr3_Jdraft1212.t1	2184	1908.13	11.8872	0.125603
Phatr3_Jdraft1210.t1	4642	4366.13	26.299	0.121443
Phatr3_Jdraft391.t1	4521	4245.13	11078	52.614
Phatr3_Jdraft1216.t1	1419	1143.13	1049	18.5016
Phatr3_EG01248.t1	420	146.125	388	53.535
Phatr3_Jdraft152.t1	1788	1512.13	905.5	12.0734
Phatr3_Jdraft392.t1	975	699.131	0	0
Phatr3_EG01249.t1	3429	3153.13	1.98828	0.0127135
Phatr3_Jdraft1610.t1	840	564.154	2116	75.6221
Phatr3_Jdraft853.t1	729	453.183	3611.5	160.674
Phatr3_Jdraft1601.t1	2289	2013.13	0.500043	0.00500802
Phatr3_Jdraft252.t1	1029	753.131	469.5	12.5689
Phatr3_Jdraft1600.t1	667	391.191	0	0
Phatr3_Jdraft1611.t1	2742	2466.13	1839.5	15.0388
Phatr3_Jdraft402.t1	1049	773.131	1.51249	0.0394429
Phatr3_EG02340.t1	2148	1872.13	543.5	5.85321
Phatr3_EG01234.t1	1316	1040.13	0	0
Phatr3_Jdraft1233.t1	1971	1695.13	1750	20.8145
Phatr3_EG01235.t1	1035	759.131	0	0
Phatr3_Jdraft1616.t1	1431	1155.13	808	14.103
Phatr3_EG01236.t1	1428	1152.13	1024	17.9196
Phatr3_Jdraft1613.t1	3753	3477.13	6370	36.9359
Phatr3_Jdraft866.t1	747	471.174	1412	60.4205
Phatr3_Jdraft278.t1	972	696.131	646	18.7099
Phatr3_Jdraft315.t1	1611	1335.13	879.318	13.2786
Phatr3_Jdraft977.t1	1149	873.131	763.277	17.6252
Phatr3_Jdraft800.t1	954	678.131	209.186	6.21943
Phatr3_EG01250.t1	1341	1065.13	90.675	1.71639
Phatr3_EG01251.t1	255	37.8052	3407	1816.98
Phatr3_Jdraft1548.t1	5466	5190.13	9.09391	0.0353267
Phatr3_Jdraft289.t1	624	348.213	690	39.9517
Phatr3_Jdraft1121.t1	1110	834.131	0	0
Phatr3_Jdraft206.t1	762	486.174	250	10.3676
Phatr3_Jdraft297.t1	312	58.184	1718.5	595.492
Phatr3_Jdraft1111.t1	876	600.131	435	14.6142
Phatr3_Jdraft1042.t1	342	78.0035	594	153.533
Phatr3_EG01252.t1	2637	2361.13	0	0
Phatr3_Jdraft263.t1	510	234.491	238.562	20.5119
Phatr3_Jdraft417.t1	948	672.131	483.185	14.4941
Phatr3_Jdraft1234.t1	2292	2016.13	0	0
Phatr3_EG01230.t1	994	718.131	69.8447	1.96092
Phatr3_Jdraft1617.t1	1020	744.131	214.445	5.81027
Phatr3_EG01232.t1	249	37.0391	0	0
Phatr3_Jdraft1239.t1	2934	2658.13	6	0.0455099
Phatr3_EG01231.t1	543	267.312	152.058	11.4689
Phatr3_EG01233.t1	363	94.4232	0	0
Phatr3_Jdraft1241.t1	1629	1353.13	234	3.48664
Phatr3_Jdraft1240.t1	2436	2160.13	2779	25.9382
Phatr3_Jdraft1618.t1	1005	729.131	0	0
Phatr3_Jdraft1245.t1	1536	1260.13	133.278	2.13242
Phatr3_Jdraft1619.t1	1708	1432.13	1569.38	22.0941
Phatr3_Jdraft420.t1	4981	4705.13	4071.54	17.4468
Phatr3_EG01238.t1	348	82.6061	0	0
Phatr3_EG01237.t1	810	534.154	0	0
Phatr3_Jdraft1621.t1	1296	1020.13	212.831	4.2064
Phatr3_EG02418.t1	2760	2484.13	6.05958	0.0491812
Phatr3_EG01239.t1	357	89.5794	0	0
Phatr3_EG01241.t1	258	38.2145	0	0
Phatr3_EG01240.t1	186	37.5975	0	0
Phatr3_EG02419.t1	954	678.131	0	0
Phatr3_Jdraft1622.t1	363	94.4232	1096.14	234.056
Phatr3_Jdraft1248.t1	667	391.191	202.656	10.4448
Phatr3_Jdraft436.t1	975	699.131	0	0
Phatr3_EG01253.t1	420	146.125	388	53.535
Phatr3_Jdraft1259.t1	840	564.154	2116	75.6221
Phatr3_Jdraft165.t1	1788	1512.13	905.5	12.0734
Phatr3_Jdraft1251.t1	1419	1143.13	1049	18.5016
Phatr3_Jdraft439.t1	1049	773.131	1.51249	0.0394429
Phatr3_Jdraft1252.t1	2067	1791.13	8394	94.487
Phatr3_Jdraft430.t1	990	714.131	265	7.48167
Phatr3_EG01254.t1	3429	3153.13	1.98828	0.0127135
Phatr3_EG02341.t1	2148	1872.13	543.5	5.85321
Phatr3_Jdraft1249.t1	2289	2013.13	0.500043	0.00500802
Phatr3_Jdraft313.t1	1029	753.131	469.5	12.5689
Phatr3_Jdraft1000.t1	2742	2466.13	1839.5	15.0388
Phatr3_Jdraft998.t1	729	453.183	3611.5	160.674
Phatr3_Jdraft1265.t1	3424	3148.13	856.696	5.48662
Phatr3_Jdraft1277.t1	1533	1257.13	158.366	2.53988
Phatr3_Jdraft1628.t1	1866	1590.13	1622	20.5659
Phatr3_Jdraft453.t1	1413	1137.13	415	7.35814
Phatr3_Jdraft218.t1	699	423.183	2170	103.386
Phatr3_EG01261.t1	1872	1596.13	23.9002	0.3019
Phatr3_Jdraft1626.t1	978	702.131	733	21.0483
Phatr3_Jdraft877.t1	1023	747.131	1228	33.1385
Phatr3_Jdraft1623.t1	3534	3258.13	270.529	1.67408
Phatr3_Jdraft1274.t1	759	483.174	393	16.3991
Phatr3_Jdraft870.t1	1380	1104.13	1631	29.7827
Phatr3_Jdraft1624.t1	3594	3318.13	1230.24	7.4753
Phatr3_Jdraft462.t1	1989	1713.13	1363.63	16.0486
Phatr3_Jdraft1631.t1	3533	3257.13	1010.62	6.25579
Phatr3_Jdraft1281.t1	339	75.7671	5	1.33051
Phatr3_Jdraft1284.t1	2484	2208.13	761.61	6.95406
Phatr3_Jdraft1633.t1	2014	1738.13	2685	31.1453
Phatr3_Jdraft1280.t1	315	59.932	1	0.336412
Phatr3_EG01244.t1	591	315.259	5.63431	0.360333
Phatr3_Jdraft1637.t1	4107	3831.13	543	2.85761
Phatr3_EG01243.t1	183	37.6695	0	0
Phatr3_Jdraft1639.t1	900	624.131	2412	77.917
Phatr3_Jdraft1291.t1	1059	783.131	5.00599	0.12888
Phatr3_Jdraft1287.t1	984	708.131	210	5.97911
Phatr3_EG02339.t1	5942	5666.13	888.648	3.16208
Phatr3_Jdraft1638.t1	1647	1371.13	2994	44.0254
Phatr3_Jdraft1294.t1	900	624.131	0	0
Phatr3_Jdraft1293.t1	2682	2406.13	7.71019	0.0646065
Phatr3_Jdraft1640.t1	2109	1833.13	122.125	1.3432
Phatr3_EG02420.t1	474	198.852	0	0
Phatr3_Jdraft1292.t1	645	369.198	6	0.327659
Phatr3_EG02338.t1	4457	4181.13	1486.02	7.16577
Phatr3_EG02337.t1	4457	4181.13	1486.02	7.16577
Phatr3_EG02360.t1	3693	3417.13	68734	405.546
Phatr3_EG01351.t1	267	40.2384	0	0
Phatr3_Jdraft1682.t1	2784	2508.13	310.85	2.4988
Phatr3_EG01353.t1	1116	840.131	996	23.9025
Phatr3_Jdraft1656.t1	4137	3861.13	2682	14.0047
Phatr3_EG01349.t1	954	678.131	0	0
Phatr3_Jdraft1317.t1	906	630.131	652	20.8616
Phatr3_Jdraft1354.t1	3762	3486.13	33.0442	0.191109
Phatr3_Jdraft1641.t1	1333	1057.13	742.799	14.1668
Phatr3_EG02363.t1	2328	2052.13	2621	25.7509
Phatr3_Jdraft1311.t1	819	543.154	1700	63.104
Phatr3_Jdraft1668.t1	1389	1113.13	14	0.253578
Phatr3_Jdraft1316.t1	2223	1947.13	2894	29.9664
Phatr3_Jdraft1643.t1	2217	1941.13	972.555	10.1016
Phatr3_Jdraft497.t1	2700	2424.13	645	5.36456
Phatr3_Jdraft1667.t1	1323	1047.13	165	3.17697
Phatr3_EG01342.t1	246	36.7041	1	0.549308
Phatr3_Jdraft1662.t1	528	252.385	235	18.7731
Phatr3_Jdraft1298.t1	5646	5370.13	0	0
Phatr3_EG01345.t1	3663	3387.13	99.5399	0.59251
Phatr3_Jdraft1329.t1	2157	1881.13	262	2.8081
Phatr3_Jdraft1806.t1	1842	1566.13	578.018	7.44122
Phatr3_Jdraft270.t1	2004	1728.13	572	6.67344
Phatr3_Jdraft1645.t1	1533	1257.13	29573	474.292
Phatr3_EG01348.t1	534	258.344	315	24.5835
Phatr3_Jdraft116.t1	1764	1488.13	2698	36.5537
Phatr3_Jdraft1315.t1	1545	1269.13	272	4.32109
Phatr3_Jdraft1649.t1	1149	873.131	3769	87.0317
Phatr3_Jdraft1655.t1	1610	1334.13	1057	15.9738
Phatr3_Jdraft1680.t1	2311	2035.13	1100	10.8976
Phatr3_Jdraft1642.t1	1755	1479.13	543.231	7.40472
Phatr3_EG02358.t1	1833	1557.13	2616	33.8722
Phatr3_Jdraft1650.t1	1137	861.131	1519	35.5647
Phatr3_EG01340.t1	345	80.2445	114	28.6431
Phatr3_Jdraft1647.t1	2118	1842.13	121	1.32433
Phatr3_Jdraft1648.t1	2167	1891.13	4611	49.1591
Phatr3_Jdraft474.t1	2175	1899.13	4583	48.6548
Phatr3_EG02359.t1	2583	2307.13	2977	26.0158
Phatr3_Jdraft1302.t1	4659	4383.13	18.4223	0.0847403
Phatr3_EG02362.t1	4635	4359.13	5217	24.1297
Phatr3_EG02361.t1	1899	1623.13	3671	45.5996
Phatr3_EG01343.t1	3015	2739.13	745	5.4837
Phatr3_Jdraft1304.t1	474	198.852	18	1.82504
Phatr3_Jdraft1654.t1	4167	3891.13	2701	13.9952
Phatr3_EG01341.t1	435	160.585	0	0
Phatr3_Jdraft477.t1	249	37.0391	813	442.548
Phatr3_Jdraft1350.t1	1533	1257.13	509	8.16334
Phatr3_EG01344.t1	1413	1137.13	0	0
Phatr3_EG01354.t1	2880	2604.13	0	0
Phatr3_Jdraft1646.t1	1875	1599.13	8370.09	105.53
Phatr3_Jdraft706.t1	924	648.131	1177	36.6138
Phatr3_EG01347.t1	333	71.493	399	112.523
Phatr3_Jdraft1660.t1	1602	1326.13	74	1.12506
Phatr3_Jdraft1652.t1	5133	4857.13	3562	14.7858
Phatr3_EG01346.t1	1476	1200.13	0	0
Phatr3_Jdraft1303.t1	2241	1965.13	332	3.40625
Phatr3_EG01352.t1	954	678.131	331	9.84113
Phatr3_Jdraft719.t1	354	87.197	953	220.354
Phatr3_Jdraft465.t1	1122	846.131	160.576	3.82625
Phatr3_Jdraft1331.t1	1857	1581.13	95	1.2114
Phatr3_EG01350.t1	903	627.131	462	14.853
Phatr3_EG01436.t1	309	56.5063	3044.22	1086.2
Phatr3_Jdraft1717.t1	645	369.198	6180	337.489
Phatr3_EG01438.t1	210	35.5477	0	0
Phatr3_EG01431.t1	648	372.198	0	0
Phatr3_Jdraft1724.t1	1977	1701.13	7692	91.1658
Phatr3_Jdraft1730.t1	2908	2632.13	2388	18.2918
Phatr3_Jdraft521.t1	1266	990.131	3486	70.9848
Phatr3_EG01442.t1	1281	1005.13	756	15.1646
Phatr3_Jdraft1425.t1	1074	798.131	279	7.04792
Phatr3_EG01444.t1	198	35.9681	8	4.48439
Phatr3_EG02374.t1	2001	1725.13	2528	29.5451
Phatr3_EG01433.t1	588	312.272	297	19.1758
Phatr3_EG01443.t1	213	35.3634	0	0
Phatr3_Jdraft1467.t1	1518	1242.13	25	0.405792
Phatr3_Jdraft1392.t1	1152	876.131	716	16.4769
Phatr3_Jdraft1748.t1	2410	2134.13	1935	18.2806
Phatr3_Jdraft1436.t1	1038	762.131	252	6.66656
Phatr3_Jdraft542.t1	1155	879.131	5770	132.328
Phatr3_EG01448.t1	1881	1605.13	1260	15.8267
Phatr3_Jdraft552.t1	2715	2439.13	1864	15.4078
Phatr3_Jdraft1024.t1	1695	1419.13	615	8.73742
Phatr3_Jdraft1443.t1	1074	798.131	75	1.8946
Phatr3_Jdraft1431.t1	3273	2997.13	2437	16.3938
Phatr3_Jdraft1731.t1	5682	5406.13	7676	28.6272
Phatr3_Jdraft1478.t1	1659	1383.13	21	0.306116
Phatr3_Jdraft1423.t1	1335	1059.13	1511	28.7637
Phatr3_Jdraft1697.t1	1311	1035.13	320	6.23283
Phatr3_EG01432.t1	192	36.7908	1	0.548014
Phatr3_Jdraft292.t1	3624	3348.13	12244	73.7312
Phatr3_Jdraft1737.t1	1047	771.131	2795	73.0776
Phatr3_Jdraft1464.t1	1065	789.131	329	8.40577
Phatr3_Jdraft1391.t1	1536	1260.13	330.172	5.28269
Phatr3_Jdraft1373.t1	699	423.183	976	46.4999
Phatr3_Jdraft559.t1	1524	1248.13	1274	20.5797
Phatr3_Jdraft1463.t1	969	693.131	364	10.5881
Phatr3_EG01428.t1	306	54.8806	37	13.5929
Phatr3_Jdraft1387.t1	1029	753.131	537	14.3759
Phatr3_Jdraft1453.t1	3792	3516.13	174.664	1.00154
Phatr3_Jdraft913.t1	1300	1024.13	5137	101.131
Phatr3_Jdraft79.t1	1503	1227.13	1520	24.9737
Phatr3_Jdraft1740.t1	2232	1956.13	2990	30.818
Phatr3_Jdraft1377.t1	1911	1635.13	331	4.08137
Phatr3_Jdraft1693.t1	852	576.142	130	4.54929
Phatr3_Jdraft1444.t1	1014	738.131	13	0.355092
Phatr3_Jdraft1746.t1	1383	1107.13	3582	65.2315
Phatr3_Jdraft748.t1	2406	2130.13	3551	33.6105
Phatr3_Jdraft1732.t1	1452	1176.13	1179.01	20.2112
Phatr3_Jdraft1437.t1	1674	1398.13	64	0.922917
Phatr3_Jdraft1747.t1	1494	1218.13	4682	77.494
Phatr3_EG02375.t1	1620	1344.13	1012	15.1799
Phatr3_Jdraft1695.t1	3033	2757.13	3899	28.5119
Phatr3_Jdraft509.t1	927	651.131	567	17.5568
Phatr3_EG01449.t1	333	71.493	1299	366.333
Phatr3_Jdraft1758.t1	2394	2118.13	17785	169.29
