target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1927.09	3091	25.214
Phatr3_EG01276.t1	366	100.118	0	0
Phatr3_EG01277.t1	207	33.3587	6	2.8274
Phatr3_Jdraft1048.t1	1395	1123.09	676.401	9.46746
Phatr3_Jdraft1180.t1	1059	787.094	274.751	5.48729
Phatr3_EG02074.t1	3153	2881.09	0	0
Phatr3_Jdraft1580.t1	1494	1222.09	283.032	3.64063
Phatr3_Jdraft1572.t1	1395	1123.09	7214.15	100.975
Phatr3_EG01278.t1	273	42.6807	55752.5	20534.2
Phatr3_Jdraft825.t1	1209	937.094	7640.81	128.175
Phatr3_Jdraft371.t1	951	679.094	438	10.1389
Phatr3_EG02073.t1	1068	796.094	21.4857	0.424259
Phatr3_EG01275.t1	394	125.085	67817.5	8522.82
Phatr3_Jdraft1166.t1	747	475.094	358.474	11.8611
Phatr3_Jdraft223.t1	738	466.094	515	17.3692
Phatr3_Jdraft1571.t1	1560	1288.09	299.389	3.6537
Phatr3_EG02344.t1	7971	7699.09	4616	9.42478
Phatr3_Jdraft1581.t1	1035	763.094	1108.88	22.843
Phatr3_Jdraft1579.t1	2547	2275.09	2041	14.1023
Phatr3_Jdraft1168.t1	990	718.094	129.643	2.838
Phatr3_Jdraft1182.t1	1170	898.094	3998.15	69.9814
Phatr3_EG01274.t1	447	175.92	0	0
Phatr3_Jdraft1192.t1	1362	1090.09	3149.85	45.4226
Phatr3_Jdraft375.t1	306	56.9829	3704.19	1021.87
Phatr3_Jdraft1185.t1	807	535.094	203	5.96364
Phatr3_Jdraft1191.t1	990	718.094	255.357	5.59
Phatr3_EG01242.t1	366	100.118	35	5.4954
Phatr3_Jdraft1186.t1	945	673.094	1881.6	43.9437
Phatr3_Jdraft1583.t1	1548	1276.09	531	6.5412
Phatr3_Jdraft1189.t1	747	475.094	182.526	6.03935
Phatr3_Jdraft310.t1	1380	1108.09	2158	30.614
Phatr3_Jdraft1587.t1	1560	1288.09	139.611	1.7038
Phatr3_EG01224.t1	636	364.119	52	2.24495
Phatr3_EG01225.t1	1407	1135.09	332	4.59782
Phatr3_Jdraft1590.t1	5355	5083.09	3071.81	9.49972
Phatr3_EG01227.t1	591	319.132	410	20.1957
Phatr3_EG02416.t1	867	595.094	0	0
Phatr3_Jdraft1197.t1	777	505.094	22.2611	0.692821
Phatr3_Jdraft1591.t1	900	628.094	1091.75	27.3241
Phatr3_Jdraft18.t1	2169	1897.09	1637	13.5645
Phatr3_Jdraft1200.t1	3969	3697.09	33.5143	0.1425
Phatr3_Jdraft383.t1	1734	1462.09	775.616	8.33906
Phatr3_Jdraft1211.t1	1299	1027.09	0	0
Phatr3_Jdraft1202.t1	4629	4357.09	2.96437	0.010695
Phatr3_EG02342.t1	4389	4117.09	1407.4	5.3737
Phatr3_Jdraft1212.t1	2184	1912.09	9	0.0739909
Phatr3_Jdraft1210.t1	4642	4370.09	1.03563	0.00372528
Phatr3_Jdraft391.t1	4521	4249.09	2269.02	8.39436
Phatr3_Jdraft1216.t1	1419	1147.09	551.5	7.55774
Phatr3_EG01248.t1	420	149.707	205.5	21.5782
Phatr3_Jdraft152.t1	1788	1516.09	425.5	4.41183
Phatr3_Jdraft392.t1	975	703.094	0	0
Phatr3_EG01249.t1	3429	3157.09	0.501779	0.00249845
Phatr3_Jdraft1610.t1	840	568.094	1073	29.691
Phatr3_Jdraft853.t1	729	457.094	2866.5	98.5807
Phatr3_Jdraft1601.t1	2289	2017.09	0	0
Phatr3_Jdraft252.t1	1029	757.094	638	13.247
Phatr3_Jdraft1600.t1	667	395.119	0	0
Phatr3_Jdraft1611.t1	2742	2470.09	1311	8.34324
Phatr3_Jdraft402.t1	1049	777.094	0	0
Phatr3_EG02340.t1	2148	1876.09	315	2.63938
Phatr3_EG01234.t1	1316	1044.09	0	0
Phatr3_Jdraft1233.t1	1971	1699.09	623	5.76389
Phatr3_EG01235.t1	1035	763.094	0	0
Phatr3_Jdraft1616.t1	1431	1159.09	329	4.46193
Phatr3_EG01236.t1	1428	1156.09	519	7.05699
Phatr3_Jdraft1613.t1	3753	3481.09	1082	4.88604
Phatr3_Jdraft866.t1	747	475.094	3604	119.248
Phatr3_Jdraft278.t1	972	700.094	876	19.6695
Phatr3_Jdraft315.t1	1611	1339.09	466.389	5.47499
Phatr3_Jdraft977.t1	1149	877.094	7202.18	129.081
Phatr3_Jdraft800.t1	954	682.094	422.535	9.73787
Phatr3_EG01250.t1	1341	1069.09	29.7606	0.437594
Phatr3_EG01251.t1	255	37.9026	1373	569.439
Phatr3_Jdraft1548.t1	5466	5194.09	2.01211	0.00608957
Phatr3_Jdraft289.t1	624	352.119	881	39.3308
Phatr3_Jdraft1121.t1	1110	838.094	0	0
