target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2968	46.6528
Phatr3_EG01276.t1	366	167	96.121	18.0945
Phatr3_EG01277.t1	207	27.3759	0	0
Phatr3_Jdraft1048.t1	1395	1196	1120.14	29.4433
Phatr3_Jdraft1180.t1	1059	860	814.726	29.7822
Phatr3_EG02074.t1	3153	2954	2.73517	0.0291084
Phatr3_Jdraft1580.t1	1494	1295	845.232	20.5187
Phatr3_Jdraft1572.t1	1395	1196	5527.3	145.287
Phatr3_EG01278.t1	273	74.5993	22694.4	9563.76
Phatr3_Jdraft825.t1	1209	1010	7013.59	218.305
Phatr3_Jdraft371.t1	951	752	134	5.60184
Phatr3_EG02073.t1	1068	869	120.218	4.34905
Phatr3_EG01275.t1	394	195	36630.6	5905.45
Phatr3_Jdraft1166.t1	747	548	608.196	34.8905
Phatr3_Jdraft223.t1	738	539	243	14.173
Phatr3_Jdraft1571.t1	1560	1361	1149.39	26.5493
Phatr3_EG02344.t1	7971	7772	5969	24.1442
Phatr3_Jdraft1581.t1	1035	836	3338.13	125.528
Phatr3_Jdraft1579.t1	2547	2348	2247	30.0849
Phatr3_Jdraft1168.t1	990	791	141.632	5.62895
Phatr3_Jdraft1182.t1	1170	971	3082.28	99.7921
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	3362.7	90.8976
Phatr3_Jdraft375.t1	306	107.022	1149.41	337.634
Phatr3_Jdraft1185.t1	807	608	185	9.5656
Phatr3_Jdraft1191.t1	990	791	157.368	6.25439
Phatr3_EG01242.t1	366	167	131.471	24.749
Phatr3_Jdraft1186.t1	945	746	740.265	31.1955
Phatr3_Jdraft1583.t1	1548	1349	419	9.76441
Phatr3_Jdraft1189.t1	747	548	271.804	15.5926
Phatr3_Jdraft310.t1	1380	1181	1420	37.7992
Phatr3_Jdraft1587.t1	1560	1361	705.61	16.2986
Phatr3_EG01224.t1	636	437	88	6.3306
Phatr3_EG01225.t1	1407	1208	890	23.1615
Phatr3_Jdraft1590.t1	5355	5156	1075.9	6.55999
Phatr3_EG01227.t1	591	392	5.07258	0.406805
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	8	0.435117
Phatr3_Jdraft1591.t1	900	701	1912.36	85.7621
Phatr3_Jdraft18.t1	2169	1970	2124	33.8947
Phatr3_Jdraft1200.t1	3969	3770	147.709	1.23171
Phatr3_Jdraft383.t1	1734	1535	5335.35	109.269
Phatr3_Jdraft1211.t1	1299	1100	6.61558	0.189069
Phatr3_Jdraft1202.t1	4629	4430	0	0
Phatr3_EG02342.t1	4389	4190	5659.96	42.4662
Phatr3_Jdraft1212.t1	2184	1985	23.8289	0.377388
Phatr3_Jdraft1210.t1	4642	4443	10.5296	0.0745038
Phatr3_Jdraft391.t1	4521	4322	8104.86	58.9529
Phatr3_Jdraft1216.t1	1419	1220	827.461	21.3222
Phatr3_EG01248.t1	420	221	417.5	59.3893
Phatr3_Jdraft152.t1	1788	1589	1203	23.8005
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	9.33748	0.0908806
Phatr3_Jdraft1610.t1	840	641	1195.5	58.6321
Phatr3_Jdraft853.t1	729	530	1884.5	111.78
Phatr3_Jdraft1601.t1	2289	2090	2.07301	0.0311816
Phatr3_Jdraft252.t1	1029	830	628.5	23.8052
Phatr3_Jdraft1600.t1	667	468	180.396	12.1179
Phatr3_Jdraft1611.t1	2742	2543	3174.5	39.244
Phatr3_Jdraft402.t1	1049	850	1.70601	0.0630969
Phatr3_EG02340.t1	2148	1949	725	11.6942
Phatr3_EG01234.t1	1316	1117	1.1182	0.0314711
Phatr3_Jdraft1233.t1	1971	1772	903	16.0202
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	496	12.6565
Phatr3_EG01236.t1	1428	1229	860	21.9984
Phatr3_Jdraft1613.t1	3753	3554	11358	100.468
Phatr3_Jdraft866.t1	747	548	1930	110.719
Phatr3_Jdraft278.t1	972	773	1900	77.2713
Phatr3_Jdraft315.t1	1611	1412	984.256	21.9138
Phatr3_Jdraft977.t1	1149	950	749.137	24.7903
Phatr3_Jdraft800.t1	954	755	189.548	7.89254
Phatr3_EG01250.t1	1341	1142	53.9368	1.48478
Phatr3_EG01251.t1	255	58.2335	547	295.296
Phatr3_Jdraft1548.t1	5466	5267	37.6561	0.224759
Phatr3_Jdraft289.t1	624	425	1154	85.3613
Phatr3_Jdraft1121.t1	1110	911	0	0
Phatr3_Jdraft206.t1	762	563	419	23.3964
Phatr3_Jdraft297.t1	312	113.011	204.5	56.8877
Phatr3_Jdraft1111.t1	876	677	446	20.7105
Phatr3_Jdraft1042.t1	342	143	1049	230.613
Phatr3_EG01252.t1	2637	2438	6.52685	0.0841615
Phatr3_Jdraft263.t1	510	311	188.673	19.0719
Phatr3_Jdraft417.t1	948	749	415.992	17.4601
Phatr3_Jdraft1234.t1	2292	2093	0	0
Phatr3_EG01230.t1	994	795	230.423	9.11178
