target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1917.11	3138	35.1474
Phatr3_EG01276.t1	366	92.4109	0	0
Phatr3_EG01277.t1	207	37.4046	27.9761	16.0601
Phatr3_Jdraft1048.t1	1395	1113.11	2306.11	44.4865
Phatr3_Jdraft1180.t1	1059	777.11	941.073	26.0033
Phatr3_EG02074.t1	3153	2871.11	0	0
Phatr3_Jdraft1580.t1	1494	1212.11	343.109	6.07824
Phatr3_Jdraft1572.t1	1395	1113.11	2723.37	52.5358
Phatr3_EG01278.t1	273	42.1081	18466.6	9416.94
Phatr3_Jdraft825.t1	1209	927.11	4892.85	113.323
Phatr3_Jdraft371.t1	951	669.117	175	5.61594
Phatr3_EG02073.t1	1068	786.11	63.558	1.7361
Phatr3_EG01275.t1	394	116.395	15815.4	2917.64
Phatr3_Jdraft1166.t1	747	465.143	236.476	10.9166
Phatr3_Jdraft223.t1	738	456.143	1444	67.9756
Phatr3_Jdraft1571.t1	1560	1278.11	201.801	3.39034
Phatr3_EG02344.t1	7971	7689.11	8775	24.5052
Phatr3_Jdraft1581.t1	1035	753.11	896.987	25.575
Phatr3_Jdraft1579.t1	2547	2265.11	3401	32.2407
Phatr3_Jdraft1168.t1	990	708.11	306.213	9.28561
Phatr3_Jdraft1182.t1	1170	888.11	2355.4	56.9488
Phatr3_EG01274.t1	447	166.312	0	0
Phatr3_Jdraft1192.t1	1362	1080.11	681.632	13.5509
Phatr3_Jdraft375.t1	306	53.7477	1933.15	772.31
Phatr3_Jdraft1185.t1	807	525.143	695	28.418
Phatr3_Jdraft1191.t1	990	708.11	769.787	23.343
Phatr3_EG01242.t1	366	92.4109	658.324	152.969
Phatr3_Jdraft1186.t1	945	663.117	1062.57	34.4075
Phatr3_Jdraft1583.t1	1548	1266.11	1290	21.8779
Phatr3_Jdraft1189.t1	747	465.143	145.524	6.71791
Phatr3_Jdraft310.t1	1380	1098.11	4848	94.799
Phatr3_Jdraft1587.t1	1560	1278.11	164.199	2.7586
Phatr3_EG01224.t1	636	354.188	82	4.97126
Phatr3_EG01225.t1	1407	1125.11	1757	33.5323
Phatr3_Jdraft1590.t1	5355	5073.11	1530.08	6.47631
Phatr3_EG01227.t1	591	309.229	0	0
Phatr3_EG02416.t1	867	585.125	0	0
Phatr3_Jdraft1197.t1	777	495.143	46	1.99487
Phatr3_Jdraft1591.t1	900	618.125	3175.82	110.323
Phatr3_Jdraft18.t1	2169	1887.11	1815	20.6522
Phatr3_Jdraft1200.t1	3969	3687.11	67.4659	0.392903
