target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2248	27.7545
Phatr3_EG01276.t1	366	167	314.177	46.4541
Phatr3_EG01277.t1	207	27.3759	13	11.7258
Phatr3_Jdraft1048.t1	1395	1196	3722.89	76.8627
Phatr3_Jdraft1180.t1	1059	860	837.359	24.0425
Phatr3_EG02074.t1	3153	2954	8.73472	0.0730138
Phatr3_Jdraft1580.t1	1494	1295	257.791	4.91546
Phatr3_Jdraft1572.t1	1395	1196	5369.09	110.85
Phatr3_EG01278.t1	273	74.5993	33137.6	10968.6
Phatr3_Jdraft825.t1	1209	1010	2571.48	62.8678
Phatr3_Jdraft371.t1	951	752	29	0.95224
Phatr3_EG02073.t1	1068	869	119.63	3.39928
Phatr3_EG01275.t1	394	195	52390.4	6634.12
Phatr3_Jdraft1166.t1	747	548	705.744	31.8005
Phatr3_Jdraft223.t1	738	539	304	13.9268
Phatr3_Jdraft1571.t1	1560	1361	567.964	10.3046
Phatr3_EG02344.t1	7971	7772	2659	8.44796
Phatr3_Jdraft1581.t1	1035	836	1204.38	35.5732
Phatr3_Jdraft1579.t1	2547	2348	1823	19.1715
Phatr3_Jdraft1168.t1	990	791	88.5294	2.76362
Phatr3_Jdraft1182.t1	1170	971	5264.68	133.881
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	4544.91	96.4967
Phatr3_Jdraft375.t1	306	107.022	541.52	124.942
Phatr3_Jdraft1185.t1	807	608	123	4.99537
Phatr3_Jdraft1191.t1	990	791	126.471	3.94802
Phatr3_EG01242.t1	366	167	1097.99	162.348
Phatr3_Jdraft1186.t1	945	746	1172.94	38.8244
Phatr3_Jdraft1583.t1	1548	1349	224	4.10018
Phatr3_Jdraft1189.t1	747	548	299.256	13.4843
Phatr3_Jdraft310.t1	1380	1181	849	17.7511
Phatr3_Jdraft1587.t1	1560	1361	231.036	4.19168
Phatr3_EG01224.t1	636	437	23	1.29961
Phatr3_EG01225.t1	1407	1208	512	10.4657
Phatr3_Jdraft1590.t1	5355	5156	581.818	2.78638
Phatr3_EG01227.t1	591	392	1.01221	0.0637606
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	12	0.512649
Phatr3_Jdraft1591.t1	900	701	1102.4	38.8319
Phatr3_Jdraft18.t1	2169	1970	3203	40.1474
Phatr3_Jdraft1200.t1	3969	3770	130.727	0.856232
Phatr3_Jdraft383.t1	1734	1535	2799.84	45.0392
Phatr3_Jdraft1211.t1	1299	1100	0	0
Phatr3_Jdraft1202.t1	4629	4430	0	0
Phatr3_EG02342.t1	4389	4190	1885.04	11.1089
Phatr3_Jdraft1212.t1	2184	1985	33.1352	0.412188
Phatr3_Jdraft1210.t1	4642	4443	14.5693	0.0809706
Phatr3_Jdraft391.t1	4521	4322	2099.68	11.996
Phatr3_Jdraft1216.t1	1419	1220	555.394	11.2411
Phatr3_EG01248.t1	420	221	255.5	28.5473
Phatr3_Jdraft152.t1	1788	1589	519.5	8.07287
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	2.12532	0.0162475
Phatr3_Jdraft1610.t1	840	641	1248	48.0754
Phatr3_Jdraft853.t1	729	530	2800	130.451
Phatr3_Jdraft1601.t1	2289	2090	7.21335	0.085223
Phatr3_Jdraft252.t1	1029	830	686.5	20.4234
Phatr3_Jdraft1600.t1	667	468	118.006	6.22625
Phatr3_Jdraft1611.t1	2742	2543	1108	10.7587
Phatr3_Jdraft402.t1	1049	850	0.447655	0.0130044
Phatr3_EG02340.t1	2148	1949	431.5	5.46683
Phatr3_EG01234.t1	1316	1117	2.23557	0.0494199
Phatr3_Jdraft1233.t1	1971	1772	355	4.94688
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	403	8.0772
Phatr3_EG01236.t1	1428	1229	609	12.2358
Phatr3_Jdraft1613.t1	3753	3554	3229	22.4345
Phatr3_Jdraft866.t1	747	548	2401	108.188
Phatr3_Jdraft278.t1	972	773	1505	48.0755
Phatr3_Jdraft315.t1	1611	1412	1076.67	18.8285
