target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2134	41.3362
Phatr3_EG01276.t1	366	167	58.8678	13.6561
Phatr3_EG01277.t1	207	27.3759	5	7.07568
Phatr3_Jdraft1048.t1	1395	1196	775.409	25.1169
Phatr3_Jdraft1180.t1	1059	860	820.339	36.9539
Phatr3_EG02074.t1	3153	2954	0	0
Phatr3_Jdraft1580.t1	1494	1295	909.481	27.2076
Phatr3_Jdraft1572.t1	1395	1196	5230.67	169.431
Phatr3_EG01278.t1	273	74.5993	9596.85	4983.79
Phatr3_Jdraft825.t1	1209	1010	6920.29	265.442
Phatr3_Jdraft371.t1	951	752	82	4.22437
Phatr3_EG02073.t1	1068	869	105.512	4.7038
Phatr3_EG01275.t1	394	195	20498.2	4072.36
Phatr3_Jdraft1166.t1	747	548	477.094	33.7279
Phatr3_Jdraft223.t1	738	539	259	18.6156
Phatr3_Jdraft1571.t1	1560	1361	796.204	22.6638
Phatr3_EG02344.t1	7971	7772	3758	18.7323
Phatr3_Jdraft1581.t1	1035	836	3455.78	160.142
Phatr3_Jdraft1579.t1	2547	2348	2089	34.4672
Phatr3_Jdraft1168.t1	990	791	94.1818	4.61271
Phatr3_Jdraft1182.t1	1170	971	1677.16	66.9148
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	2239.33	74.5941
Phatr3_Jdraft375.t1	306	107.022	662.71	239.893
Phatr3_Jdraft1185.t1	807	608	156	9.94001
Phatr3_Jdraft1191.t1	990	791	201.818	9.88439
Phatr3_EG01242.t1	366	167	86.8601	20.1498
Phatr3_Jdraft1186.t1	945	746	452.863	23.5176
Phatr3_Jdraft1583.t1	1548	1349	510	14.6462
Phatr3_Jdraft1189.t1	747	548	249.906	17.667
Phatr3_Jdraft310.t1	1380	1181	1330	43.6282
Phatr3_Jdraft1587.t1	1560	1361	476.796	13.5719
Phatr3_EG01224.t1	636	437	62	5.49637
Phatr3_EG01225.t1	1407	1208	661	21.1983
Phatr3_Jdraft1590.t1	5355	5156	565.605	4.24978
Phatr3_EG01227.t1	591	392	16.0867	1.58981
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	6	0.402151
Phatr3_Jdraft1591.t1	900	701	1406.47	77.7282
Phatr3_Jdraft18.t1	2169	1970	1369	26.9217
Phatr3_Jdraft1200.t1	3969	3770	102.412	1.05239
Phatr3_Jdraft383.t1	1734	1535	6521.07	164.58
Phatr3_Jdraft1211.t1	1299	1100	1	0.0352187
Phatr3_Jdraft1202.t1	4629	4430	11.2964	0.0987876
Phatr3_EG02342.t1	4389	4190	5561.86	51.4247
Phatr3_Jdraft1212.t1	2184	1985	17.6787	0.345028
Phatr3_Jdraft1210.t1	4642	4443	0	0
Phatr3_Jdraft391.t1	4521	4322	9216.44	82.6122
Phatr3_Jdraft1216.t1	1419	1220	677.5	21.5137
Phatr3_EG01248.t1	420	221	357	62.5809
Phatr3_Jdraft152.t1	1788	1589	1166	28.4276
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	6.70963	0.0804752
Phatr3_Jdraft1610.t1	840	641	1079	65.2123
Phatr3_Jdraft853.t1	729	530	1162.5	84.9734
Phatr3_Jdraft1601.t1	2289	2090	0.519098	0.00962208
Phatr3_Jdraft252.t1	1029	830	554.5	25.8815
Phatr3_Jdraft1600.t1	667	468	73.487	6.08318
Phatr3_Jdraft1611.t1	2742	2543	4328	65.9336
Phatr3_Jdraft402.t1	1049	850	3.38971	0.154493
Phatr3_EG02340.t1	2148	1949	553.5	11.002
Phatr3_EG01234.t1	1316	1117	0	0
Phatr3_Jdraft1233.t1	1971	1772	617	13.4892
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	480	15.0937
Phatr3_EG01236.t1	1428	1229	770	24.272
Phatr3_Jdraft1613.t1	3753	3554	15807	172.305
Phatr3_Jdraft866.t1	747	548	1921	135.804
Phatr3_Jdraft278.t1	972	773	973	48.764
