target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1917.49	3721	31.1546
Phatr3_EG01276.t1	366	92.5985	0	0
Phatr3_EG01277.t1	207	36.2858	7	3.0971
Phatr3_Jdraft1048.t1	1395	1113.49	829.113	11.9543
Phatr3_Jdraft1180.t1	1059	777.49	241.197	4.9805
Phatr3_EG02074.t1	3153	2871.49	1	0.00559098
Phatr3_Jdraft1580.t1	1494	1212.49	305.012	4.03863
Phatr3_Jdraft1572.t1	1395	1113.49	6297.67	90.8006
Phatr3_EG01278.t1	273	41.5591	46054.9	17791.2
Phatr3_Jdraft825.t1	1209	927.49	7801.04	135.032
Phatr3_Jdraft371.t1	951	669.507	363	8.70456
Phatr3_EG02073.t1	1068	786.49	27.6615	0.564648
Phatr3_EG01275.t1	394	116.564	51479.1	7090.26
Phatr3_Jdraft1166.t1	747	465.507	417.673	14.4047
Phatr3_Jdraft223.t1	738	456.507	482	16.951
Phatr3_Jdraft1571.t1	1560	1278.49	258.478	3.2458
Phatr3_EG02344.t1	7971	7689.49	4414	9.21573
Phatr3_Jdraft1581.t1	1035	753.49	1128.38	24.0421
Phatr3_Jdraft1579.t1	2547	2265.49	2377	16.8447
Phatr3_Jdraft1168.t1	990	708.49	112.683	2.5534
Phatr3_Jdraft1182.t1	1170	888.49	3171.49	57.3068
Phatr3_EG01274.t1	447	166.496	0	0
Phatr3_Jdraft1192.t1	1362	1080.49	3561.33	52.9159
Phatr3_Jdraft375.t1	306	53.693	2753.96	823.447
Phatr3_Jdraft1185.t1	807	525.507	205	6.26283
Phatr3_Jdraft1191.t1	990	708.49	195.317	4.4259
Phatr3_EG01242.t1	366	92.5985	34	5.89481
Phatr3_Jdraft1186.t1	945	663.507	2054.89	49.7207
Phatr3_Jdraft1583.t1	1548	1266.49	548	6.94662
Phatr3_Jdraft1189.t1	747	465.507	223.327	7.70212
Phatr3_Jdraft310.t1	1380	1098.49	1926	28.1485
Phatr3_Jdraft1587.t1	1560	1278.49	169.522	2.12874
Phatr3_EG01224.t1	636	354.555	54	2.44515
Phatr3_EG01225.t1	1407	1125.49	260	3.70874
Phatr3_Jdraft1590.t1	5355	5073.49	3413.52	10.8017
Phatr3_EG01227.t1	591	309.58	485	25.1515
Phatr3_EG02416.t1	867	585.507	0	0
Phatr3_Jdraft1197.t1	777	495.507	7	0.2268
Phatr3_Jdraft1591.t1	900	618.507	1520.09	39.4566
Phatr3_Jdraft18.t1	2169	1887.49	1463	12.4438
Phatr3_Jdraft1200.t1	3969	3687.49	49.3385	0.214808
Phatr3_Jdraft383.t1	1734	1452.49	816.75	9.02758
Phatr3_Jdraft1211.t1	1299	1017.49	0	0
Phatr3_Jdraft1202.t1	4629	4347.49	0.82138	0.0030332
Phatr3_EG02342.t1	4389	4107.49	1821.15	7.11812
Phatr3_Jdraft1212.t1	2184	1902.49	10	0.0843864
Phatr3_Jdraft1210.t1	4642	4360.49	0.17862	0.000657641
Phatr3_Jdraft391.t1	4521	4239.49	2487.26	9.41896
Phatr3_Jdraft1216.t1	1419	1137.49	626	8.83531
Phatr3_EG01248.t1	420	140.578	173	19.7571
Phatr3_Jdraft152.t1	1788	1506.49	405	4.31602
Phatr3_Jdraft392.t1	975	693.49	0	0
Phatr3_EG01249.t1	3429	3147.49	0	0
Phatr3_Jdraft1610.t1	840	558.507	963.5	27.6961
Phatr3_Jdraft853.t1	729	447.507	3026.5	108.577
Phatr3_Jdraft1601.t1	2289	2007.49	0.500098	0.00399942
Phatr3_Jdraft252.t1	1029	747.49	729	15.6573
Phatr3_Jdraft1600.t1	667	385.536	0	0
Phatr3_Jdraft1611.t1	2742	2460.49	1330.5	8.68137
Phatr3_Jdraft402.t1	1049	767.49	0	0
Phatr3_EG02340.t1	2148	1866.49	335	2.88147
Phatr3_EG01234.t1	1316	1034.49	0	0
Phatr3_Jdraft1233.t1	1971	1689.49	674	6.40471
Phatr3_EG01235.t1	1035	753.49	0	0
Phatr3_Jdraft1616.t1	1431	1149.49	389	5.433
Phatr3_EG01236.t1	1428	1146.49	549	7.68771
Phatr3_Jdraft1613.t1	3753	3471.49	1063	4.91601
Phatr3_Jdraft866.t1	747	465.507	3199	110.327
Phatr3_Jdraft278.t1	972	690.49	900	20.9257
Phatr3_Jdraft315.t1	1611	1329.49	683.088	8.24873
Phatr3_Jdraft977.t1	1149	867.49	7463.81	138.131
Phatr3_Jdraft800.t1	954	672.49	467.428	11.159
Phatr3_EG01250.t1	1341	1059.49	38.9043	0.589516
Phatr3_EG01251.t1	255	38.1458	1604	675.076
Phatr3_Jdraft1548.t1	5466	5184.49	6.03842	0.0186988
Phatr3_Jdraft289.t1	624	342.564	768	35.9927
Phatr3_Jdraft1121.t1	1110	828.49	0	0
Phatr3_Jdraft206.t1	762	480.507	150	5.01172
Phatr3_Jdraft297.t1	312	56.798	2578	728.694
Phatr3_Jdraft1111.t1	876	594.507	444	11.9901
Phatr3_Jdraft1042.t1	342	74.6645	871	187.283
Phatr3_EG01252.t1	2637	2355.49	0	0
Phatr3_Jdraft263.t1	510	228.753	1063.28	74.6231
Phatr3_Jdraft417.t1	948	666.507	285.34	6.87311
Phatr3_Jdraft1234.t1	2292	2010.49	0	0
Phatr3_EG01230.t1	994	712.49	144.66	3.2596
Phatr3_Jdraft1617.t1	1020	738.49	404.13	8.7856
Phatr3_EG01232.t1	249	37.4753	0	0
Phatr3_Jdraft1239.t1	2934	2652.49	0	0
Phatr3_EG01231.t1	543	261.615	12.5433	0.769741
Phatr3_EG01233.t1	363	90.2028	0	0
Phatr3_Jdraft1241.t1	1629	1347.49	96	1.14378
Phatr3_Jdraft1240.t1	2436	2154.49	1805	13.4502
Phatr3_Jdraft1618.t1	1005	723.49	0	0
Phatr3_Jdraft1245.t1	1536	1254.49	43.2689	0.553737
Phatr3_Jdraft1619.t1	1708	1426.49	558.288	6.28326
Phatr3_Jdraft420.t1	4981	4699.49	2670.92	9.1244
Phatr3_EG01238.t1	348	78.8029	0	0
Phatr3_EG01237.t1	810	528.507	0	0
Phatr3_Jdraft1621.t1	1296	1014.49	203.947	3.22749
Phatr3_EG02418.t1	2760	2478.49	0	0
Phatr3_EG01239.t1	357	85.4501	0	0
Phatr3_EG01241.t1	258	38.5566	0	0
Phatr3_EG01240.t1	186	37.2475	0	0
Phatr3_EG02419.t1	954	672.49	0	0
Phatr3_Jdraft1622.t1	363	90.2028	825.867	146.989
Phatr3_Jdraft1248.t1	667	385.536	322.485	13.4289
Phatr3_Jdraft436.t1	975	693.49	0	0
Phatr3_EG01253.t1	420	140.578	173	19.7571
Phatr3_Jdraft1259.t1	840	558.507	963.5	27.6961
Phatr3_Jdraft165.t1	1788	1506.49	405	4.31602
Phatr3_Jdraft1251.t1	1419	1137.49	626	8.83531
Phatr3_Jdraft439.t1	1049	767.49	0	0
Phatr3_Jdraft1252.t1	2067	1785.49	10031	90.1949
Phatr3_Jdraft430.t1	990	708.49	245	5.55172
Phatr3_EG01254.t1	3429	3147.49	0	0
Phatr3_EG02341.t1	2148	1866.49	335	2.88147
Phatr3_Jdraft1249.t1	2289	2007.49	0.500098	0.00399942
Phatr3_Jdraft313.t1	1029	747.49	729	15.6573
Phatr3_Jdraft1000.t1	2742	2460.49	1330.5	8.68137
Phatr3_Jdraft998.t1	729	447.507	3026.5	108.577
Phatr3_Jdraft1265.t1	3424	3142.49	484.312	2.47426
Phatr3_Jdraft1277.t1	1533	1251.49	123.487	1.58413
Phatr3_Jdraft1628.t1	1866	1584.49	1206	12.2195
Phatr3_Jdraft453.t1	1413	1131.49	255	3.61813
Phatr3_Jdraft218.t1	699	417.507	2913	112.014
Phatr3_EG01261.t1	1872	1590.49	16	0.161504
Phatr3_Jdraft1626.t1	978	696.49	5201	119.886
Phatr3_Jdraft877.t1	1023	741.49	1294	28.0172
Phatr3_Jdraft1623.t1	3534	3252.49	129.644	0.639928
Phatr3_Jdraft1274.t1	759	477.507	247	8.30448
Phatr3_Jdraft870.t1	1380	1098.49	3722	54.397
Phatr3_Jdraft1624.t1	3594	3312.49	455.862	2.2094
Phatr3_Jdraft462.t1	1989	1707.49	847.513	7.96862
Phatr3_Jdraft1631.t1	3533	3251.49	344.421	1.7006
Phatr3_Jdraft1281.t1	339	72.6867	0	0
Phatr3_Jdraft1284.t1	2484	2202.49	265.411	1.93464
Phatr3_Jdraft1633.t1	2014	1732.49	2251	20.8593
Phatr3_Jdraft1280.t1	315	58.3398	0	0
Phatr3_EG01244.t1	591	309.58	0	0
Phatr3_Jdraft1637.t1	4107	3825.49	852	3.57559
Phatr3_EG01243.t1	183	37.0185	0	0
Phatr3_Jdraft1639.t1	900	618.507	2933	76.1312
Phatr3_Jdraft1291.t1	1059	777.49	1	0.0206491
Phatr3_Jdraft1287.t1	984	702.49	87	1.98826
Phatr3_EG02339.t1	5942	5660.49	507.073	1.43817
Phatr3_Jdraft1638.t1	1647	1365.49	2281	26.8183
Phatr3_Jdraft1294.t1	900	618.507	0	0
