target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	3938	39.9223
Phatr3_EG01276.t1	366	167	43.3006	5.25711
Phatr3_EG01277.t1	207	27.3759	2	1.48126
Phatr3_Jdraft1048.t1	1395	1196	1346.42	22.8255
Phatr3_Jdraft1180.t1	1059	860	615.665	14.515
Phatr3_EG02074.t1	3153	2954	2.18434	0.0149927
Phatr3_Jdraft1580.t1	1494	1295	1455.04	22.7812
Phatr3_Jdraft1572.t1	1395	1196	6938.7	117.63
Phatr3_EG01278.t1	273	74.5993	43643.4	11861.9
Phatr3_Jdraft825.t1	1209	1010	9838.6	197.507
Phatr3_Jdraft371.t1	951	752	114	3.07367
Phatr3_EG02073.t1	1068	869	115.682	2.69908
Phatr3_EG01275.t1	394	195	59317.6	6167.64
Phatr3_Jdraft1166.t1	747	548	777.221	28.7564
Phatr3_Jdraft223.t1	738	539	240	9.02802
Phatr3_Jdraft1571.t1	1560	1361	586.982	8.74454
Phatr3_EG02344.t1	7971	7772	6224	16.237
Phatr3_Jdraft1581.t1	1035	836	3175.89	77.0245
Phatr3_Jdraft1579.t1	2547	2348	2434	21.0181
Phatr3_Jdraft1168.t1	990	791	197	5.04963
Phatr3_Jdraft1182.t1	1170	971	6962.74	145.389
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	3657.3	63.7604
Phatr3_Jdraft375.t1	306	107.022	954.403	180.813
Phatr3_Jdraft1185.t1	807	608	135	4.50195
Phatr3_Jdraft1191.t1	990	791	197	5.04963
Phatr3_EG01242.t1	366	167	300.696	36.5074
Phatr3_Jdraft1186.t1	945	746	1534.58	41.7082
Phatr3_Jdraft1583.t1	1548	1349	462	6.94385
Phatr3_Jdraft1189.t1	747	548	277.779	10.2775
Phatr3_Jdraft310.t1	1380	1181	1536	26.3701
Phatr3_Jdraft1587.t1	1560	1361	566.018	8.43223
Phatr3_EG01224.t1	636	437	87	4.03653
Phatr3_EG01225.t1	1407	1208	702	11.7826
Phatr3_Jdraft1590.t1	5355	5156	3930.34	15.4557
Phatr3_EG01227.t1	591	392	8.09437	0.418665
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	25	0.876965
Phatr3_Jdraft1591.t1	900	701	2078.16	60.1078
Phatr3_Jdraft18.t1	2169	1970	4363	44.9044
Phatr3_Jdraft1200.t1	3969	3770	98.4408	0.529424
Phatr3_Jdraft383.t1	1734	1535	2007.35	26.5145
Phatr3_Jdraft1211.t1	1299	1100	0	0
Phatr3_Jdraft1202.t1	4629	4430	11.9413	0.0546535
Phatr3_EG02342.t1	4389	4190	4395.46	21.2697
Phatr3_Jdraft1212.t1	2184	1985	23.8874	0.243994
Phatr3_Jdraft1210.t1	4642	4443	0.244528	0.00111589
Phatr3_Jdraft391.t1	4521	4322	8327.4	39.0656
Phatr3_Jdraft1216.t1	1419	1220	874.415	14.5321
Phatr3_EG01248.t1	420	221	250.5	22.9819
Phatr3_Jdraft152.t1	1788	1589	926	11.8156
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	2.39918	0.0150602
Phatr3_Jdraft1610.t1	840	641	929.5	29.401
Phatr3_Jdraft853.t1	729	530	2526.5	96.6526
Phatr3_Jdraft1601.t1	2289	2090	8.37639	0.0812607
Phatr3_Jdraft252.t1	1029	830	761	18.5899
Phatr3_Jdraft1600.t1	667	468	158.931	6.88546
Phatr3_Jdraft1611.t1	2742	2543	2164.5	17.2576
Phatr3_Jdraft402.t1	1049	850	0.420091	0.0100206
Phatr3_EG02340.t1	2148	1949	687.5	7.15206
Phatr3_EG01234.t1	1316	1117	1.17236	0.0212804
Phatr3_Jdraft1233.t1	1971	1772	846	9.68003
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	429	7.0602
Phatr3_EG01236.t1	1428	1229	843	13.9074
Phatr3_Jdraft1613.t1	3753	3554	5476	31.2404
