target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	1920.78	4099	30.6382
Phatr3_EG01276.t1	366	94.846	0	0
Phatr3_EG01277.t1	207	33.3086	16	6.89647
Phatr3_Jdraft1048.t1	1395	1116.78	1095.17	14.0792
Phatr3_Jdraft1180.t1	1059	780.783	611.72	11.2483
Phatr3_EG02074.t1	3153	2874.78	0	0
Phatr3_Jdraft1580.t1	1494	1215.78	285.936	3.37656
Phatr3_Jdraft1572.t1	1395	1116.78	5354.91	68.8408
Phatr3_EG01278.t1	273	40.2825	94317.4	33615.4
Phatr3_Jdraft825.t1	1209	930.783	6692.2	103.225
Phatr3_Jdraft371.t1	951	672.783	353	7.53291
Phatr3_EG02073.t1	1068	789.783	30.9128	0.561945
Phatr3_EG01275.t1	394	119.413	70526.6	8479.41
Phatr3_Jdraft1166.t1	747	468.802	491.334	15.047
Phatr3_Jdraft223.t1	738	459.802	913	28.5077
Phatr3_Jdraft1571.t1	1560	1281.78	411.911	4.61373
Phatr3_EG02344.t1	7971	7692.78	4945	9.22881
Phatr3_Jdraft1581.t1	1035	756.783	1154.33	21.8988
Phatr3_Jdraft1579.t1	2547	2268.78	2826	17.8831
Phatr3_Jdraft1168.t1	990	711.783	302.48	6.10116
Phatr3_Jdraft1182.t1	1170	891.783	2735.02	44.0315
Phatr3_EG01274.t1	447	169.767	0	0
Phatr3_Jdraft1192.t1	1362	1083.78	2470.09	32.7216
Phatr3_Jdraft375.t1	306	53.4498	5748.8	1544.17
Phatr3_Jdraft1185.t1	807	528.783	389	10.5617
Phatr3_Jdraft1191.t1	990	711.783	656.52	13.2423
Phatr3_EG01242.t1	366	94.846	41	6.20623
Phatr3_Jdraft1186.t1	945	666.783	2285.83	49.2177
Phatr3_Jdraft1583.t1	1548	1269.78	355	4.01386
Phatr3_Jdraft1189.t1	747	468.802	165.666	5.07348
Phatr3_Jdraft310.t1	1380	1101.78	3840	50.0378
Phatr3_Jdraft1587.t1	1560	1281.78	250.089	2.80119
Phatr3_EG01224.t1	636	357.855	58	2.32693
Phatr3_EG01225.t1	1407	1128.78	824	10.4804
Phatr3_Jdraft1590.t1	5355	5076.78	5212.79	14.7416
Phatr3_EG01227.t1	591	312.922	963	44.1828
Phatr3_EG02416.t1	867	588.783	0	0
Phatr3_Jdraft1197.t1	777	498.793	73.2821	2.10931
Phatr3_Jdraft1591.t1	900	621.783	2747.72	63.4449
Phatr3_Jdraft18.t1	2169	1890.78	2875	21.8303
Phatr3_Jdraft1200.t1	3969	3690.78	77.048	0.299713
Phatr3_Jdraft383.t1	1734	1455.78	1519.48	14.9851
Phatr3_Jdraft1211.t1	1299	1020.78	2	0.0281293
Phatr3_Jdraft1202.t1	4629	4350.78	0	0
Phatr3_EG02342.t1	4389	4110.78	2496.78	8.72003
Phatr3_Jdraft1212.t1	2184	1905.78	10	0.0753337
Phatr3_Jdraft1210.t1	4642	4363.78	3.11411	0.0102455
Phatr3_Jdraft391.t1	4521	4242.78	3303.5	11.1786
Phatr3_Jdraft1216.t1	1419	1140.78	1104.93	13.9058
Phatr3_EG01248.t1	420	143.717	279	27.8714
Phatr3_Jdraft152.t1	1788	1509.78	584	5.55343
Phatr3_Jdraft392.t1	975	696.783	0	0
Phatr3_EG01249.t1	3429	3150.78	0.5	0.00227832
Phatr3_Jdraft1610.t1	840	561.783	1313.5	33.5679
Phatr3_Jdraft853.t1	729	450.802	2858	91.0204
Phatr3_Jdraft1601.t1	2289	2010.78	0.500044	0.00357031
Phatr3_Jdraft252.t1	1029	750.783	722	13.8066
Phatr3_Jdraft1600.t1	667	388.802	0	0
Phatr3_Jdraft1611.t1	2742	2463.78	1379.5	8.03863
Phatr3_Jdraft402.t1	1049	770.783	0	0
Phatr3_EG02340.t1	2148	1869.78	540	4.14635
Phatr3_EG01234.t1	1316	1037.78	0	0
Phatr3_Jdraft1233.t1	1971	1692.78	1078	9.14282
Phatr3_EG01235.t1	1035	756.783	0	0
Phatr3_Jdraft1616.t1	1431	1152.78	487	6.06519
Phatr3_EG01236.t1	1428	1149.78	702	8.76565
Phatr3_Jdraft1613.t1	3753	3474.78	3449	14.2504
Phatr3_Jdraft866.t1	747	468.802	2954	90.4656
Phatr3_Jdraft278.t1	972	693.783	1403	29.0333
Phatr3_Jdraft315.t1	1611	1332.78	1047.76	11.2867
Phatr3_Jdraft977.t1	1149	870.783	2728.1	44.9794
Phatr3_Jdraft800.t1	954	675.783	251.536	5.34387
Phatr3_EG01250.t1	1341	1062.78	172.007	2.32362
Phatr3_EG01251.t1	255	36.0388	4089	1628.96
Phatr3_Jdraft1548.t1	5466	5187.78	2	0.00553492
Phatr3_Jdraft289.t1	624	345.869	1007	41.8004
Phatr3_Jdraft1121.t1	1110	831.783	0	0
Phatr3_Jdraft206.t1	762	483.793	176	5.22295
Phatr3_Jdraft297.t1	312	56.7031	4535	1148.24
Phatr3_Jdraft1111.t1	876	597.783	497	11.9365
Phatr3_Jdraft1042.t1	342	76.1778	1010	190.351
Phatr3_EG01252.t1	2637	2358.78	0	0
Phatr3_Jdraft263.t1	510	232.071	773.829	47.8726
Phatr3_Jdraft417.t1	948	669.783	364.278	7.80839
Phatr3_Jdraft1234.t1	2292	2013.78	0	0
Phatr3_EG01230.t1	994	715.783	128.722	2.58187
Phatr3_Jdraft1617.t1	1020	741.783	361.398	6.99475
Phatr3_EG01232.t1	249	35.1735	0	0
Phatr3_Jdraft1239.t1	2934	2655.78	2	0.0108119
Phatr3_EG01231.t1	543	265.002	55.5723	3.01074
Phatr3_EG01233.t1	363	92.3635	0	0
Phatr3_Jdraft1241.t1	1629	1350.78	375	3.98574
Phatr3_Jdraft1240.t1	2436	2157.78	2732	18.1776
Phatr3_Jdraft1618.t1	1005	726.783	0	0
Phatr3_Jdraft1245.t1	1536	1257.78	137.327	1.56753
Phatr3_Jdraft1619.t1	1708	1429.78	1493.29	14.9947
Phatr3_Jdraft420.t1	4981	4702.78	5807.44	17.7294
Phatr3_EG01238.t1	348	80.585	0	0
Phatr3_EG01237.t1	810	531.783	0	0
Phatr3_Jdraft1621.t1	1296	1017.78	334.385	4.71688
Phatr3_EG02418.t1	2760	2481.78	8	0.0462795
Phatr3_EG01239.t1	357	87.533	0	0
Phatr3_EG01241.t1	258	36.5525	0	0
Phatr3_EG01240.t1	186	36.0078	0	0
Phatr3_EG02419.t1	954	675.783	0	0
Phatr3_Jdraft1622.t1	363	92.3635	1149.9	178.74
Phatr3_Jdraft1248.t1	667	388.802	537.737	19.8565
Phatr3_Jdraft436.t1	975	696.783	0	0
Phatr3_EG01253.t1	420	143.717	279	27.8714
Phatr3_Jdraft1259.t1	840	561.783	1313.5	33.5679
Phatr3_Jdraft165.t1	1788	1509.78	584	5.55343
Phatr3_Jdraft1251.t1	1419	1140.78	1104.93	13.9058
Phatr3_Jdraft439.t1	1049	770.783	0	0
Phatr3_Jdraft1252.t1	2067	1788.78	11253	90.3179
Phatr3_Jdraft430.t1	990	711.783	319	6.43437
Phatr3_EG01254.t1	3429	3150.78	0.5	0.00227832
Phatr3_EG02341.t1	2148	1869.78	540	4.14635
Phatr3_Jdraft1249.t1	2289	2010.78	0.500044	0.00357031
Phatr3_Jdraft313.t1	1029	750.783	722	13.8066
Phatr3_Jdraft1000.t1	2742	2463.78	1379.5	8.03863
Phatr3_Jdraft998.t1	729	450.802	2858	91.0204
Phatr3_Jdraft1265.t1	3424	3145.78	590.58	2.69534
Phatr3_Jdraft1277.t1	1533	1254.78	203.823	2.33211
Phatr3_Jdraft1628.t1	1866	1587.78	1401	12.6681
Phatr3_Jdraft453.t1	1413	1134.78	379	4.79501
Phatr3_Jdraft218.t1	699	420.802	2532	86.387
Phatr3_EG01261.t1	1872	1593.78	4	0.0360324
Phatr3_Jdraft1626.t1	978	699.783	2832	58.1022
Phatr3_Jdraft877.t1	1023	744.783	981	18.9105
Phatr3_Jdraft1623.t1	3534	3255.78	204.832	0.903244
Phatr3_Jdraft1274.t1	759	480.793	237	7.07706
Phatr3_Jdraft870.t1	1380	1101.78	2972	38.7272
Phatr3_Jdraft1624.t1	3594	3315.78	966.819	4.18622
Phatr3_Jdraft462.t1	1989	1710.78	1246.18	10.458
Phatr3_Jdraft1631.t1	3533	3254.78	1036.43	4.57175
Phatr3_Jdraft1281.t1	339	74.0166	14	2.71558
Phatr3_Jdraft1284.t1	2484	2205.78	501.567	3.26459
Phatr3_Jdraft1633.t1	2014	1735.78	2729	22.5721
Phatr3_Jdraft1280.t1	315	58.3485	0	0
Phatr3_EG01244.t1	591	312.922	0	0
Phatr3_Jdraft1637.t1	4107	3828.78	141	0.528715
Phatr3_EG01243.t1	183	36.4842	0	0
Phatr3_Jdraft1639.t1	900	621.783	4098	94.6228
Phatr3_Jdraft1291.t1	1059	780.783	15.0656	0.277024
Phatr3_Jdraft1287.t1	984	705.783	72	1.46462
Phatr3_EG02339.t1	5942	5663.78	158.733	0.402369
Phatr3_Jdraft1638.t1	1647	1368.78	2252	23.6209
Phatr3_Jdraft1294.t1	900	621.783	0	0
Phatr3_Jdraft1293.t1	2682	2403.78	4.54404	0.02714
Phatr3_Jdraft1640.t1	2109	1830.78	39.2668	0.30793
Phatr3_EG02420.t1	474	196.347	4	0.292482
Phatr3_Jdraft1292.t1	645	366.855	0	0
Phatr3_EG02338.t1	4457	4178.78	1362.99	4.68282
Phatr3_EG02337.t1	4457	4178.78	1362.99	4.68282
Phatr3_EG02360.t1	3693	3414.78	58813	247.271
Phatr3_EG01351.t1	267	38.5051	0	0
Phatr3_Jdraft1682.t1	2784	2505.78	384.476	2.20287
Phatr3_EG01353.t1	1116	837.783	969	16.6056
Phatr3_Jdraft1656.t1	4137	3858.78	2366	8.80293
Phatr3_EG01349.t1	954	675.783	0	0
Phatr3_Jdraft1317.t1	906	627.783	969	22.1604
Phatr3_Jdraft1354.t1	3762	3483.78	7.63834	0.0314783
Phatr3_Jdraft1641.t1	1333	1054.78	648.291	8.82408
Phatr3_EG02363.t1	2328	2049.78	1871	13.1048
Phatr3_Jdraft1311.t1	819	540.783	832	22.0883
Phatr3_Jdraft1668.t1	1389	1110.78	8	0.103401
Phatr3_Jdraft1316.t1	2223	1944.78	2761	20.3825
Phatr3_Jdraft1643.t1	2217	1938.78	604.371	4.47546
Phatr3_Jdraft497.t1	2700	2421.78	903	5.35322
Phatr3_Jdraft1667.t1	1323	1044.78	177	2.43226
Phatr3_EG01342.t1	246	34.7697	0	0
Phatr3_Jdraft1662.t1	528	250.038	414	23.7716
Phatr3_Jdraft1298.t1	5646	5367.78	1	0.00267466
Phatr3_EG01345.t1	3663	3384.78	37.4733	0.158948
Phatr3_Jdraft1329.t1	2157	1878.78	73	0.557839
Phatr3_Jdraft1806.t1	1842	1563.78	717	6.58272
Phatr3_Jdraft270.t1	2004	1725.78	387	3.21949
Phatr3_Jdraft1645.t1	1533	1254.78	21181	242.349
Phatr3_EG01348.t1	534	256.023	109	6.11239
Phatr3_Jdraft116.t1	1764	1485.78	2062	19.9249
Phatr3_Jdraft1315.t1	1545	1266.78	179	2.02868
Phatr3_Jdraft1649.t1	1149	870.783	5469	90.1698
Phatr3_Jdraft1655.t1	1610	1331.78	2015	21.7222
Phatr3_Jdraft1680.t1	2311	2032.78	20	0.141254
Phatr3_Jdraft1642.t1	1755	1476.78	498.337	4.84473
Phatr3_EG02358.t1	1833	1554.78	3364	31.0634
Phatr3_Jdraft1650.t1	1137	858.783	2019	33.7533
Phatr3_EG01340.t1	345	78.3596	916	167.829
Phatr3_Jdraft1647.t1	2118	1839.78	82	0.639897
Phatr3_Jdraft1648.t1	2167	1888.78	3864	29.3709
Phatr3_Jdraft474.t1	2175	1896.78	5083	38.4738
Phatr3_EG02359.t1	2583	2304.78	5692	35.4567
Phatr3_Jdraft1302.t1	4659	4380.78	0	0
Phatr3_EG02362.t1	4635	4356.78	6671	21.9831
Phatr3_EG02361.t1	1899	1620.78	2769	24.5279
Phatr3_EG01343.t1	3015	2736.78	1093	5.7338
Phatr3_Jdraft1304.t1	474	196.347	3	0.219361
Phatr3_Jdraft1654.t1	4167	3888.78	3280	12.1094
Phatr3_EG01341.t1	435	158.123	0	0
Phatr3_Jdraft477.t1	249	35.1735	2052	837.578
Phatr3_Jdraft1350.t1	1533	1254.78	641	7.33419
Phatr3_EG01344.t1	1413	1134.78	0	0
Phatr3_EG01354.t1	2880	2601.78	0	0
Phatr3_Jdraft1646.t1	1875	1596.78	2922.15	26.2736
Phatr3_Jdraft706.t1	924	645.783	879	19.5418
Phatr3_EG01347.t1	333	69.7916	687	141.324
Phatr3_Jdraft1660.t1	1602	1323.78	40	0.433817
Phatr3_Jdraft1652.t1	5133	4854.78	1806	5.34086
Phatr3_EG01346.t1	1476	1197.78	0	0
Phatr3_Jdraft1303.t1	2241	1962.78	403	2.94778
Phatr3_EG01352.t1	954	675.783	541	11.4935
Phatr3_Jdraft719.t1	354	85.1854	539	90.8419
Phatr3_Jdraft465.t1	1122	843.783	245.913	4.18421
Phatr3_Jdraft1331.t1	1857	1578.78	94	0.854808
Phatr3_EG01350.t1	903	624.783	626	14.3849
Phatr3_EG01436.t1	309	55.0524	2045.19	533.361
Phatr3_Jdraft1717.t1	645	366.855	6249	244.557
Phatr3_EG01438.t1	210	33.4453	0	0
Phatr3_EG01431.t1	648	369.84	0	0
Phatr3_Jdraft1724.t1	1977	1698.78	5678	47.9866
Phatr3_Jdraft1730.t1	2908	2629.78	2260	12.3382
Phatr3_Jdraft521.t1	1266	987.783	3162	45.9582
Phatr3_EG01442.t1	1281	1002.78	882	12.6277
Phatr3_Jdraft1425.t1	1074	795.783	364	6.56704
Phatr3_EG01444.t1	198	34.7697	1	0.412917
Phatr3_EG02374.t1	2001	1722.78	3773	31.4427
Phatr3_EG01433.t1	588	309.928	374	17.325
Phatr3_EG01443.t1	213	33.4628	0	0
Phatr3_Jdraft1467.t1	1518	1239.78	42	0.48637
Phatr3_Jdraft1392.t1	1152	873.783	849	13.9498
Phatr3_Jdraft1748.t1	2410	2131.78	1248	8.40494
Phatr3_Jdraft1436.t1	1038	759.783	366	6.91599
Phatr3_Jdraft542.t1	1155	876.783	10234	167.578
Phatr3_EG01448.t1	1881	1602.78	784	7.0227
Phatr3_Jdraft552.t1	2715	2436.78	2631	15.5013
Phatr3_Jdraft1024.t1	1695	1416.78	790	8.00547
Phatr3_Jdraft1443.t1	1074	795.783	3	0.054124
Phatr3_Jdraft1431.t1	3273	2994.78	2418	11.5919
Phatr3_Jdraft1731.t1	5682	5403.78	6437	17.1021
Phatr3_Jdraft1478.t1	1659	1380.78	12	0.124772
Phatr3_Jdraft1423.t1	1335	1056.78	814	11.0586
Phatr3_Jdraft1697.t1	1311	1032.78	403	5.6022
Phatr3_EG01432.t1	192	35.4477	0	0
Phatr3_Jdraft292.t1	3624	3345.78	10025	43.0179
Phatr3_Jdraft1737.t1	1047	768.783	4118	76.9034
Phatr3_Jdraft1464.t1	1065	786.783	228	4.16047
Phatr3_Jdraft1391.t1	1536	1257.78	378.785	4.32364
Phatr3_Jdraft1373.t1	699	420.802	1715	58.5125
Phatr3_Jdraft559.t1	1524	1245.78	902	10.3951
Phatr3_Jdraft1463.t1	969	690.783	494	10.2671
Phatr3_EG01428.t1	306	53.4498	51	13.6989
Phatr3_Jdraft1387.t1	1029	750.783	510	9.75256
