target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2655	44.0402
Phatr3_EG01276.t1	366	167	55.8542	11.0957
Phatr3_EG01277.t1	207	27.3759	11	13.3303
Phatr3_Jdraft1048.t1	1395	1196	688.515	19.0984
Phatr3_Jdraft1180.t1	1059	860	813.928	31.398
Phatr3_EG02074.t1	3153	2954	0	0
Phatr3_Jdraft1580.t1	1494	1295	1155.97	29.6137
Phatr3_Jdraft1572.t1	1395	1196	5479.88	152.004
Phatr3_EG01278.t1	273	74.5993	11896.9	5290.72
Phatr3_Jdraft825.t1	1209	1010	7243.7	237.932
Phatr3_Jdraft371.t1	951	752	73	3.22047
Phatr3_EG02073.t1	1068	869	98.4983	3.76031
Phatr3_EG01275.t1	394	195	26132.1	4445.84
Phatr3_Jdraft1166.t1	747	548	514.742	31.1619
Phatr3_Jdraft223.t1	738	539	271	16.68
Phatr3_Jdraft1571.t1	1560	1361	1044.71	25.4655
Phatr3_EG02344.t1	7971	7772	5003	21.3556
Phatr3_Jdraft1581.t1	1035	836	4439.92	176.191
Phatr3_Jdraft1579.t1	2547	2348	2580	36.4532
Phatr3_Jdraft1168.t1	990	791	40.3043	1.6904
Phatr3_Jdraft1182.t1	1170	971	2117.84	72.3584
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	3578.12	102.068
Phatr3_Jdraft375.t1	306	107.022	892.301	276.601
Phatr3_Jdraft1185.t1	807	608	170	9.27598
Phatr3_Jdraft1191.t1	990	791	268.696	11.2693
Phatr3_EG01242.t1	366	167	37.007	7.3516
Phatr3_Jdraft1186.t1	945	746	529.624	23.5529
Phatr3_Jdraft1583.t1	1548	1349	546	13.4275
Phatr3_Jdraft1189.t1	747	548	295.258	17.8746
Phatr3_Jdraft310.t1	1380	1181	1393	39.1305
Phatr3_Jdraft1587.t1	1560	1361	607.29	14.8031
Phatr3_EG01224.t1	636	437	65	4.93454
Phatr3_EG01225.t1	1407	1208	872	23.9477
Phatr3_Jdraft1590.t1	5355	5156	767.255	4.93676
Phatr3_EG01227.t1	591	392	9.08741	0.769075
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	12	0.68876
Phatr3_Jdraft1591.t1	900	701	1691.08	80.0314
Phatr3_Jdraft18.t1	2169	1970	1648	27.7527
Phatr3_Jdraft1200.t1	3969	3770	108.499	0.954772
Phatr3_Jdraft383.t1	1734	1535	7773.77	168.011
Phatr3_Jdraft1211.t1	1299	1100	2.00961	0.0606084
Phatr3_Jdraft1202.t1	4629	4430	11.6105	0.0869483
Phatr3_EG02342.t1	4389	4190	6965.78	55.1532
Phatr3_Jdraft1212.t1	2184	1985	19.6507	0.328421
Phatr3_Jdraft1210.t1	4642	4443	1.64933	0.0123153
Phatr3_Jdraft391.t1	4521	4322	10294.9	79.0228
Phatr3_Jdraft1216.t1	1419	1220	757	20.585
Phatr3_EG01248.t1	420	221	412	61.8471
Phatr3_Jdraft152.t1	1788	1589	1244	25.9723
Phatr3_Jdraft392.t1	975	776	5.92817	0.253439
Phatr3_EG01249.t1	3429	3230	3.67603	0.0377565
Phatr3_Jdraft1610.t1	840	641	1320.5	68.3432
Phatr3_Jdraft853.t1	729	530	1385.5	86.7252
Phatr3_Jdraft1601.t1	2289	2090	1.03758	0.0164698
Phatr3_Jdraft252.t1	1029	830	676	27.0199
Phatr3_Jdraft1600.t1	667	468	86.5346	6.13421
Phatr3_Jdraft1611.t1	2742	2543	4848.5	63.2522
Phatr3_Jdraft402.t1	1049	850	3.68354	0.143768
Phatr3_EG02340.t1	2148	1949	683.5	11.6343
Phatr3_EG01234.t1	1316	1117	4.50471	0.133791
Phatr3_Jdraft1233.t1	1971	1772	753	14.0976
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	524	14.1103
Phatr3_EG01236.t1	1428	1229	787	21.2441
Phatr3_Jdraft1613.t1	3753	3554	21909	204.512
Phatr3_Jdraft866.t1	747	548	2268	137.302
Phatr3_Jdraft278.t1	972	773	1283	55.0632
Phatr3_Jdraft315.t1	1611	1412	814.688	19.1413
Phatr3_Jdraft977.t1	1149	950	965.655	33.722
Phatr3_Jdraft800.t1	954	755	199.92	8.78463
Phatr3_EG01250.t1	1341	1142	33.9885	0.98737
Phatr3_EG01251.t1	255	58.2335	329	187.429
Phatr3_Jdraft1548.t1	5466	5267	22.4124	0.141169
Phatr3_Jdraft289.t1	624	425	976	76.1861
Phatr3_Jdraft1121.t1	1110	911	0	0
Phatr3_Jdraft206.t1	762	563	453	26.6934
Phatr3_Jdraft297.t1	312	113.011	252	73.9769
Phatr3_Jdraft1111.t1	876	677	427	20.9244
Phatr3_Jdraft1042.t1	342	143	804	186.524
Phatr3_EG01252.t1	2637	2438	7.00441	0.0953131
Phatr3_Jdraft263.t1	510	311	240.507	25.6556
Phatr3_Jdraft417.t1	948	749	501.148	22.1973
Phatr3_Jdraft1234.t1	2292	2093	5.93018	0.0939969
Phatr3_EG01230.t1	994	795	195.737	8.16807
Phatr3_Jdraft1617.t1	1020	821	438.714	17.7277
Phatr3_EG01232.t1	249	53.2273	0	0
Phatr3_Jdraft1239.t1	2934	2735	23	0.278988
Phatr3_EG01231.t1	543	344	120.52	11.6229
Phatr3_EG01233.t1	363	164	0	0
Phatr3_Jdraft1241.t1	1629	1430	15	0.347992
Phatr3_Jdraft1240.t1	2436	2237	529	7.84521
Phatr3_Jdraft1618.t1	1005	806	0	0
Phatr3_Jdraft1245.t1	1536	1337	9.02893	0.224037
Phatr3_Jdraft1619.t1	1708	1509	1657.98	36.4506
Phatr3_Jdraft420.t1	4981	4782	3500.59	24.2855
Phatr3_EG01238.t1	348	149	0	0
Phatr3_EG01237.t1	810	611	5	0.271483
Phatr3_Jdraft1621.t1	1296	1097	429.75	12.9964
Phatr3_EG02418.t1	2760	2561	13.0918	0.169592
Phatr3_EG01239.t1	357	158	0	0
Phatr3_EG01241.t1	258	60.8345	0	0
Phatr3_EG01240.t1	186	20.1432	0	0
Phatr3_EG02419.t1	954	755	0	0
Phatr3_Jdraft1622.t1	363	164	536.598	108.547
Phatr3_Jdraft1248.t1	667	468	86.5346	6.13421
Phatr3_Jdraft436.t1	975	776	0	0
Phatr3_EG01253.t1	420	221	412	61.8471
Phatr3_Jdraft1259.t1	840	641	1320.5	68.3432
Phatr3_Jdraft165.t1	1788	1589	1244	25.9723
Phatr3_Jdraft1251.t1	1419	1220	757	20.585
Phatr3_Jdraft439.t1	1049	850	3.68354	0.143768
Phatr3_Jdraft1252.t1	2067	1868	6778	120.376
Phatr3_Jdraft430.t1	990	791	419.072	17.5763
Phatr3_EG01254.t1	3429	3230	3.67603	0.0377565
Phatr3_EG02341.t1	2148	1949	683.5	11.6343
Phatr3_Jdraft1249.t1	2289	2090	1.03758	0.0164698
Phatr3_Jdraft313.t1	1029	830	676	27.0199
Phatr3_Jdraft1000.t1	2742	2543	4848.5	63.2522
Phatr3_Jdraft998.t1	729	530	1385.5	86.7252
Phatr3_Jdraft1265.t1	3424	3225	678.438	6.97903
Phatr3_Jdraft1277.t1	1533	1334	336.981	8.38039
Phatr3_Jdraft1628.t1	1866	1667	1623	32.2996
Phatr3_Jdraft453.t1	1413	1214	496	13.5543
Phatr3_Jdraft218.t1	699	500	1207	80.0851
Phatr3_EG01261.t1	1872	1673	30.8708	0.612162
Phatr3_Jdraft1626.t1	978	779	1555	66.2228
Phatr3_Jdraft877.t1	1023	824	1712	68.9273
Phatr3_Jdraft1623.t1	3534	3335	542.931	5.40087
Phatr3_Jdraft1274.t1	759	560	173	10.2488
Phatr3_Jdraft870.t1	1380	1181	2014	56.575
Phatr3_Jdraft1624.t1	3594	3395	1584.75	15.4859
Phatr3_Jdraft462.t1	1989	1790	620.019	11.4912
Phatr3_Jdraft1631.t1	3533	3334	1837.26	18.2819
Phatr3_Jdraft1281.t1	339	140	3	0.710898
Phatr3_Jdraft1284.t1	2484	2285	872.721	12.6708
Phatr3_Jdraft1633.t1	2014	1815	2088	38.1653
Phatr3_Jdraft1280.t1	315	116.007	0	0
Phatr3_EG01244.t1	591	392	0	0
Phatr3_Jdraft1637.t1	4107	3908	2379	20.1955
Phatr3_EG01243.t1	183	19.3378	0	0
Phatr3_Jdraft1639.t1	900	701	3470	164.22
Phatr3_Jdraft1291.t1	1059	860	18.521	0.714465
Phatr3_Jdraft1287.t1	984	785	254	10.7344
Phatr3_EG02339.t1	5942	5743	1128.46	6.51874
Phatr3_Jdraft1638.t1	1647	1448	2537	58.1255
Phatr3_Jdraft1294.t1	900	701	0	0
Phatr3_Jdraft1293.t1	2682	2483	0	0
