target_id	length	eff_length	est_counts	tpm
Phatr3_Jdraft645.t1	2199	2000	2931	41.0799
Phatr3_EG01276.t1	366	167	186.051	31.2291
Phatr3_EG01277.t1	207	27.3759	2	2.04788
Phatr3_Jdraft1048.t1	1395	1196	1798.78	42.1591
Phatr3_Jdraft1180.t1	1059	860	443.918	14.4693
Phatr3_EG02074.t1	3153	2954	3.91202	0.0371223
Phatr3_Jdraft1580.t1	1494	1295	478.169	10.3504
Phatr3_Jdraft1572.t1	1395	1196	6652.61	155.921
Phatr3_EG01278.t1	273	74.5993	3457.1	1299.04
Phatr3_Jdraft825.t1	1209	1010	2515.55	69.8161
Phatr3_Jdraft371.t1	951	752	8	0.298205
Phatr3_EG02073.t1	1068	869	87.0691	2.80859
Phatr3_EG01275.t1	394	195	12994.9	1868.02
Phatr3_Jdraft1166.t1	747	548	688.654	35.226
Phatr3_Jdraft223.t1	738	539	298	15.4978
Phatr3_Jdraft1571.t1	1560	1361	720.047	14.8302
Phatr3_EG02344.t1	7971	7772	9269	33.4305
Phatr3_Jdraft1581.t1	1035	836	1634.22	54.7958
Phatr3_Jdraft1579.t1	2547	2348	2016	24.0678
Phatr3_Jdraft1168.t1	990	791	53.0667	1.88057
Phatr3_Jdraft1182.t1	1170	971	10088.7	291.247
Phatr3_EG01274.t1	447	248	0	0
Phatr3_Jdraft1192.t1	1362	1163	4850.39	116.907
Phatr3_Jdraft375.t1	306	107.022	402.446	105.409
Phatr3_Jdraft1185.t1	807	608	110	5.07145
Phatr3_Jdraft1191.t1	990	791	145.933	5.17156
Phatr3_EG01242.t1	366	167	617.781	103.696
Phatr3_Jdraft1186.t1	945	746	355.385	13.3538
Phatr3_Jdraft1583.t1	1548	1349	297	6.17146
Phatr3_Jdraft1189.t1	747	548	254.346	13.0103
Phatr3_Jdraft310.t1	1380	1181	1276	30.2862
Phatr3_Jdraft1587.t1	1560	1361	563.953	11.6152
Phatr3_EG01224.t1	636	437	78	5.0033
Phatr3_EG01225.t1	1407	1208	523	12.1361
Phatr3_Jdraft1590.t1	5355	5156	4279.63	23.2668
Phatr3_EG01227.t1	591	392	0	0
Phatr3_EG02416.t1	867	668	0	0
Phatr3_Jdraft1197.t1	777	578	17	0.82445
Phatr3_Jdraft1591.t1	900	701	1131.8	45.2581
Phatr3_Jdraft18.t1	2169	1970	2930	41.6912
Phatr3_Jdraft1200.t1	3969	3770	61.7741	0.459312
Phatr3_Jdraft383.t1	1734	1535	1847.21	33.7326
Phatr3_Jdraft1211.t1	1299	1100	1.01244	0.0258001
Phatr3_Jdraft1202.t1	4629	4430	0	0
Phatr3_EG02342.t1	4389	4190	3082.63	20.6229
Phatr3_Jdraft1212.t1	2184	1985	29.7612	0.420275
Phatr3_Jdraft1210.t1	4642	4443	10.1871	0.0642713
Phatr3_Jdraft391.t1	4521	4322	5967.23	38.7018
Phatr3_Jdraft1216.t1	1419	1220	686.5	15.7734
